gid,visteam,hometeam,site,date,number,starttime,daynight,innings,tiebreaker,usedh,htbf,timeofgame,attendance,fieldcond,precip,sky,temp,winddir,windspeed,oscorer,forfeit,umphome,ump1b,ump2b,ump3b,umplf,umprf,wp,lp,save,gametype,vruns,hruns,wteam,lteam,line,batteries,lineups,box,season
PHG190309120,CUX,PHG,PHI10,19030912,0,,,,,,,90,3887,,,,,,,,,grifu901,serau902,,,,,fostr105,bellw103,,championship,4,2,CUX,PHG,y,both,y,y,1903
CUX190309131,PHG,CUX,NYC18,19030913,1,,day,,,,,105,3000,,,,,,,,,serau902,,,,,,mccld101,buckh101,,championship,1,8,CUX,PHG,y,both,y,y,1903
PHG190309132,CUX,PHG,NYC18,19030913,2,,day,,,,,95,8000,,,,,,,,,serau902,,,,,,bellw103,mccld101,,championship,2,5,PHG,CUX,y,both,y,y,1903
CUX190309140,PHG,CUX,TRE02,19030914,0,,,,,,,,2500,,,,,,,,,serau902,,,,,,fostr105,cartk101,,championship,1,3,CUX,PHG,y,both,y,y,1903
PHG190309150,CUX,PHG,CAM02,19030915,0,,,,,,,85,3000,,,,,,,,,serau902,,,,,,cartk101,mccld101,,championship,0,3,PHG,CUX,y,both,y,y,1903
CUX190309180,PHG,CUX,HRB01,19030918,0,,,,,,,85,,,,,,,,,,serau902,,,,,,fostr105,bellw103,,championship,3,12,CUX,PHG,y,both,y,y,1903
PHG190309250,CUX,PHG,CAM02,19030925,0,,,,,,,98,,,,,,,,,,serau902,,,,,,fostr105,cartk101,,championship,2,0,CUX,PHG,y,both,y,y,1903
CUX190409010,PHG,CUX,ACY01,19040901,0,,,,,,,125,4000,,,,,,,,,adamu901,agneu901,,,,,fostr105,mccld101,,championship,8,4,PHG,CUX,y,both,y,y,1904
CUX190409020,PHG,CUX,ACY01,19040902,0,,,,,,,102,3000,,,,,,,,,adamu901,meheu901,,,,,buckh101,hornw101,,championship,1,3,CUX,PHG,y,both,y,y,1904
CUX190409030,PHG,CUX,ACY01,19040903,0,,day,,,,,110,5000,,,,,,,,,adamu901,meheu901,,,,,fostr105,mccld101,,championship,4,2,PHG,CUX,y,both,y,y,1904
NYL191208240,CUW,NYL,NYC14,19120824,0,,day,,,,,95,4000,,,,,,,,,oldie901,,,,,,mendj101,willj109,,exhibition,2,1,CUW,NYL,y,both,y,y,1912
NYL191307180,CAG,NYL,NYC22,19130718,0,,,,,,,,,,,,,,,,,oldie901,,,,,,willj109,dougc102,,championship,3,8,NYL,CAG,y,both,,,1913
NYL191307190,CAG,NYL,NYC22,19130719,0,,,,,,,,,,,,,,,,,,,,,,,,,,championship,11,11,,,y,both,,,1913
NYL191307201,CAG,NYL,NYC22,19130720,1,0:00PM,day,,,FALSE,,125,0,unknown,unknown,unknown,0,unknown,-1,,,oldie901,latha101,,,,,willj109,lindb103,,championship,4,5,NYL,CAG,y,both,y,y,1913
NYL191307202,CAG,NYL,NYC22,19130720,2,0:00PM,day,,,FALSE,,120,4500,unknown,unknown,unknown,0,unknown,-1,,,oldie901,latha101,,,,,dougc102,willj109,gateb101,championship,6,5,CAG,NYL,y,both,y,y,1913
CAG191307270,NYL,CAG,CHI09,19130727,0,0:00PM,day,,,FALSE,,120,8500,unknown,unknown,unknown,0,unknown,-1,,,goece901,schwu901,,,,,willj109,lindb103,,championship,8,0,NYL,CAG,y,both,y,y,1913
CAG191307280,NYL,CAG,CHI09,19130728,0,0:00PM,day,,,FALSE,,120,5000,unknown,unknown,unknown,0,unknown,-1,,,kellu901,,,,,,wadel101,gateb101,,championship,3,1,NYL,CAG,y,both,y,y,1913
