"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"NW2194106190","fernr101","NY6","1","9","value","24","","","0","","0","0","19410619","0","NWK04","NW2","L","regular","y"
"NW2194106190","fernr101","NY6","1","9","lower","24","","","0","","0","0","19410619","0","NWK04","NW2","L","regular","y"
"NW2194106190","fernr101","NY6","1","9","upper","24","","","0","","0","0","19410619","0","NWK04","NW2","L","regular","y"
"NY6194106250","fernr101","NY6","1","9","value","24","2","0","0","0","0","0","19410625","0","HRB01","NW2","L","regular","y"
"NY6194106250","fernr101","NY6","1","9","lower","24","2","0","0","0","0","0","19410625","0","HRB01","NW2","L","regular","y"
"NY6194106250","fernr101","NY6","1","9","upper","24","2","0","0","0","0","0","19410625","0","HRB01","NW2","L","regular","y"
"NY6194305232","fernr101","NY6","1","1","value","21","0","1","0","0","0","0","19430523","2","NYC16","BLG","W","regular","y"
"NY6194305232","fernr101","NY6","1","1","lower","15","0","1","0","0","0","0","19430523","2","NYC16","BLG","W","regular","y"
"NY6194305232","fernr101","NY6","1","1","upper","21","0","1","0","0","0","0","19430523","2","NYC16","BLG","W","regular","y"
"HOM194306122","fernr101","NY6","1","1","value","18","0","0","0","0","0","0","19430612","2","PIT06","HOM","L","regular","y"
"HOM194306122","fernr101","NY6","1","1","lower","18","0","0","0","0","0","0","19430612","2","PIT06","HOM","L","regular","y"
"HOM194306122","fernr101","NY6","1","1","upper","18","0","0","0","0","0","0","19430612","2","PIT06","HOM","L","regular","y"
"BIR194306240","fernr101","NY6","1","1","value","","","","0","","0","0","19430624","0","DAY03","BIR","L","exhibition",""
"BIR194306240","fernr101","NY6","1","1","lower","","","","0","","0","0","19430624","0","DAY03","BIR","L","exhibition",""
"BIR194306240","fernr101","NY6","1","1","upper","","","","0","","0","0","19430624","0","DAY03","BIR","L","exhibition",""
"BIR194307200","fernr101","NY6","1","1","value","","","","0","","0","0","19430720","0","IND10","BIR","W","exhibition",""
"BIR194307200","fernr101","NY6","1","1","lower","","","","0","","0","0","19430720","0","IND10","BIR","W","exhibition",""
"BIR194307200","fernr101","NY6","1","1","upper","","","","0","","0","0","19430720","0","IND10","BIR","W","exhibition",""
"BIR194307252","fernr101","NY6","1","1","value","21","","","0","","0","0","19430725","2","BIR01","BIR","W","exhibition",""
"BIR194307252","fernr101","NY6","1","1","lower","21","","","0","","0","0","19430725","2","BIR01","BIR","W","exhibition",""
"BIR194307252","fernr101","NY6","1","1","upper","21","","","0","","0","0","19430725","2","BIR01","BIR","W","exhibition",""
"HOM194308152","fernr101","NY6","1","1","value","1","0","0","0","0","0","0","19430815","2","WAS09","HOM","L","regular","y"
"HOM194308152","fernr101","NY6","1","1","lower","1","0","0","0","0","0","0","19430815","2","WAS09","HOM","L","regular","y"
"HOM194308152","fernr101","NY6","1","1","upper","1","0","0","0","0","0","0","19430815","2","WAS09","HOM","L","regular","y"
"KCM194308300","fernr101","NY6","1","1","value","27","","","0","","0","0","19430830","0","COL05","KCM","W","exhibition",""
"KCM194308300","fernr101","NY6","1","1","lower","27","","","0","","0","0","19430830","0","COL05","KCM","W","exhibition",""
"KCM194308300","fernr101","NY6","1","1","upper","27","","","0","","0","0","19430830","0","COL05","KCM","W","exhibition",""
"NY6194407021","fernr101","NY6","1","1","value","3","0","0","0","0","0","0","19440702","1","NYC15","PH5","L","regular","y"
"NY6194407021","fernr101","NY6","1","1","lower","3","0","0","0","0","0","0","19440702","1","NYC15","PH5","L","regular","y"
"NY6194407021","fernr101","NY6","1","1","upper","3","0","0","0","0","0","0","19440702","1","NYC15","PH5","L","regular","y"
"HOM194407120","fernr101","NY6","1","1","value","3","0","0","0","0","0","0","19440712","0","HRB01","HOM","L","regular","y"
"HOM194407120","fernr101","NY6","1","1","lower","3","0","0","0","0","0","0","19440712","0","HRB01","HOM","L","regular","y"
"HOM194407120","fernr101","NY6","1","1","upper","3","0","0","0","0","0","0","19440712","0","HRB01","HOM","L","regular","y"
"NY6194407280","fernr101","NY6","1","1","value","27","0","2","1","0","0","0","19440728","0","HRB01","NY5","W","regular","y"
"NY6194407280","fernr101","NY6","1","1","lower","27","0","2","1","0","0","0","19440728","0","HRB01","NY5","W","regular","y"
"NY6194407280","fernr101","NY6","1","1","upper","27","0","2","1","0","0","0","19440728","0","HRB01","NY5","W","regular","y"
"NY5194607290","fernr101","NY5","1","1","value","24","0","1","0","0","0","0","19460729","0","NYC23","CCR","W","exhibition","y"
