"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM192508110","reduw101","SSN","1","9","value","27","0","2","1","0","0","","","","","","19250811","0","KAN05","KCM","w","regular","y"
"SSN192509190","reduw101","SSN","1","7","value","27","1","0","0","0","0","","","","","1","19250919","0","STL12","KCM","l","lcs","y"
"SSN192509200","reduw101","SSN","1","7","value","27","1","0","0","0","0","","","","","1","19250920","0","STL12","KCM","w","lcs","y"
"SSN192509230","reduw101","SSN","1","7","value","27","2","0","0","0","0","","","","","1","19250923","0","STL12","KCM","w","lcs","y"
"KCM192509260","reduw101","SSN","1","7","value","18","0","0","0","0","0","","","","","1","19250926","0","CHI09","KCM","l","lcs","y"
"KCM192509270","reduw101","SSN","1","7","value","21","1","0","0","0","0","","","","","1","19250927","0","CHI09","KCM","w","lcs","y"
"KCM192509281","reduw101","SSN","1","7","value","18","0","0","0","0","0","","","","","1","19250928","1","CHI09","KCM","l","lcs","y"
"KCM192509282","reduw101","SSN","1","7","value","21","4","0","0","0","0","","","","","1","19250928","2","CHI09","KCM","l","lcs","y"
"SSN192707300","reduw101","SSN","1","9","value","27","1","0","0","0","0","","","","","","19270730","0","STL12","CAG","w","regular","y"
"DT1192807290","reduw101","SSN","1","7","value","27","1","0","0","0","0","","","","","","19280729","0","DET07","DT1","w","regular","y"
"CAG192809220","reduw101","SSN","1","7","value","21","0","1","0","0","0","","","","","","19280922","0","CHI09","CAG","l","lcs","y"
"CAG192809220","reduw101","SSN","2","9","value","3","0","0","0","0","0","","","","","","19280922","0","CHI09","CAG","l","lcs","y"
"CAG192809230","reduw101","SSN","1","7","value","24","1","1","0","0","0","","","","","","19280923","0","CHI09","CAG","l","lcs","y"
"CAG192809240","reduw101","SSN","1","7","value","27","0","0","0","0","0","","","","","","19280924","0","CHI09","CAG","w","lcs","y"
"CAG192809250","reduw101","SSN","1","7","value","27","3","0","0","0","0","","","","","","19280925","0","CHI09","CAG","w","lcs","y"
"SSN192809290","reduw101","SSN","1","7","value","27","2","0","0","0","0","","","","","","19280929","0","STL12","CAG","l","lcs","y"
"SSN192809300","reduw101","SSN","1","7","value","24","1","0","0","0","0","","","","","","19280930","0","STL12","CAG","w","lcs","y"
"SSN192810050","reduw101","SSN","1","7","value","27","0","0","0","0","0","","","","","","19281005","0","STL12","CAG","w","lcs","y"
"SSN193004190","reduw101","SSN","1","7","value","27","","","0","0","0","","","","","1","19300419","0","STL12","HOM","l","exhibition","y"
"SSN193004210","reduw101","SSN","1","7","value","27","0","0","1","0","0","","","","","1","19300421","0","STL12","HOM","l","exhibition","y"
"HOM193007180","reduw101","KCM","1","7","value","33","0","0","0","0","0","","","","","1","19300718","0","PIT06","HOM","l","exhibition","y"
"HOM193007191","reduw101","KCM","1","7","value","24","2","0","0","0","0","","","","","1","19300719","1","PIT06","HOM","l","exhibition","y"
"HOM193007192","reduw101","KCM","1","7","value","27","4","2","0","0","0","","","","","1","19300719","2","PIT06","HOM","w","exhibition","y"
"KCM193008020","reduw101","KCM","1","7","value","36","0","0","0","0","0","","","","","1","19300802","0","KAN05","HOM","l","exhibition","y"
"SSN193008300","reduw101","SSN","1","7","value","","0","0","0","0","0","","","","","","19300830","0","STL12","HOM","l","championship","y"
"SSN193009010","reduw101","SSN","1","7","value","6","0","0","0","0","0","","","","","","19300901","0","STL12","HOM","w","championship","y"
"SSN193009160","reduw101","SSN","1","7","value","","1","0","0","0","0","","","","","","19300916","0","STL12","DT1","w","lcs","y"
"SSN193009170","reduw101","SSN","1","5","value","27","0","0","0","0","0","","","","","1","19300917","0","STL12","DT1","l","lcs","y"
"DT1193009220","reduw101","SSN","1","8","value","27","3","0","0","0","0","","","","","1","19300922","0","DET06","DT1","w","lcs","y"
"SSN193010040","reduw101","SSN","1","9","value","27","1","0","0","0","0","","","","","1","19301004","0","STL12","ASC","w","exhibition","y"
"SSN193010050","reduw101","SSN","1","9","value","27","4","0","0","0","0","","","","","1","19301005","0","STL12","ASC","l","exhibition","y"
"SSN193110010","reduw101","SSN","1","9","value","27","0","0","0","0","0","","","","","","19311001","0","STL12","ASC","w","exhibition","y"
"SSN193110020","reduw101","SSN","1","9","value","27","0","0","0","0","0","","","","","","19311002","0","STL12","ASC","w","exhibition","y"
"NY5193409302","reduw101","CAG","1","9","value","17","1","0","0","0","0","0","","","","1","19340930","2","NYC16","NY5","l","exhibition","y"
"PH5193410010","reduw101","CAG","1","7","value","","0","0","0","0","0","","","","","","19341001","0","PHI16","PH5","t","lcs","y"
"ASW193608230","reduw101","ASW","1","9","value","12","1","0","0","0","0","","","","","1","19360823","0","CHI10","ASE","l","allstar","y"
"KCM193705161","reduw101","CAG","1","9","value","24","0","0","0","0","0","","","","","1","19370516","1","KAN05","KCM","l","regular","y"
"CAG193708011","reduw101","CAG","1","7","value","27","","","0","0","0","","","","","1","19370801","1","CHI09","DT2","w","regular","y"
"ASW193708080","reduw101","ASW","1","9","value","3","1","0","0","0","0","","","","","0","19370808","0","CHI10","ASE","l","allstar","y"
"CAG193709080","reduw101","CAG","1","9","value","30","0","0","0","0","0","","","","","1","19370908","0","DAY03","KCM","w","lcs","y"
"CAG193709120","reduw101","CAG","1","7","value","51","2","0","0","0","0","","","","","1","19370912","0","CHI09","KCM","t","lcs","y"
"CAG193709130","reduw101","CAG","1","9","value","21","0","0","0","0","0","","","","","1","19370913","0","MIL03","KCM","l","lcs","y"
"KCM193709170","reduw101","CAG","1","7","value","24","2","0","1","0","0","","","","","1","19370917","0","KAN05","KCM","l","lcs","y"
"NNL193709240","reduw101","NAL","1","7","value","24","1","0","0","0","0","","","","","1","19370924","0","PIT06","NNL","l","allstar","y"
"NNL193709261","reduw101","NAL","1","7","value","27","2","0","0","0","0","","","","","1","19370926","1","BAL09","NNL","w","allstar","y"
"JAX193804030","reduw101","CAG","1","9","value","36","0","1","0","0","0","","","","","1","19380403","0","JKV01","JAX","t","exhibition","y"
"BIR193805011","reduw101","CAG","1","7","value","27","1","","0","0","0","","","0","","1","19380501","1","BIR01","BIR","w","exhibition","y"
"BIR193805012","reduw101","CAG","1","7","value","21","1","","0","0","0","","","0","","1","19380501","2","BIR01","BIR","w","exhibition","y"
"BLG193805020","reduw101","CAG","1","7","value","24","","","0","","","","","","","1","19380502","0","JAC02","BLG","l","exhibition","y"
"BLG193805030","reduw101","CAG","1","7","value","24","","","0","","","","","","","1","19380503","0","NSH02","BLG","l","exhibition","y"
"CAG193806280","reduw101","CAG","1","7","value","27","","","1","","","","","","","1","19380628","0","MIL03","KCM","l","regular","y"
"CAG193807042","reduw101","CAG","","7","value","","1","","","","","","","","","","19380704","2","CHI09","BIR","l","regular",""
"BIR193808200","reduw101","CAG","1","7","value","24","0","","","0","0","","","","","1","19380820","0","LEE01","BIR","l","exhibition","y"
"BIR193808211","reduw101","CAG","1","7","value","27","1","","","","","","","","","1","19380821","1","BIR01","BIR","w","exhibition","y"
"CV9193903270","reduw101","CAG","1","7","value","28","4","0","0","0","0","","","","","1","19390327","0","JKV01","CV9","l","exhibition","y"
"CV9193904030","reduw101","CAG","1","7","value","27","2","","0","0","0","","","","","1","19390403","0","JKV01","CV9","w","exhibition","y"
"BLG193904231","reduw101","CAG","1","7","value","24","","","0","0","0","","","","","1","19390423","1","NSH02","BLG","l","exhibition","y"
"BLG193904232","reduw101","CAG","1","7","value","18","","","0","0","0","","","","","1","19390423","2","NSH02","BLG","l","exhibition","y"
"KCM193904300","reduw101","CAG","1","7","value","31","3","0","0","0","0","","","","","1","19390430","0","DAL01","KCM","l","exhibition","y"
"MEM193905071","reduw101","CAG","1","7","value","6","0","0","0","0","0","","","","","0","19390507","1","MEM02","MEM","l","exhibition","y"
"CV9193905142","reduw101","CAG","1","7","value","24","0","0","1","0","0","","","","","1","19390514","2","CLE07","CV9","l","regular","y"
"CAG193905200","reduw101","CAG","1","7","value","6","0","0","0","0","0","","","","","0","19390520","0","CHI09","KCM","w","regular","y"
"CAG193905211","reduw101","CAG","1","7","value","","1","","0","0","0","","","","","","19390521","1","CHI09","KCM","w","regular","y"
"KCM193907021","reduw101","CAG","1","7","value","21","0","0","0","0","0","","","","","0","19390702","1","KAN05","KCM","l","regular","y"
"CAG193907060","reduw101","CAG","1","7","value","27","","","0","0","0","","","","","1","19390706","0","MIL03","TLC","w","exhibition","y"
"KCM193907200","reduw101","CAG","1","7","value","24","1","0","0","0","0","","","","","1","19390720","0","REG01","KCM","l","exhibition","y"
"CAG193907280","reduw101","CAG","1","7","value","21","0","0","1","0","0","","","","","","19390728","0","DES01","KCM","l","exhibition","y"
"CAG193907290","reduw101","CAG","1","7","value","18","0","0","0","0","0","","","","","0","19390729","0","CHI09","KCM","l","regular","y"
"CAG193908202","reduw101","CAG","1","7","value","15","0","0","0","0","0","","","","","0","19390820","2","CHI09","SSA","l","regular","y"
"MEM194005052","reduw101","CAG","1","7","value","","1","","0","0","0","","","","","1","19400505","2","MEM02","MEM","w","exhibition","y"
"CV9194005121","reduw101","CAG","1","7","value","","","","0","0","0","","","","","","19400512","1","ATL04","CV9","l","regular","y"
"CV9194005122","reduw101","CAG","1","7","value","21","","","0","0","0","","","","","1","19400512","2","ATL04","CV9","t","regular","y"
"CAG194005191","reduw101","CAG","1","7","value","9","","","1","0","0","","","","","","19400519","1","CHI09","CV9","l","regular","y"
"CAG194005192","reduw101","CAG","1","7","value","3","","","0","","0","0","","","","","19400519","2","CHI09","CV9","w","regular",""
"KCM194006092","reduw101","CAG","1","7","value","21","3","0","0","0","0","","","","","1","19400609","2","KAN05","KCM","w","regular","y"
"CAG194007211","reduw101","CAG","1","7","value","","0","0","0","0","0","","","","","","19400721","1","CHI09","BIR","w","regular","y"
"CAG194007281","reduw101","CAG","1","7","value","","2","0","0","0","0","","","","","","19400728","1","CHI09","KCM","l","regular","y"
"BIR194008181","reduw101","CAG","1","7","value","24","2","0","0","0","0","","","","","1","19400818","1","BIR01","BIR","l","exhibition","y"
"BIR194008182","reduw101","CAG","1","7","value","18","1","0","0","0","0","","","","","1","19400818","2","BIR01","BIR","l","exhibition","y"
"CAG194009081","reduw101","CAG","1","9","value","27","","","1","","0","0","","","","","19400908","1","CHI09","KCM","l","regular",""
"CAG194009082","reduw101","CAG","1","9","value","18","","","0","0","0","","","","","1","19400908","2","CHI09","KCM","l","regular","y"
