"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5193409110","ellir105","PH5","1","value","24","","31","4","","","0","3","","","","","0","0","0","0","","","","","","","","1","","","19340911","0","PHI16","CAG","l","lcs","y"
"CAG193409170","ellir105","PH5","1","value","24","","","4","1","","","2","2","","","","","","","","","","","","","1","","1","","1","19340917","0","CHI09","CAG","l","lcs",""
"PH5193409270","ellir105","PH5","1","value","27","","40","8","","","0","0","","5","","9","3","0","0","0","","","","","1","","","1","","1","19340927","0","PHI16","CAG","w","lcs","y"
"PH5193410010","ellir105","PH5","1","value","7","","11","2","","","0","3","","3","","2","0","0","0","0","","","","","","","","1","","","19341001","0","PHI16","CAG","t","lcs","y"
"PH5193509222","ellir105","PH5","3","value","18","","28","8","0","0","2","4","","2","0","7","0","0","0","0","0","","","","","","","","1","","19350922","2","NYC16","PTC","l","exhibition","y"
"KCM193804102","ellir105","PH5","2","value","9","","12","3","","","1","1","","","","","","","","","","","","","","","","","","","19380410","2","HOU01","KCM","l","exhibition","y"
"PH5193804130","ellir105","PH5","2","value","9","","13","4","0","","0","2","","0","","0","","","","","","","","","","","","","","","19380413","0","GAL01","HOM","l","exhibition","y"
"BLG193805012","ellir105","PH5","1","value","7","","11","3","","0","0","2","","1","","1","","","","","","","","","","1","","1","","","19380501","2","NSH02","BLG","l","exhibition","y"
"BLG193805150","ellir105","PH5","2","value","3","","8","3","","","0","2","","2","","3","","","","","","","","","","","","","","","19380515","0","BAL14","BLG","l","regular","y"
"PH5193806191","ellir105","PH5","2","value","9","","16","6","","","","4","","","","","","","","","","","","","","1","","","1","","19380619","1","PHI16","NW2","l","regular","y"
"BLG193808280","ellir105","PH5","1","value","30","","41","11","","","","4","4","","","","","","","","","","","","1","","","1","","1","19380828","0","BAL14","BLG","w","regular","y"
"NW2193905171","ellir105","PH5","1","value","16","0","23","5","0","0","1","5","5","3","0","0","0","0","0","0","0","0","0","0","","1","","1","","","19390517","1","NWK04","NW2","l","regular","y"
"PH5193906010","ellir105","PH5","1","value","0","2","2","1","0","1","0","1","1","1","0","0","0","0","0","0","0","0","0","0","","","","1","","","19390601","0","PHI17","NY5","t","regular","y"
"PH5193906080","ellir105","PH5","2","value","1","","6","4","","","","2","","","","","","","","","","","","","","","","","","","19390608","0","PHI17","BLG","l","regular","y"
"PH5193906111","ellir105","PH5","2","value","6","","12","6","","","","3","","0","0","","","","","","","","","","","","","","1","","19390611","1","PHI17","NY6","l","regular","y"
"PH5193906150","ellir105","PH5","2","value","18","0","30","7","0","0","1","4","4","5","0","0","0","0","0","0","0","0","0","0","","","","","1","","19390615","0","PHI17","NW2","l","regular","y"
"PH5193906171","ellir105","PH5","3","value","15","","23","7","","","","5","","0","0","","","","","","","","","","","","","","","","19390617","1","PHI17","NW2","l","regular","y"
"PH5193906270","ellir105","PH5","2","value","1","","5","3","","","","3","","1","","","0","0","0","0","","","","","","","","","","","19390627","0","PHI17","BLG","l","regular","y"
"NW2193907021","ellir105","PH5","1","value","8","0","15","6","2","0","3","6","4","1","0","4","0","0","0","1","0","0","1","0","","1","","1","","","19390702","1","NYC16","NW2","l","regular","y"
"PH5193907152","ellir105","PH5","2","value","12","","19","5","","0","1","4","","2","","","0","0","0","0","","","","","","","","","","","19390715","2","PHI17","HOM","l","regular","y"
"PH5193907221","ellir105","PH5","2","value","7","","11","3","","0","0","1","","1","","","0","0","0","0","","","","","1","","","","1","","19390722","1","PHI17","NY5","w","regular","y"
"HOM194005121","ellir105","HOM","2","value","9","","15","5","0","0","0","3","","0","0","0","0","0","0","0","0","","","","","","","","1","","19400512","1","WAS09","NY6","w","regular","y"
"HOM194005192","ellir105","HOM","2","value","2","","3","1","0","0","0","0","","0","0","0","0","0","0","0","0","","","","","","","","1","","19400519","2","WAS09","BLG","l","regular","y"
"HOM194006302","ellir105","HOM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19400630","2","WAS09","NY5","w","regular",""
"PH5194007131","ellir105","HOM","1","value","12","","27","12","4","0","1","14","","1","0","1","0","0","0","2","0","","","","","1","","1","","","19400713","1","PHI17","PH5","l","regular","y"
