"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"BLG194008080","davic105","BLG","1","1","value","19","0","3","0","0","0","0","19400808","0","HRB01","MEM","L","exhibition","y"
"BLG194008080","davic105","BLG","1","1","lower","","0","3","0","0","0","0","19400808","0","HRB01","MEM","L","exhibition","y"
"BLG194008080","davic105","BLG","1","1","upper","","0","3","0","0","0","0","19400808","0","HRB01","MEM","L","exhibition","y"
"PH5194008242","davic105","BLG","1","1","value","2","0","1","0","0","0","0","19400824","2","PHI17","PH5","L","regular","y"
"PH5194008242","davic105","BLG","1","1","lower","2","0","1","0","0","0","0","19400824","2","PHI17","PH5","L","regular","y"
"PH5194008242","davic105","BLG","1","1","upper","2","0","1","0","0","0","0","19400824","2","PHI17","PH5","L","regular","y"
"MEM194605052","davic105","MEM","1","1","value","9","","","0","","0","0","19460505","2","MEM03","IN9","L","regular",""
"MEM194605052","davic105","MEM","1","1","lower","9","","","0","","0","0","19460505","2","MEM03","IN9","L","regular",""
"MEM194605052","davic105","MEM","1","1","upper","9","","","0","","0","0","19460505","2","MEM03","IN9","L","regular",""
"MEM194605080","davic105","MEM","1","1","value","","","","0","","0","0","19460508","0","LRK02","IN9","W","regular",""
"MEM194605080","davic105","MEM","1","1","lower","","","","0","","0","0","19460508","0","LRK02","IN9","W","regular",""
"MEM194605080","davic105","MEM","1","1","upper","","","","0","","0","0","19460508","0","LRK02","IN9","W","regular",""
"MEM194605192","davic105","MEM","1","1","value","","","","0","","0","0","19460519","2","MEM03","BIR","L","regular",""
"MEM194605192","davic105","MEM","1","1","lower","","","","0","","0","0","19460519","2","MEM03","BIR","L","regular",""
"MEM194605192","davic105","MEM","1","1","upper","","","","0","","0","0","19460519","2","MEM03","BIR","L","regular",""
"BIR194605270","davic105","MEM","1","1","value","","","","0","","0","0","19460527","0","MTG01","BIR","W","regular",""
"BIR194605270","davic105","MEM","1","1","lower","","","","0","","0","0","19460527","0","MTG01","BIR","W","regular",""
"BIR194605270","davic105","MEM","1","1","upper","","","","0","","0","0","19460527","0","MTG01","BIR","W","regular",""
"NW2194607100","davic105","NY5","1","1","value","15","","","0","0","0","0","19460710","0","NWK04","NW2","L","regular","y"
"NW2194607100","davic105","NY5","1","1","lower","","","","0","0","0","0","19460710","0","NWK04","NW2","L","regular","y"
"NW2194607100","davic105","NY5","1","1","upper","","","","0","0","0","0","19460710","0","NWK04","NW2","L","regular","y"
"NY5194607150","davic105","NY5","1","1","value","24","0","0","0","0","0","0","19460715","0","NYC23","NY6","L","regular","y"
"NY5194607150","davic105","NY5","1","1","lower","24","0","0","0","0","0","0","19460715","0","NYC23","NY6","L","regular","y"
"NY5194607150","davic105","NY5","1","1","upper","24","0","0","0","0","0","0","19460715","0","NYC23","NY6","L","regular","y"
"NY5194608302","davic105","NY5","1","1","value","12","","","0","","0","0","19460830","2","NYC16","NY6","L","regular",""
"NY5194608302","davic105","NY5","1","1","lower","12","","","0","","0","0","19460830","2","NYC16","NY6","L","regular",""
"NY5194608302","davic105","NY5","1","1","upper","12","","","0","","0","0","19460830","2","NYC16","NY6","L","regular",""
"HOM194609081","davic105","NY5","1","1","value","9","","","0","","0","0","19460908","1","WAS09","HOM","L","regular",""
"HOM194609081","davic105","NY5","1","1","lower","9","","","0","","0","0","19460908","1","WAS09","HOM","L","regular",""
"HOM194609081","davic105","NY5","1","1","upper","9","","","0","","0","0","19460908","1","WAS09","HOM","L","regular",""
"NY6194705070","davic105","NY5","1","1","value","12","","","","","0","0","19470507","0","NOR01","NY6","L","regular",""
"NY6194705070","davic105","NY5","1","1","lower","12","","","","","0","0","19470507","0","NOR01","NY6","L","regular",""
"NY6194705070","davic105","NY5","1","1","upper","12","","","","","0","0","19470507","0","NOR01","NY6","L","regular",""
"BLG194705160","davic105","NY5","1","1","value","4","0","1","0","0","0","0","19470516","0","BAL14","BLG","L","regular","y"
"BLG194705160","davic105","NY5","1","1","lower","4","0","1","0","0","0","0","19470516","0","BAL14","BLG","L","regular","y"
"BLG194705160","davic105","NY5","1","1","upper","4","0","1","0","0","0","0","19470516","0","BAL14","BLG","L","regular","y"
"PH5194705200","davic105","NY5","1","1","value","15","0","0","0","0","0","0","19470520","0","WIL04","PH5","L","regular","y"
"PH5194705200","davic105","NY5","1","1","lower","15","0","0","0","0","0","0","19470520","0","WIL04","PH5","L","regular","y"
"PH5194705200","davic105","NY5","1","1","upper","15","0","0","0","0","0","0","19470520","0","WIL04","PH5","L","regular","y"
"HOM194705242","davic105","NY5","1","1","value","","","","0","","0","0","19470524","2","PIT06","HOM","L","regular",""
