"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM192610030","oweno101","HOM","1","value","20","","32","8","","","0","6","","6","","4","0","0","0","1","","","","","1","","","19261003","0","YOU01","ALS","L","exhibition","y"
"HOM192610030","oweno101","HOM","1","lower","20","","32","8","","","0","6","","6","","4","0","0","0","1","","","","","","","","19261003","0","YOU01","ALS","L","exhibition","y"
"HOM192610030","oweno101","HOM","1","upper","20","","32","8","","","0","6","","6","","4","0","0","0","1","","","","","","","","19261003","0","YOU01","ALS","L","exhibition","y"
"HOM192710050","oweno101","HOM","1","value","27","","40","9","","","1","7","","2","","2","0","0","0","0","","","1","","1","","1","19271005","0","JOH01","ALS","L","exhibition","y"
"HOM192710050","oweno101","HOM","1","lower","27","","40","9","","","1","7","","2","","2","0","0","0","0","","","","","","","","19271005","0","JOH01","ALS","L","exhibition","y"
"HOM192710050","oweno101","HOM","1","upper","27","","40","9","","","1","7","","2","","2","0","0","0","0","","","","","","","","19271005","0","JOH01","ALS","L","exhibition","y"
"HOM192710070","oweno101","HOM","2","value","12","","17","5","","","1","1","","0","","3","0","1","0","0","","","","","","1","","19271007","0","UNI01","ALS","L","exhibition","y"
"HOM192710070","oweno101","HOM","2","lower","12","","17","5","","","1","1","","0","","3","0","1","0","0","","","","","","","","19271007","0","UNI01","ALS","L","exhibition","y"
"HOM192710070","oweno101","HOM","2","upper","12","","17","5","","","1","1","","0","","3","0","1","0","0","","","","","","","","19271007","0","UNI01","ALS","L","exhibition","y"
"HOM192710100","oweno101","HOM","2","value","18","","27","6","","","0","5","","3","","3","0","0","0","1","","","","","","1","","19271010","0","JAM01","ALS","L","exhibition","y"
"HOM192710100","oweno101","HOM","2","lower","18","","27","6","","","0","5","","3","","3","0","0","0","1","","","","","","","","19271010","0","JAM01","ALS","L","exhibition","y"
"HOM192710100","oweno101","HOM","2","upper","18","","27","6","","","0","5","","3","","3","0","0","0","1","","","","","","","","19271010","0","JAM01","ALS","L","exhibition","y"
"HOM192810090","oweno101","HOM","1","value","6","","15","7","","","0","4","","2","","1","0","0","0","0","","","1","","1","","","19281009","0","PPB01","ALS","L","exhibition","y"
"HOM192810090","oweno101","HOM","1","lower","6","","15","7","","","0","4","","2","","1","0","0","0","0","","","","","","","","19281009","0","PPB01","ALS","L","exhibition","y"
"HOM192810090","oweno101","HOM","1","upper","6","","15","7","","","0","4","","2","","1","0","0","0","0","","","","","","","","19281009","0","PPB01","ALS","L","exhibition","y"
"SSN193008310","oweno101","HOM","2","value","9","","15","8","","","1","5","","0","","0","0","1","0","1","","","","","","1","","19300831","0","STL12","SSN","L","championship","y"
"SSN193008310","oweno101","HOM","2","lower","9","","15","8","","","1","5","","0","","0","0","1","0","1","","","","","","","","19300831","0","STL12","SSN","L","championship","y"
"SSN193008310","oweno101","HOM","2","upper","9","","15","8","","","1","5","","0","","0","0","1","0","1","","","","","","","","19300831","0","STL12","SSN","L","championship","y"
"SSN193009020","oweno101","HOM","2","value","20","","30","8","","","0","6","","5","","6","0","0","0","0","","","","","","","","19300902","0","STL12","SSN","L","championship","y"
"SSN193009020","oweno101","HOM","2","lower","20","","30","8","","","0","6","","5","","6","0","0","0","0","","","","","","","","19300902","0","STL12","SSN","L","championship","y"
"SSN193009020","oweno101","HOM","2","upper","20","","30","8","","","0","6","","5","","6","0","0","0","0","","","","","","","","19300902","0","STL12","SSN","L","championship","y"
"HOM193009202","oweno101","HOM","4","value","6","","6","0","","","0","0","","0","","1","0","0","0","0","","1","","","","1","","19300920","2","PIT06","NYL","W","championship","y"
"HOM193009202","oweno101","HOM","4","lower","6","","6","0","","","0","0","","0","","1","0","0","0","0","","","","","","","","19300920","2","PIT06","NYL","W","championship","y"
"HOM193009202","oweno101","HOM","4","upper","6","","6","0","","","0","0","","0","","1","0","0","0","0","","","","","","","","19300920","2","PIT06","NYL","W","championship","y"
