"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NYL191307190","reddd101","NYL","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19130719","0","NYC22","CAG","t","championship",""
"CAG191307290","reddd101","NYL","3","value","6","0","8","2","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","","","19130729","0","CHI09","CAG","l","championship","y"
"CUW191308021","reddd101","NYL","1","value","21","0","32","6","1","0","1","5","4","4","0","1","0","1","0","1","0","1","0","0","","","","1","","","19130802","1","CHI09","CUW","w","exhibition","y"
"NYL192007111","reddd101","ACY","1","value","27","","","4","","1","","0","0","","","1","","","","","","","","","1","","","1","","1","19200711","1","NYC15","NYL","w","exhibition",""
"ACY192008291","reddd101","ACY","1","value","27","","34","3","0","1","0","0","0","1","","6","1","0","0","0","","","","","1","","","1","","1","19200829","1","NYC15","NYL","w","exhibition","y"
"ACY192008292","reddd101","ACY","1","value","27","","34","11","1","1","0","3","3","0","","4","0","1","0","2","","","","","1","","","1","","1","19200829","2","NYC15","NYL","w","exhibition","y"
"ACY192107031","reddd101","ACY","1","value","30","","40","10","","","0","5","","","","","0","0","0","0","","","","","1","","","1","","1","19210703","1","ACY01","HIL","w","exhibition","y"
"ACY192107310","reddd101","ACY","1","value","27","0","38","11","3","1","0","3","2","2","0","3","0","0","0","0","0","0","1","0","1","","","1","","1","19210731","0","NYC15","IN4","w","exhibition","y"
"BLS192408032","reddd101","BRG","1","value","24","0","45","14","4","0","0","12","8","6","0","3","0","0","0","3","0","0","2","0","","1","","1","","1","19240803","2","BAL13","BLS","l","regular","y"
"BRS192610110","reddd101","BRG","1","value","27","0","33","7","3","0","0","1","1","1","0","7","0","0","0","0","0","2","0","0","1","","","1","","1","19261011","0","BRA01","BRS","w","exhibition","y"
