"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"KCM192008010","mcnah101","KCM","1","7","value","36","1","0","0","0","0","","","","","1","19200801","0","KAN02","CAG","w","regular","y"
"CAG192105070","mcnah101","KCM","1","7","value","24","","","0","0","0","","","","","","19210507","0","CHI09","CAG","l","regular","y"
"CAG192105080","mcnah101","KCM","1","7","value","27","","","0","0","0","","","","","","19210508","0","CHI09","CAG","w","regular","y"
"CAG192105090","mcnah101","KCM","1","7","value","24","","","0","0","0","","","","","","19210509","0","CHI09","CAG","l","regular","y"
"KCM192106120","mcnah101","KCM","1","7","value","27","4","0","0","0","0","","","","","","19210612","0","KAN02","CNN","w","regular","y"
"KCM192107250","mcnah101","KCM","1","7","value","27","2","0","1","0","0","","","","","","19210725","0","KAN02","DT1","w","regular","y"
"KCM192308052","mcnah101","KCM","1","7","value","27","2","0","0","0","0","","","","","","19230805","2","KAN05","ML4","w","regular","y"
"KCM192404272","mcnah101","KCM","1","9","value","24","2","0","0","0","0","","","","","","19240427","2","KAN05","SSN","w","regular","y"
"HIL192410030","mcnah101","KCM","1","8","value","27","1","0","0","0","0","","","","","1","19241003","0","PHI09","HIL","w","championship","y"
"HIL192410040","mcnah101","KCM","1","8","value","24","7","2","1","0","0","","","","","1","19241004","0","PHI09","HIL","l","championship","y"
"HIL192410050","mcnah101","KCM","1","7","value","39","2","1","0","1","0","","","","","1","19241005","0","BAL13","HIL","t","championship","y"
"HIL192410060","mcnah101","KCM","1","7","value","24","1","0","1","0","0","","","","","1","19241006","0","BAL13","HIL","l","championship","y"
"KCM192410110","mcnah101","KCM","1","8","value","27","0","0","0","0","0","","","","","1","19241011","0","KAN05","HIL","l","championship","y"
"KCM192410120","mcnah101","KCM","1","9","value","27","2","0","0","0","0","","","","","1","19241012","0","KAN05","HIL","w","championship","y"
"KCM192410140","mcnah101","KCM","1","9","value","24","3","0","0","0","0","","","","","1","19241014","0","KAN05","HIL","w","championship","y"
"KCM192410180","mcnah101","KCM","1","8","value","27","4","0","0","0","0","","","","","1","19241018","0","CHI09","HIL","w","championship","y"
"KCM192410190","mcnah101","KCM","1","8","value","27","1","0","0","0","0","","","","","1","19241019","0","CHI09","HIL","l","championship","y"
"KCM192410200","mcnah101","KCM","1","9","value","27","3","0","0","0","0","","","","","1","19241020","0","CHI09","HIL","w","championship","y"
"KCM192508110","mcnah101","KCM","1","9","value","27","3","1","0","0","0","","","","","","19250811","0","KAN05","SSN","l","regular","y"
"SSN192509190","mcnah101","KCM","1","9","value","27","2","0","0","0","0","","","","","1","19250919","0","STL12","SSN","w","lcs","y"
"SSN192509200","mcnah101","KCM","1","9","value","24","3","0","0","0","0","","","","","1","19250920","0","STL12","SSN","l","lcs","y"
"KCM192509260","mcnah101","KCM","1","9","value","27","2","0","0","0","0","","","","","1","19250926","0","CHI09","SSN","w","lcs","y"
"KCM192509270","mcnah101","KCM","1","9","value","27","2","0","0","0","0","","","","","1","19250927","0","CHI09","SSN","l","lcs","y"
"KCM192509281","mcnah101","KCM","1","9","value","27","0","0","0","0","0","","","","","1","19250928","1","CHI09","SSN","w","lcs","y"
"KCM192509282","mcnah101","KCM","1","8","value","24","3","0","0","0","0","","","","","1","19250928","2","CHI09","SSN","w","lcs","y"
"KCM192510010","mcnah101","KCM","1","8","value","36","2","0","0","0","0","","","","","1","19251001","0","KAN05","HIL","l","championship","y"
"KCM192510020","mcnah101","KCM","1","8","value","27","4","0","1","0","0","","","","","1","19251002","0","KAN05","HIL","w","championship","y"
"KCM192510030","mcnah101","KCM","1","8","value","30","1","0","0","0","0","","","","","1","19251003","0","KAN05","HIL","l","championship","y"
"KCM192510040","mcnah101","KCM","1","8","value","27","0","0","0","0","0","","","","","1","19251004","0","KAN05","HIL","l","championship","y"
"HIL192510080","mcnah101","KCM","1","8","value","24","0","0","0","0","0","","","","","1","19251008","0","PHI09","HIL","l","championship","y"
"HIL192510100","mcnah101","KCM","1","8","value","24","2","0","0","0","0","","","","","1","19251010","0","PHI09","HIL","l","championship","y"
"KCM192609180","mcnah101","KCM","1","9","value","27","0","0","0","0","0","","","","","1","19260918","0","KAN05","CAG","w","lcs","y"
"KCM192609190","mcnah101","KCM","1","9","value","27","0","0","0","0","0","","","","","1","19260919","0","KAN05","CAG","w","lcs","y"
"KCM192609200","mcnah101","KCM","1","9","value","27","0","0","0","0","0","","","","","1","19260920","0","KAN05","CAG","w","lcs","y"
"KCM192609210","mcnah101","KCM","1","9","value","3","0","0","0","0","0","","","","","1","19260921","0","KAN05","CAG","l","lcs","y"
"CAG192609250","mcnah101","KCM","1","9","value","27","1","0","0","0","0","","","","","1","19260925","0","CHI09","CAG","w","lcs","y"
"CAG192609260","mcnah101","KCM","1","9","value","24","0","0","0","0","0","","","","","1","19260926","0","CHI09","CAG","l","lcs","y"
"CAG192609280","mcnah101","KCM","1","9","value","25","1","0","0","0","0","","","","","1","19260928","0","CHI09","CAG","l","lcs","y"
"CAG192609291","mcnah101","KCM","1","9","value","26","0","0","0","0","0","","","","","1","19260929","1","CHI09","CAG","l","lcs","y"
"KCM192708150","mcnah101","KCM","1","9","value","30","1","2","0","0","1","","","","","","19270815","0","KAN05","BIR","l","regular","y"
"DT1192807290","mcnah101","DT1","1","9","value","27","2","0","0","0","0","","","","","","19280729","0","DET07","SSN","l","regular","y"
