"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"SSN192509200","davir103","SSN","1","1","value","25","0","1","0","0","0","0","19250920","0","STL12","KCM","W","lcs","y"
"SSN192509200","davir103","SSN","1","1","lower","25","0","1","0","0","0","0","19250920","0","STL12","KCM","W","lcs","y"
"SSN192509200","davir103","SSN","1","1","upper","25","0","1","0","0","0","0","19250920","0","STL12","KCM","W","lcs","y"
"KCM192509281","davir103","SSN","1","1","value","9","0","3","0","0","0","0","19250928","1","CHI09","KCM","L","lcs","y"
"KCM192509281","davir103","SSN","1","1","lower","9","0","3","0","0","0","0","19250928","1","CHI09","KCM","L","lcs","y"
"KCM192509281","davir103","SSN","1","1","upper","9","0","3","0","0","0","0","19250928","1","CHI09","KCM","L","lcs","y"
"CAG192809220","davir103","SSN","1","1","value","3","0","0","0","0","0","0","19280922","0","CHI09","CAG","L","lcs","y"
"CAG192809220","davir103","SSN","1","1","lower","3","0","0","0","0","0","0","19280922","0","CHI09","CAG","L","lcs","y"
"CAG192809220","davir103","SSN","1","1","upper","3","0","0","0","0","0","0","19280922","0","CHI09","CAG","L","lcs","y"
"CAG192906092","davir103","SSN","1","1","value","9","","","0","","0","0","19290609","2","CHI09","CAG","W","regular",""
"CAG192906092","davir103","SSN","1","1","lower","9","","","0","","0","0","19290609","2","CHI09","CAG","W","regular",""
"CAG192906092","davir103","SSN","1","1","upper","9","","","0","","0","0","19290609","2","CHI09","CAG","W","regular",""
"CAG192910140","davir103","CAG","1","1","value","3","0","0","0","0","0","0","19291014","0","CHI09","ALS","L","exhibition","y"
"CAG192910140","davir103","CAG","1","1","lower","3","0","0","0","0","0","0","19291014","0","CHI09","ALS","L","exhibition","y"
"CAG192910140","davir103","CAG","1","1","upper","3","0","0","0","0","0","0","19291014","0","CHI09","ALS","L","exhibition","y"
"CAG192910170","davir103","CAG","1","1","value","27","2","3","0","0","0","0","19291017","0","SPR02","ALS","W","exhibition","y"
"CAG192910170","davir103","CAG","1","1","lower","27","2","3","0","0","0","0","19291017","0","SPR02","ALS","W","exhibition","y"
"CAG192910170","davir103","CAG","1","1","upper","27","2","3","0","0","0","0","19291017","0","SPR02","ALS","W","exhibition","y"
"SSN193004190","davir103","SSN","1","1","value","27","","","0","0","0","0","19300419","0","STL12","HOM","L","exhibition","y"
"SSN193004190","davir103","SSN","1","1","lower","27","","","0","0","0","0","19300419","0","STL12","HOM","L","exhibition","y"
"SSN193004190","davir103","SSN","1","1","upper","27","","","0","0","0","0","19300419","0","STL12","HOM","L","exhibition","y"
"SSN193009010","davir103","SSN","1","1","value","3","0","0","0","0","0","0","19300901","0","STL12","HOM","W","championship","y"
"SSN193009010","davir103","SSN","1","1","lower","3","0","0","0","0","0","0","19300901","0","STL12","HOM","W","championship","y"
"SSN193009010","davir103","SSN","1","1","upper","3","0","0","0","0","0","0","19300901","0","STL12","HOM","W","championship","y"
"SSN193009020","davir103","SSN","1","1","value","5","1","1","0","0","0","0","19300902","0","STL12","HOM","W","championship","y"
"SSN193009020","davir103","SSN","1","1","lower","5","1","1","0","0","0","0","19300902","0","STL12","HOM","W","championship","y"
