"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM192710070","willl105","HOM","1","value","15","","27","10","","","0","7","","1","","0","0","0","0","0","","","1","","1","","","19271007","0","UNI01","ALS","L","exhibition","y"
"HOM192710070","willl105","HOM","1","lower","15","","27","10","","","0","7","","1","","0","0","0","0","0","","","","","","","","19271007","0","UNI01","ALS","L","exhibition","y"
"HOM192710070","willl105","HOM","1","upper","15","","27","10","","","0","7","","1","","0","0","0","0","0","","","","","","","","19271007","0","UNI01","ALS","L","exhibition","y"
"HOM192810080","willl105","HOM","1","value","27","","39","10","","","1","5","","1","","","0","0","0","0","","1","","","1","","1","19281008","0","FMT01","ALS","W","exhibition","y"
"HOM192810080","willl105","HOM","1","lower","27","","39","10","","","1","5","","1","","","0","0","0","0","","","","","","","","19281008","0","FMT01","ALS","W","exhibition","y"
"HOM192810080","willl105","HOM","1","upper","27","","39","10","","","1","5","","1","","","0","0","0","0","","","","","","","","19281008","0","FMT01","ALS","W","exhibition","y"
"HOM192810120","willl105","HOM","1","value","9","","14","4","","","1","2","","1","","2","0","0","0","0","","","","","1","","","19281012","0","PIT06","ALS","L","exhibition","y"
"HOM192810120","willl105","HOM","1","lower","9","","14","4","","","1","2","","1","","2","0","0","0","0","","","","","","","","19281012","0","PIT06","ALS","L","exhibition","y"
"HOM192810120","willl105","HOM","1","upper","9","","14","4","","","1","2","","1","","2","0","0","0","0","","","","","","","","19281012","0","PIT06","ALS","L","exhibition","y"
"SSN193004190","willl105","HOM","1","value","27","","32","4","","","0","1","","1","","5","0","0","0","1","","1","","","1","","1","19300419","0","STL12","SSN","W","exhibition","y"
"SSN193004190","willl105","HOM","1","lower","27","","32","4","","","0","1","","1","","5","0","0","0","1","","","","","","","","19300419","0","STL12","SSN","W","exhibition","y"
"SSN193004190","willl105","HOM","1","upper","27","","32","4","","","0","1","","1","","5","0","0","0","1","","","","","","","","19300419","0","STL12","SSN","W","exhibition","y"
"DT1193008270","willl105","HOM","2","value","4","","4","0","","","0","0","","0","","0","0","0","0","0","","","","","","1","","19300827","0","DET06","DT1","L","championship","y"
"DT1193008270","willl105","HOM","2","lower","4","","4","0","","","0","0","","0","","0","0","0","0","0","","","","","","","","19300827","0","DET06","DT1","L","championship","y"
"DT1193008270","willl105","HOM","2","upper","4","","4","0","","","0","0","","0","","0","0","0","0","0","","","","","","","","19300827","0","DET06","DT1","L","championship","y"
"SSN193008300","willl105","HOM","2","value","1","","2","1","","","0","0","","0","","0","0","0","0","0","","","","","","","","19300830","0","STL12","SSN","W","championship","y"
"SSN193008300","willl105","HOM","2","lower","1","","2","1","","","0","0","","0","","0","0","0","0","0","","","","","","","","19300830","0","STL12","SSN","W","championship","y"
"SSN193008300","willl105","HOM","2","upper","1","","2","1","","","0","0","","0","","0","0","0","0","0","","","","","","","","19300830","0","STL12","SSN","W","championship","y"
"HOM193009201","willl105","HOM","1","value","27","","39","8","","","0","1","","3","","4","0","0","0","0","","1","","","1","","1","19300920","1","PIT06","NYL","W","championship","y"
"HOM193009201","willl105","HOM","1","lower","27","","39","8","","","0","1","","3","","4","0","0","0","0","","","","","","","","19300920","1","PIT06","NYL","W","championship","y"
"HOM193009201","willl105","HOM","1","upper","27","","39","8","","","0","1","","3","","4","0","0","0","0","","","","","","","","19300920","1","PIT06","NYL","W","championship","y"
"NYL193009271","willl105","HOM","1","value","26","0","43","15","5","0","0","8","8","7","0","1","0","0","0","1","0","","","","1","","1","19300927","1","NYC16","NYL","L","championship","y"
"NYL193009271","willl105","HOM","1","lower","26","0","43","15","5","0","0","8","8","7","0","1","0","0","0","1","0","","","","","","","19300927","1","NYC16","NYL","L","championship","y"
"NYL193009271","willl105","HOM","1","upper","26","0","43","15","5","0","0","8","8","7","0","1","0","0","0","1","0","","","","","","","19300927","1","NYC16","NYL","L","championship","y"
