"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"BIR194107061","sampe101","BIR","1","9","value","27","1","0","0","0","0","","","","","1","19410706","1","BIR01","SNO","l","regular","y"
"KCM194107131","sampe101","BIR","1","9","value","24","2","0","1","0","0","","","","","1","19410713","1","KAN05","KCM","l","regular","y"
"KCM194107132","sampe101","BIR","1","9","value","21","0","0","0","0","0","","","","","1","19410713","2","KAN05","KCM","w","regular","y"
"JAX194107140","sampe101","BIR","1","9","value","27","1","0","0","0","0","","","","","1","19410714","0","DAV01","JAX","w","regular","y"
"MEM194108031","sampe101","BIR","1","9","value","24","2","0","0","0","0","","","","","1","19410803","1","MEM02","MEM","l","regular","y"
"PH5194108090","sampe101","BIR","1","9","value","24","2","0","0","0","0","","","","","1","19410809","0","PHI17","PH5","l","exhibition","y"
"NY5194108102","sampe101","BIR","1","9","value","27","","","0","0","0","","","","","1","19410810","2","NYC16","NY5","w","exhibition","y"
"KCM194108130","sampe101","BIR","1","9","value","27","2","0","0","0","0","","","","","1","19410813","0","MIL03","KCM","w","regular","y"
"BIR194108242","sampe101","BIR","1","7","value","","","","0","0","0","0","","","","","19410824","2","BIR01","SNO","w","regular",""
"CAG194606030","sampe101","BIR","1","7","value","27","0","0","0","0","0","","","","","1","19460603","0","DAV01","CAG","w","regular","y"
"CAG194606040","sampe101","BIR","1","8","value","27","","","0","0","0","","","","","1","19460604","0","SBD01","CAG","w","regular","y"
"KCM194606302","sampe101","BIR","1","7","value","18","1","0","0","0","0","","","","","1","19460630","2","KAN05","KCM","l","regular","y"
"KCM194607010","sampe101","BIR","1","7","value","18","1","1","0","0","0","","","","","1","19460701","0","KAN05","KCM","l","regular","y"
"NY6194607200","sampe101","BIR","1","7","value","","1","0","0","0","0","","","","","","19460720","0","WIL04","NY6","w","exhibition","y"
"CVB194608251","sampe101","BIR","1","9","value","27","2","0","1","0","0","","","","","1","19460825","1","CLE06","CVB","w","regular","y"
