"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"SSN192509190","millp101","SSN","2","value","18","0","26","6","1","0","2","5","4","2","0","1","1","0","0","0","0","3","1","0","","1","","","1","","19250919","0","STL12","KCM","l","lcs","y"
"SSN192509200","millp101","SSN","2","value","2","0","2","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","","","1","","1","","19250920","0","STL12","KCM","w","lcs","y"
"KCM192509260","millp101","SSN","2","value","21","0","32","7","0","0","0","3","3","4","2","5","0","0","0","1","0","2","0","1","","1","","","1","","19250926","0","CHI09","KCM","l","lcs","y"
"KCM192509281","millp101","SSN","2","value","9","0","18","7","1","0","0","7","5","0","0","1","0","0","0","2","0","0","0","0","","1","","","","","19250928","1","CHI09","KCM","l","lcs","y"
"PRG193310152","millp101","PRG","1","value","21","","35","11","","","1","4","","3","","3","0","0","0","1","","","","","","1","","1","","1","19331015","2","LOS05","PIR","l","exhibition","y"
"PRG193310292","millp101","PRG","1","value","21","","36","9","","","1","10","","4","","1","0","0","0","0","","","","","","1","","1","","1","19331029","2","LOS05","PIR","l","exhibition","y"
"PRG193311111","millp101","PRG","1","value","27","","","8","","","1","4","","","","","","","","","","","","","1","","","1","","1","19331111","1","LOS05","PIR","w","exhibition",""
"NAL193709252","millp101","NAL","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19370925","2","PHI17","NNL","l","allstar",""
"NNL193709262","millp101","NAL","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19370926","2","BAL09","NNL","l","allstar",""
"NAL193709270","millp101","NAL","3","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19370927","0","NYC23","NNL","l","allstar",""
"CCB194206240","millp101","BIR","1","value","24","","38","9","3","0","1","7","","3","","0","2","0","0","2","","","","","","1","","1","","1","19420624","0","CAN03","CCB","l","regular","y"
