"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"WBS193805220","speah101","WBS","1","5","value","27","1","3","0","0","0","0","0","0","","","19380522","0","WAS09","NY5","l","regular","y"
"HOM193805291","speah101","WBS","1","5","value","24","","","0","","","","","","","1","19380529","1","CLE07","HOM","l","regular","y"
"HOM193805301","speah101","WBS","1","5","value","24","2","2","","","","","","","","1","19380530","1","PIT09","HOM","l","regular","y"
"PH5193806041","speah101","WBS","1","2","value","24","0","3","0","","","","","","","","19380604","1","PHI17","PH5","l","regular","y"
"PH5193806060","speah101","WBS","1","5","value","21","0","1","0","","","","","","","1","19380606","0","CHE02","PH5","l","regular","y"
"WBS193806191","speah101","WBS","1","5","value","27","1","","2","","","","","0","","","19380619","1","WAS09","PTC","l","regular","y"
"WBS193806192","speah101","WBS","1","5","value","21","","","0","0","","","","","","","19380619","2","WAS09","PTC","w","regular","y"
"BLG193807110","speah101","HOM","1","5","value","27","","","","","","","","","","1","19380711","0","BAL14","BLG","w","regular","y"
"HOM193807171","speah101","HOM","1","5","value","27","0","2","0","","","","","","","","19380717","1","CLE06","NY5","w","regular","y"
"HOM193807172","speah101","HOM","1","5","value","21","0","2","1","","","","","","","","19380717","2","CLE06","NY5","l","regular","y"
"HOM193807190","speah101","HOM","1","5","value","27","","","","","","","","","","1","19380719","0","COL05","NY5","w","regular","y"
"ATN193904210","speah101","HOM","1","5","value","12","1","1","0","0","0","","","","","0","19390421","0","ATL04","ATN","w","exhibition","y"
"HOM193904250","speah101","HOM","1","5","value","9","0","0","0","0","0","","","","","0","19390425","0","NOL01","KCM","w","exhibition","y"
"MEM193905040","speah101","HOM","1","5","value","24","0","1","3","0","0","","","","","1","19390504","0","MEM02","MEM","l","exhibition","y"
"HOM193905120","speah101","HOM","1","5","value","27","1","1","0","0","0","","","","","1","19390512","0","PIT06","NY5","l","regular","y"
"BLG193905141","speah101","HOM","1","5","value","27","","","0","0","0","","","","","1","19390514","1","BAL10","BLG","w","regular","y"
"BLG193905142","speah101","HOM","1","5","value","18","","","0","0","0","","","","","1","19390514","2","BAL10","BLG","w","regular","y"
"HOM193905270","speah101","HOM","1","5","value","27","1","1","1","0","0","","","","","1","19390527","0","PIT06","PH5","w","regular","y"
"HOM193905281","speah101","HOM","1","5","value","27","0","1","0","0","0","","","","","1","19390528","1","BUF06","PH5","w","regular","y"
"HOM193906101","speah101","HOM","1","5","value","27","0","3","0","0","0","","","","","1","19390610","1","PIT06","BLG","l","regular","y"
"HOM193906102","speah101","HOM","1","5","value","18","1","0","0","0","0","","","","","1","19390610","2","PIT06","BLG","w","regular","y"
"PH5193906181","speah101","HOM","1","5","value","27","1","3","0","0","0","","","","","1","19390618","1","PHI17","PH5","w","regular","y"
"PH5193906182","speah101","HOM","1","5","value","27","0","1","0","0","0","","","","","1","19390618","2","PHI17","PH5","w","regular","y"
"PH5193906241","speah101","HOM","1","5","value","24","0","3","0","0","0","","","","","1","19390624","1","PHI17","PH5","l","regular","y"
"PH5193906242","speah101","HOM","1","5","value","21","1","","0","0","0","","","","","1","19390624","2","PHI17","PH5","w","regular","y"
"NW2193907091","speah101","HOM","1","5","value","24","","","0","0","0","","","","","1","19390709","1","NWK04","NW2","l","regular","y"
"NW2193907092","speah101","HOM","1","5","value","21","","","0","0","0","","","","","1","19390709","2","NWK04","NW2","w","regular","y"
"PH5193907151","speah101","HOM","1","5","value","24","0","","0","0","0","","","","","1","19390715","1","PHI17","PH5","l","regular","y"
"PH5193907152","speah101","HOM","1","5","value","21","0","1","0","0","0","","","","","1","19390715","2","PHI17","PH5","w","regular","y"
"HOM193907161","speah101","HOM","1","5","value","27","","","0","0","0","","","","","1","19390716","1","WAS09","PH5","w","regular","y"
"HOM193907162","speah101","HOM","1","5","value","21","","","0","0","0","","","","","1","19390716","2","WAS09","PH5","l","regular","y"
"HOM193907231","speah101","HOM","1","5","value","27","0","0","0","0","0","","","","","1","19390723","1","NYC16","PH5","w","regular","y"
"HOM193907240","speah101","HOM","1","5","value","27","2","3","0","1","0","","","","","1","19390724","0","GRE04","PH5","w","regular","y"
"HOM193907270","speah101","HOM","1","5","value","30","0","1","0","0","0","","","","","1","19390727","0","WAR03","PH5","l","exhibition","y"
"PH5193907290","speah101","HOM","1","5","value","24","0","2","1","0","0","","","","","1","19390729","0","PHI17","PH5","l","regular","y"
