"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HIL192110040","flouw101","HIL","1","value","24","","32","6","","","1","5","","2","","11","0","0","0","0","","","1","","1","","","19211004","0","PHI09","CAG","L","championship","y"
"HIL192110040","flouw101","HIL","1","lower","24","","","","","","1","5","","2","","11","0","0","0","","","","","","","","","19211004","0","PHI09","CAG","L","championship","y"
"HIL192110040","flouw101","HIL","1","upper","24","","","","","","1","5","","2","","11","0","0","0","","","","","","","","","19211004","0","PHI09","CAG","L","championship","y"
"HIL192710300","flouw101","HIL","1","value","27","","35","11","","","0","2","","0","","","1","0","0","1","","1","","","1","","1","19271030","0","LOS05","PIR","W","exhibition","y"
"HIL192710300","flouw101","HIL","1","lower","27","","35","11","","","0","2","","0","","","1","0","0","1","","","","","","","","19271030","0","LOS05","PIR","W","exhibition","y"
"HIL192710300","flouw101","HIL","1","upper","27","","35","11","","","0","2","","0","","","1","0","0","1","","","","","","","","19271030","0","LOS05","PIR","W","exhibition","y"
"NYL192906061","flouw101","BLS","2","value","6","","7","2","0","0","1","1","","0","","1","0","0","0","","","","1","","","1","","19290606","1","NYC24","NYL","L","regular","y"
"NYL192906061","flouw101","BLS","2","lower","6","","","","0","0","1","1","","0","","1","0","0","0","","","","","","","","","19290606","1","NYC24","NYL","L","regular","y"
"NYL192906061","flouw101","BLS","2","upper","6","","","","0","0","1","1","","0","","1","0","0","0","","","","","","","","","19290606","1","NYC24","NYL","L","regular","y"
"BLS192910062","flouw101","BLS","1","value","18","0","29","7","","","0","5","","1","","4","0","1","0","2","","","1","","1","","","19291006","2","BAL13","ASB","L","exhibition","y"
"BLS192910062","flouw101","BLS","1","lower","18","0","29","7","","","0","5","","1","","4","0","1","0","2","","","","","","","","19291006","2","BAL13","ASB","L","exhibition","y"
"BLS192910062","flouw101","BLS","1","upper","18","0","29","7","","","0","5","","1","","4","0","1","0","2","","","","","","","","19291006","2","BAL13","ASB","L","exhibition","y"
"NYL193007051","flouw101","BLS","1","value","12","","22","6","","","1","6","","3","","2","0","0","0","2","","","1","","1","","","19300705","1","NYC16","NYL","L","exhibition","y"
"NYL193007051","flouw101","BLS","1","lower","12","","22","6","","","1","6","","3","","2","0","0","0","2","","","","","","","","19300705","1","NYC16","NYL","L","exhibition","y"
"NYL193007051","flouw101","BLS","1","upper","12","","22","6","","","1","6","","3","","2","0","0","0","2","","","","","","","","19300705","1","NYC16","NYL","L","exhibition","y"
"BLS193010052","flouw101","BLS","1","value","15","","20","3","","","0","1","","0","","2","0","0","0","2","","1","","","1","","1","19301005","2","BAL13","ASB","W","exhibition","y"
"BLS193010052","flouw101","BLS","1","lower","15","","20","3","","","0","1","","0","","2","0","0","0","2","","","","","","","","19301005","2","BAL13","ASB","W","exhibition","y"
"BLS193010052","flouw101","BLS","1","upper","15","","20","3","","","0","1","","0","","2","0","0","0","2","","","","","","","","19301005","2","BAL13","ASB","W","exhibition","y"
"BLS193010192","flouw101","BLS","1","value","15","0","22","5","2","0","0","1","1","1","0","4","0","0","0","0","1","","1","","1","","1","19301019","2","BAL13","ASB","L","exhibition","y"
"BLS193010192","flouw101","BLS","1","lower","15","0","22","5","2","0","0","1","1","1","0","4","0","0","0","0","1","","","","","","","19301019","2","BAL13","ASB","L","exhibition","y"
"BLS193010192","flouw101","BLS","1","upper","15","0","22","5","2","0","0","1","1","1","0","4","0","0","0","0","1","","","","","","","19301019","2","BAL13","ASB","L","exhibition","y"
"BLS193110040","flouw101","BLS","2","value","5","","5","0","","","0","0","0","0","","2","0","0","0","0","","","","","","1","","19311004","0","BAL13","ASB","W","exhibition","y"
"BLS193110040","flouw101","BLS","2","lower","5","","5","0","","","0","0","0","0","","2","0","0","0","0","","","","","","","","19311004","0","BAL13","ASB","W","exhibition","y"
"BLS193110040","flouw101","BLS","2","upper","5","","5","0","","","0","0","0","0","","2","0","0","0","0","","","","","","","","19311004","0","BAL13","ASB","W","exhibition","y"
"BLS193110180","flouw101","BLS","2","value","4","","6","2","","","0","0","0","0","","2","0","0","0","0","","","","","","1","","19311018","0","BAL13","ASB","L","exhibition","y"
"BLS193110180","flouw101","BLS","2","lower","4","","6","2","","","0","0","0","0","","2","0","0","0","0","","","","","","","","19311018","0","BAL13","ASB","L","exhibition","y"
"BLS193110180","flouw101","BLS","2","upper","4","","6","2","","","0","0","0","0","","2","0","0","0","0","","","","","","","","19311018","0","BAL13","ASB","L","exhibition","y"
