"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CAG192105070","hawkl101","KCM","7","1","value","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19210507","0","CHI09","CAG","L","regular","y"
"CAG192105070","hawkl101","KCM","7","1","lower","3","0","0","","","","","","","","","","","","","","","","","","19210507","0","CHI09","CAG","L","regular","y"
"CAG192105070","hawkl101","KCM","7","1","upper","3","0","0","","","","","","","","","","","","","","","","","","19210507","0","CHI09","CAG","L","regular","y"
"CAG192105080","hawkl101","KCM","8","1","value","4","1","1","0","0","0","","0","","0","0","","","0","","","","","","","19210508","0","CHI09","CAG","W","regular","y"
"CAG192105080","hawkl101","KCM","8","1","lower","4","1","1","","","","","","","","","","","","","","","","","","19210508","0","CHI09","CAG","W","regular","y"
"CAG192105080","hawkl101","KCM","8","1","upper","4","1","1","","","","","","","","","","","","","","","","","","19210508","0","CHI09","CAG","W","regular","y"
"CAG192105090","hawkl101","KCM","7","1","value","2","0","0","0","0","0","","2","","0","0","","","0","","","","","","","19210509","0","CHI09","CAG","L","regular","y"
"CAG192105090","hawkl101","KCM","7","1","lower","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19210509","0","CHI09","CAG","L","regular","y"
"CAG192105090","hawkl101","KCM","7","1","upper","2","0","0","0","0","0","","2","","0","0","","","0","","","","","","","19210509","0","CHI09","CAG","L","regular","y"
"CAG192106190","hawkl101","CG1","1","1","value","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","19210619","0","CHI09","CAG","L","regular","y"
"CAG192106190","hawkl101","CG1","1","1","lower","3","0","0","0","0","0","0","0","","0","1","","0","0","","","0","","","","19210619","0","CHI09","CAG","L","regular","y"
"CAG192106190","hawkl101","CG1","1","1","upper","3","0","0","0","0","0","0","0","","0","1","","0","0","","","0","","","","19210619","0","CHI09","CAG","L","regular","y"
"CAG192106200","hawkl101","CG1","1","1","value","5","0","1","1","0","0","","0","","0","0","0","","0","","","0","","","","19210620","0","CHI09","CAG","L","regular","y"
"CAG192106200","hawkl101","CG1","1","1","lower","5","0","1","1","0","0","","0","","0","","","","0","","","0","","","","19210620","0","CHI09","CAG","L","regular","y"
"CAG192106200","hawkl101","CG1","1","1","upper","5","0","1","1","0","0","","0","","0","","","","0","","","0","","","","19210620","0","CHI09","CAG","L","regular","y"
"CB1192107190","hawkl101","CG1","1","1","value","4","1","2","1","0","0","","0","","0","0","0","","0","","","0","","","","19210719","0","COL04","CB1","L","regular","y"
"CB1192107190","hawkl101","CG1","1","1","lower","4","0","2","1","0","0","","0","","0","","","","0","","","0","","","","19210719","0","COL04","CB1","L","regular","y"
"CB1192107190","hawkl101","CG1","1","1","upper","4","0","2","1","0","0","","0","","0","","","","0","","","0","","","","19210719","0","COL04","CB1","L","regular","y"
"KCM192308052","hawkl101","KCM","2","1","value","3","2","1","","","","","","","","1","","","","","","","","","","19230805","2","KAN05","ML4","W","regular","y"
"KCM192308052","hawkl101","KCM","2","1","lower","3","2","1","","","","","","","","","","","","","","","","","","19230805","2","KAN05","ML4","W","regular","y"
"KCM192308052","hawkl101","KCM","2","1","upper","3","2","1","","","","","","","","","","","","","","","","","","19230805","2","KAN05","ML4","W","regular","y"
"KCM192404272","hawkl101","KCM","1","1","value","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19240427","2","KAN05","SSN","W","regular","y"
"KCM192404272","hawkl101","KCM","1","1","lower","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19240427","2","KAN05","SSN","W","regular","y"
"KCM192404272","hawkl101","KCM","1","1","upper","4","1","2","0","0","0","","0","","0","0","0","","0","","","0","","","","19240427","2","KAN05","SSN","W","regular","y"
"HIL192410030","hawkl101","KCM","1","1","value","5","1","2","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19241003","0","PHI09","HIL","W","championship","y"
"HIL192410030","hawkl101","KCM","1","1","lower","5","1","2","1","0","0","0","0","","0","0","0","0","0","","","0","","","","19241003","0","PHI09","HIL","W","championship","y"
"HIL192410030","hawkl101","KCM","1","1","upper","5","1","2","1","0","0","0","0","","0","0","0","0","0","","","0","","","","19241003","0","PHI09","HIL","W","championship","y"
"HIL192410040","hawkl101","KCM","1","1","value","4","0","2","0","0","0","0","0","0","0","0","0","1","0","0","0","0","","","","19241004","0","PHI09","HIL","L","championship","y"
"HIL192410040","hawkl101","KCM","1","1","lower","4","0","2","0","0","0","0","0","","0","0","0","1","0","","","0","","","","19241004","0","PHI09","HIL","L","championship","y"
"HIL192410040","hawkl101","KCM","1","1","upper","4","0","2","0","0","0","0","0","","0","0","0","1","0","","","0","","","","19241004","0","PHI09","HIL","L","championship","y"
"HIL192410050","hawkl101","KCM","1","1","value","4","1","0","0","0","0","0","0","0","0","2","0","1","1","0","0","0","","","","19241005","0","BAL13","HIL","T","championship","y"
"HIL192410050","hawkl101","KCM","1","1","lower","4","1","0","0","0","0","0","0","","0","2","","1","1","","","0","","","","19241005","0","BAL13","HIL","T","championship","y"
"HIL192410050","hawkl101","KCM","1","1","upper","4","1","0","0","0","0","0","0","","0","2","","1","1","","","0","","","","19241005","0","BAL13","HIL","T","championship","y"
"HIL192410060","hawkl101","KCM","1","1","value","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19241006","0","BAL13","HIL","L","championship","y"
"HIL192410060","hawkl101","KCM","1","1","lower","4","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19241006","0","BAL13","HIL","L","championship","y"
"HIL192410060","hawkl101","KCM","1","1","upper","4","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19241006","0","BAL13","HIL","L","championship","y"
"KCM192410110","hawkl101","KCM","1","1","value","3","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","","","","19241011","0","KAN05","HIL","L","championship","y"
"KCM192410110","hawkl101","KCM","1","1","lower","3","1","0","0","0","0","0","0","","0","1","","0","0","","","0","","","","19241011","0","KAN05","HIL","L","championship","y"
"KCM192410110","hawkl101","KCM","1","1","upper","3","1","0","0","0","0","0","0","","0","1","","0","0","","","0","","","","19241011","0","KAN05","HIL","L","championship","y"
"KCM192410120","hawkl101","KCM","1","1","value","2","0","1","0","0","0","0","0","0","0","0","0","0","1","0","0","0","","","","19241012","0","KAN05","HIL","W","championship","y"
"KCM192410120","hawkl101","KCM","1","1","lower","2","0","1","0","0","0","0","0","","0","0","0","0","1","","","0","","","","19241012","0","KAN05","HIL","W","championship","y"
"KCM192410120","hawkl101","KCM","1","1","upper","2","0","1","0","0","0","0","0","","0","0","0","0","1","","","0","","","","19241012","0","KAN05","HIL","W","championship","y"
"KCM192410140","hawkl101","KCM","7","2","value","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","","19241014","0","KAN05","HIL","W","championship","y"
"KCM192410140","hawkl101","KCM","7","2","lower","2","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19241014","0","KAN05","HIL","W","championship","y"
"KCM192410140","hawkl101","KCM","7","2","upper","2","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19241014","0","KAN05","HIL","W","championship","y"
"KCM192410180","hawkl101","KCM","9","1","value","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19241018","0","CHI09","HIL","W","championship","y"
"KCM192410180","hawkl101","KCM","9","1","lower","3","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19241018","0","CHI09","HIL","W","championship","y"
"KCM192410180","hawkl101","KCM","9","1","upper","3","0","0","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19241018","0","CHI09","HIL","W","championship","y"
"KCM192410190","hawkl101","KCM","7","1","value","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19241019","0","CHI09","HIL","L","championship","y"
"KCM192410190","hawkl101","KCM","7","1","lower","4","1","1","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19241019","0","CHI09","HIL","L","championship","y"
"KCM192410190","hawkl101","KCM","7","1","upper","4","1","1","0","0","0","0","0","","0","0","0","0","0","","","0","","","","19241019","0","CHI09","HIL","L","championship","y"
"KCM192508110","hawkl101","KCM","7","1","value","4","0","1","0","0","0","","0","","0","1","","0","0","","","0","","","","19250811","0","KAN05","SSN","L","regular","y"
"KCM192508110","hawkl101","KCM","7","1","lower","4","0","1","0","0","0","","0","","0","","","0","0","","","0","","","","19250811","0","KAN05","SSN","L","regular","y"
"KCM192508110","hawkl101","KCM","7","1","upper","4","0","1","0","0","0","","0","","0","","","0","0","","","0","","","","19250811","0","KAN05","SSN","L","regular","y"
"SSN192509190","hawkl101","KCM","8","1","value","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","19250919","0","STL12","SSN","W","lcs","y"
"SSN192509190","hawkl101","KCM","8","1","lower","4","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","0","","","","19250919","0","STL12","SSN","W","lcs","y"
