"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM192404272","rossw101","SSN","1","value","23","","28","6","0","1","0","2","","0","","4","0","0","0","2","","","1","","1","","1","19240427","2","KAN05","KCM","L","regular","y"
"KCM192404272","rossw101","SSN","1","lower","23","","26","6","0","1","0","2","","0","","4","0","0","0","2","","","","","","","","19240427","2","KAN05","KCM","L","regular","y"
"KCM192404272","rossw101","SSN","1","upper","23","","28","6","0","1","0","2","","0","","4","0","0","0","2","","","","","","","","19240427","2","KAN05","KCM","L","regular","y"
"KCM192508110","rossw101","SSN","1","value","1","","6","4","","","0","4","","1","","0","0","0","0","0","","","","","1","","","19250811","0","KAN05","KCM","W","regular","y"
"KCM192508110","rossw101","SSN","1","lower","1","","","4","","","0","4","","1","","0","0","0","0","","","","","","","","","19250811","0","KAN05","KCM","W","regular","y"
"KCM192508110","rossw101","SSN","1","upper","1","","","4","","","0","4","","1","","0","0","0","0","","","","","","","","","19250811","0","KAN05","KCM","W","regular","y"
"KCM192509270","rossw101","SSN","1","value","21","0","28","4","0","1","0","1","0","2","0","0","1","0","0","1","0","","","","1","","","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509270","rossw101","SSN","1","lower","21","","28","4","","","0","1","0","2","","0","1","0","0","1","","","","","","","","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509270","rossw101","SSN","1","upper","21","","28","4","","","0","1","0","2","","2","1","0","0","1","","","","","","","","19250927","0","CHI09","KCM","W","lcs","y"
"SSN193008300","rossw101","HOM","3","value","15","","19","2","","","0","2","","0","","3","1","0","0","0","","1","","","","1","","19300830","0","STL12","SSN","W","championship","y"
"SSN193008300","rossw101","HOM","3","lower","15","","19","2","","","0","2","","0","","3","1","0","0","0","","","","","","","","19300830","0","STL12","SSN","W","championship","y"
"SSN193008300","rossw101","HOM","3","upper","15","","19","2","","","0","2","","0","","3","1","0","0","0","","","","","","","","19300830","0","STL12","SSN","W","championship","y"
"SSN193009030","rossw101","HOM","1","value","32","","44","10","","","1","6","","2","","9","0","2","0","2","","","1","","1","","1","19300903","0","STL12","SSN","L","championship","y"
"SSN193009030","rossw101","HOM","1","lower","32","","44","10","","","1","6","","2","","9","0","2","0","2","","","","","","","","19300903","0","STL12","SSN","L","championship","y"
"SSN193009030","rossw101","HOM","1","upper","32","","44","10","","","1","6","","2","","9","0","2","0","2","","","","","","","","19300903","0","STL12","SSN","L","championship","y"
"HOM193009202","rossw101","HOM","3","value","3","","7","4","","","0","4","","0","","2","0","2","0","0","","","","","","","","19300920","2","PIT06","NYL","W","championship","y"
"HOM193009202","rossw101","HOM","3","lower","3","","7","4","","","0","4","","0","","2","0","2","0","0","","","","","","","","19300920","2","PIT06","NYL","W","championship","y"
"HOM193009202","rossw101","HOM","3","upper","3","","7","4","","","0","4","","0","","2","0","2","0","0","","","","","","","","19300920","2","PIT06","NYL","W","championship","y"
"NYL193009272","rossw101","HOM","1","value","27","0","38","11","1","1","0","3","3","4","0","2","0","1","0","0","0","1","","","1","","1","19300927","2","NYC16","NYL","W","championship","y"
"NYL193009272","rossw101","HOM","1","lower","27","0","38","11","1","1","0","3","3","4","0","2","0","1","0","0","0","","","","","","","19300927","2","NYC16","NYL","W","championship","y"
"NYL193009272","rossw101","HOM","1","upper","27","0","38","11","1","1","0","3","3","4","0","2","0","1","0","0","0","","","","","","","19300927","2","NYC16","NYL","W","championship","y"
