"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"SSN192509190","millp101","SSN","9","3","value","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","19250919","0","STL12","KCM","L","lcs","y"
"SSN192509190","millp101","SSN","9","3","lower","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","19250919","0","STL12","KCM","L","lcs","y"
"SSN192509190","millp101","SSN","9","3","upper","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","1","0","","","","19250919","0","STL12","KCM","L","lcs","y"
"SSN192509200","millp101","SSN","9","2","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19250920","0","STL12","KCM","W","lcs","y"
"SSN192509200","millp101","SSN","9","2","lower","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19250920","0","STL12","KCM","W","lcs","y"
"SSN192509200","millp101","SSN","9","2","upper","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19250920","0","STL12","KCM","W","lcs","y"
"KCM192509260","millp101","SSN","9","2","value","1","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","19250926","0","CHI09","KCM","L","lcs","y"
"KCM192509260","millp101","SSN","9","2","lower","1","0","0","0","0","0","0","1","","0","0","","","0","","","","","","","19250926","0","CHI09","KCM","L","lcs","y"
"KCM192509260","millp101","SSN","9","2","upper","1","0","0","0","0","0","0","1","","0","0","","","0","","","","","","","19250926","0","CHI09","KCM","L","lcs","y"
"KCM192509270","millp101","SSN","3","3","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509270","millp101","SSN","3","3","lower","0","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509270","millp101","SSN","3","3","upper","0","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509281","millp101","SSN","9","2","value","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19250928","1","CHI09","KCM","L","lcs","y"
"KCM192509281","millp101","SSN","9","2","lower","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19250928","1","CHI09","KCM","L","lcs","y"
"KCM192509281","millp101","SSN","9","2","upper","1","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19250928","1","CHI09","KCM","L","lcs","y"
"PRG193310152","millp101","PRG","9","1","value","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19331015","2","LOS05","PIR","L","exhibition","y"
"PRG193310152","millp101","PRG","9","1","lower","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19331015","2","LOS05","PIR","L","exhibition","y"
"PRG193310152","millp101","PRG","9","1","upper","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19331015","2","LOS05","PIR","L","exhibition","y"
"PRG193310292","millp101","PRG","9","1","value","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19331029","2","LOS05","PIR","L","exhibition","y"
"PRG193310292","millp101","PRG","9","1","lower","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19331029","2","LOS05","PIR","L","exhibition","y"
"PRG193310292","millp101","PRG","9","1","upper","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19331029","2","LOS05","PIR","L","exhibition","y"
"PRG193311111","millp101","PRG","","","value","","","","","","","","","","","","","","","","","","","","","19331111","1","LOS05","PIR","W","exhibition",""
"PRG193311111","millp101","PRG","","","lower","","","","","","","","","","","","","","","","","","","","","19331111","1","LOS05","PIR","W","exhibition",""
"PRG193311111","millp101","PRG","","","upper","","","","","","","","","","","","","","","","","","","","","19331111","1","LOS05","PIR","W","exhibition",""
"NAL193709252","millp101","NAL","","","value","","","","","","","","","","","","","","","","","","","","","19370925","2","PHI17","NNL","L","allstar",""
"NAL193709252","millp101","NAL","","","lower","","","","","","","","","","","","","","","","","","","","","19370925","2","PHI17","NNL","L","allstar",""
"NAL193709252","millp101","NAL","","","upper","","","","","","","","","","","","","","","","","","","","","19370925","2","PHI17","NNL","L","allstar",""
"NNL193709262","millp101","NAL","","","value","","","","","","","","","","","","","","","","","","","","","19370926","2","BAL09","NNL","L","allstar",""
"NNL193709262","millp101","NAL","","","lower","","","","","","","","","","","","","","","","","","","","","19370926","2","BAL09","NNL","L","allstar",""
"NNL193709262","millp101","NAL","","","upper","","","","","","","","","","","","","","","","","","","","","19370926","2","BAL09","NNL","L","allstar",""
"NAL193709270","millp101","NAL","","","value","","","","","","","","","","","","","","","","","","","","","19370927","0","NYC23","NNL","L","allstar",""
"NAL193709270","millp101","NAL","","","lower","","","","","","","","","","","","","","","","","","","","","19370927","0","NYC23","NNL","L","allstar",""
"NAL193709270","millp101","NAL","","","upper","","","","","","","","","","","","","","","","","","","","","19370927","0","NYC23","NNL","L","allstar",""
"CCB194206240","millp101","BIR","9","1","value","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","19420624","0","CAN03","CCB","L","regular","y"
"CCB194206240","millp101","BIR","9","1","lower","4","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19420624","0","CAN03","CCB","L","regular","y"
"CCB194206240","millp101","BIR","9","1","upper","4","0","1","0","0","0","0","0","","0","","","","0","","","0","","","","19420624","0","CAN03","CCB","L","regular","y"
