"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR193805012","duncs101","BIR","1","value","7","","15","3","0","0","0","6","","2","","","0","","","","","","","","","1","","1","","","19380501","2","BIR01","CAG","l","exhibition","y"
"JAX193805080","duncs101","BIR","3","value","6","","9","2","","0","0","1","","1","","3","0","","","","","0","","","","","","","","","19380508","0","JKV01","JAX","l","exibition","y"
"MEM193806270","duncs101","ATN","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19380627","0","MEM02","MEM","l","regular",""
"IN7193807190","duncs101","ATN","1","value","27","","","","","","","4","","","","","","","","","","","","","1","","","","","","19380719","0","MOU01","IN7","w","regular",""
"ATN193808290","duncs101","ATN","1","value","27","","","","","","","6","","","","","","","","","","","","","1","","","1","","1","19380829","0","MAC01","MEM","w","regular",""
"CV9194003240","duncs101","SNO","1","value","9","","16","3","0","0","0","2","","4","0","3","0","0","0","1","0","","","","","","","1","","","19400324","0","JKV01","CV9","l","exhibition","y"
"CV9194003310","duncs101","SNO","2","value","6","","11","2","0","0","0","2","","2","0","2","1","0","0","0","0","","","","","","","","","","19400331","0","JKV01","CV9","l","exhibition","y"
"MEM194005121","duncs101","SNO","3","value","12","","19","9","0","0","0","4","","0","0","4","0","0","0","1","0","","","","","","","","1","","19400512","1","MEM02","MEM","l","regular","y"
"BIR194005192","duncs101","SNO","1","value","12","","19","7","0","0","0","3","3","1","0","2","0","0","0","","0","","","","","1","","1","","","19400519","2","BIR01","BIR","l","regular","y"
"BIR194005310","duncs101","SNO","1","value","27","","","","","","","2","","","","","","","","","","","","","1","","","1","","1","19400531","0","OWE01","BIR","w","regular",""
"MEM194006232","duncs101","SNO","1","value","16","","25","6","0","0","0","3","3","4","0","1","0","0","0","1","0","","","","1","","","1","","","19400623","2","MEM02","MEM","w","regular","y"
"MEM194006250","duncs101","SNO","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19400625","0","MEM02","MEM","l","regular",""
"KCM194006302","duncs101","SNO","4","value","8","","11","3","1","0","1","2","","0","0","1","0","0","0","0","0","","","","","","","","1","","19400630","2","KAN05","KCM","l","regular","y"
"SNO194007071","duncs101","SNO","1","value","3","","5","0","0","0","0","0","","1","0","1","0","0","0","0","0","","","","","","","1","","","19400707","1","NOL01","CV9","l","regular","y"
"SNO194007072","duncs101","SNO","1","value","3","","5","1","0","0","0","1","","1","0","0","0","0","0","0","0","","","","","1","","1","","","19400707","2","NOL01","CV9","l","regular","y"
