"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"DT1192105070","hollb106","DT1","3","value","6","0","9","1","0","0","0","0","0","1","0","1","1","0","0","0","0","0","0","0","1","","","","1","","19210507","0","DET07","ACY","w","exhibition","y"
"CB1192107090","hollb106","DT1","4","value","1","","1","0","","","0","0","","0","","0","0","0","0","0","","","","","","","","","1","","19210709","0","COL04","CB1","l","regular","y"
"KCM192107250","hollb106","DT1","2","value","0","4","4","3","0","0","1","3","","0","0","1","0","0","0","","0","","","","","1","","","1","","19210725","0","KAN02","KCM","l","regular","y"
"HIL192109052","hollb106","DT1","1","value","24","","37","8","2","0","0","4","","1","","1","0","0","0","3","","","","","","1","","1","","1","19210905","2","DAR01","HIL","l","exhibition","y"
"HIL192110040","hollb106","CAG","1","value","27","","33","5","","","0","2","","1","","10","0","0","0","2","","","","","1","","","1","","1","19211004","0","PHI09","HIL","w","championship","y"
"CAG192110100","hollb106","CAG","1","value","27","","33","6","","","0","2","2","1","","5","0","0","0","0","","","","","1","","","1","","1","19211010","0","WIL03","HIL","w","championship","y"
"HIL192110150","hollb106","CAG","1","value","15","","23","8","","","0","5","","0","","4","0","0","0","3","","","","","","1","","1","","","19211015","0","DAR01","HIL","l","championship","y"
"HIL192710160","hollb106","HIL","1","value","27","","36","9","","","0","4","","1","","8","0","0","0","0","","","","","","1","","1","","1","19271016","0","LOS05","PIR","l","exhibition","y"
"HIL192710230","hollb106","HIL","1","value","27","","37","8","","","1","5","","1","","6","0","0","0","0","","","","","","1","","1","","1","19271023","0","LOS05","PIR","l","exhibition","y"
"HIL192710290","hollb106","HIL","1","value","27","0","32","4","","","0","0","0","2","","7","0","0","0","0","","","","","1","","","1","","1","19271029","0","LOS05","PIR","w","exhibition","y"
