"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"NY5193409091","speac103","NY5","1","9","value","27","1","0","0","0","0","0","","","","1","19340909","1","NYC16","CAG","l","exhibition","y"
"NY5193409302","speac103","NY5","1","9","value","18","0","0","0","0","0","0","","","","1","19340930","2","NYC16","CAG","w","exhibition","y"
"BKB193410170","speac103","NY5","1","9","value","27","1","0","0","0","0","","","","","1","19341017","0","NYC23","BKB","w","exhibition","y"
"NY6193509130","speac103","NY6","1","9","value","27","2","0","0","0","0","","","","","1","19350913","0","NYC25","PTC","w","lcs","y"
"NY6193509140","speac103","NY6","1","9","value","27","1","0","0","0","0","","","","","1","19350914","0","PHI17","PTC","w","lcs","y"
"NY6193509150","speac103","NY6","1","9","value","27","0","0","1","0","0","","","","","1","19350915","0","NYC25","PTC","l","lcs","y"
"PTC193509180","speac103","NY6","1","9","value","27","1","1","0","0","0","","","","","1","19350918","0","PIT09","PTC","w","lcs","y"
"PTC193509190","speac103","NY6","1","9","value","25","2","0","0","0","0","","","","","1","19350919","0","PIT09","PTC","l","lcs","y"
"PTC193509200","speac103","NY6","1","9","value","","0","0","0","0","0","","","","","1","19350920","0","PHI17","PTC","l","lcs","y"
"NY6193509210","speac103","NY6","1","9","value","27","1","0","0","0","0","","","","","1","19350921","0","PHI17","PTC","l","lcs","y"
"NY6193509221","speac103","NY6","1","9","value","27","2","0","0","0","0","","","","","1","19350922","1","NYC16","NSH","l","exhibition","y"
"NY6193509291","speac103","NY6","1","9","value","27","4","0","0","0","0","","","","","1","19350929","1","NYC25","BRS","w","exhibition","y"
"MLS193510121","speac103","NNS","1","9","value","27","0","0","0","0","0","","","","","1","19351012","1","PHI11","MLS","w","exhibition","y"
"MLS193510122","speac103","NNS","1","9","value","15","1","0","0","0","0","","","","","1","19351012","2","PHI11","MLS","t","exhibition","y"
"NNS193510131","speac103","NNS","1","9","value","27","3","0","0","0","0","","","","","1","19351013","1","NYC16","ASD","l","exhibition","y"
"KCM193708290","speac103","SDO","1","9","value","27","2","0","0","0","0","0","","","","1","19370829","0","KAN05","KCM","w","exhibition","y"
"NNS193709190","speac103","SDO","1","9","value","24","0","0","0","0","0","","","","","1","19370919","0","NYC14","NNS","l","exhibition","y"
"NNS193709261","speac103","SDO","1","9","value","27","2","0","0","0","0","","","","","1","19370926","1","NYC16","NNS","w","exhibition","y"
"KCM193804102","speac103","PH5","3","9","value","24","3","0","","","","","","","","1","19380410","2","HOU01","KCM","l","exhibition","y"
"PH5193804130","speac103","PH5","1","9","value","27","0","0","1","","","","","","","1","19380413","0","GAL01","HOM","l","exhibition","y"
"MEM193804170","speac103","PH5","1","9","value","","","","","","","","","","","1","19380417","0","MEM02","MEM","w","exhibition",""
"BLG193805011","speac103","PH5","1","9","value","24","","","0","0","0","","","0","","1","19380501","1","NSH02","BLG","l","exhibition","y"
