"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"DT1192408180","mille107","CAG","2","value","18","","21","2","0","0","0","1","","3","","3","0","0","0","0","","1","","","","","","19240818","0","DET07","DT1","W","regular","y"
"DT1192408180","mille107","CAG","2","lower","18","","","","0","0","0","1","","3","","3","0","0","0","","","","","","","","","19240818","0","DET07","DT1","W","regular","y"
"DT1192408180","mille107","CAG","2","upper","18","","","","0","0","0","2","","3","","3","0","0","0","","","","","","","","","19240818","0","DET07","DT1","W","regular","y"
"ACY192710100","mille107","CAG","2","value","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19271010","0","ACY01","ACY","T","championship","y"
"ACY192710100","mille107","CAG","2","lower","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19271010","0","ACY01","ACY","T","championship","y"
"ACY192710100","mille107","CAG","2","upper","1","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19271010","0","ACY01","ACY","T","championship","y"
"CAG192809240","mille107","CAG","2","value","10","","13","1","","","0","2","","3","","1","0","0","0","1","","","","","","1","","19280924","0","CHI09","SSN","L","lcs","y"
"CAG192809240","mille107","CAG","2","lower","10","","13","1","","","0","2","","3","","1","0","0","0","1","","","","","","","","19280924","0","CHI09","SSN","L","lcs","y"
"CAG192809240","mille107","CAG","2","upper","10","","13","1","","","0","2","","3","","1","0","0","0","1","","","","","","","","19280924","0","CHI09","SSN","L","lcs","y"
"SSN192809300","mille107","CAG","2","value","12","","26","8","","","1","8","","4","","1","0","0","0","1","","","1","","","1","","19280930","0","STL12","SSN","L","lcs","y"
"SSN192809300","mille107","CAG","2","lower","12","","26","8","","","1","8","","4","","1","0","0","0","1","","","","","","","","19280930","0","STL12","SSN","L","lcs","y"
"SSN192809300","mille107","CAG","2","upper","12","","26","8","","","1","8","","4","","1","0","0","0","1","","","","","","","","19280930","0","STL12","SSN","L","lcs","y"
