"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BLG194405270","scanp104","NY6","1","value","29","","35","6","1","0","0","1","1","1","","0","0","0","0","1","","","","","","1","","1","","1","19440527","0","HRB01","BLG","l","regular","y"
"PH5194405302","scanp104","NY6","2","value","6","","10","3","0","0","0","1","1","0","0","2","0","0","0","0","0","","","","","1","","","1","","19440530","2","PHI17","PH5","l","regular","y"
"HOM194406020","scanp104","NY6","1","value","14","","22","5","0","0","0","6","","5","0","1","0","0","0","0","0","","","","","","","1","","","19440602","0","WAS09","HOM","w","regular","y"
"KCM194406060","scanp104","NY6","1","value","27","","","3","","","","0","","1","","5","","","","","","","","","","","","1","","1","19440606","0","COL05","KCM","t","exhibition",""
"NY6194406160","scanp104","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19440616","0","DAY03","NW2","w","regular",""
"BLG194406182","scanp104","NY6","2","value","18","","","","","","","3","","","","","","","","","","","","","","","","","1","","19440618","2","BAL14","BLG","l","regular",""
"BLG194406182","scanp104","NY6","2","upper","17","","","","","","","6","","","","","","","","","","","","","","","","","","","19440618","2","BAL14","BLG","l","regular",""
"PH5194407010","scanp104","NY6","2","value","11","","20","8","1","1","0","4","","1","0","","0","1","0","","0","","","","","1","","","1","","19440701","0","PHI17","PH5","l","regular","y"
"HOM194407200","scanp104","NY6","1","value","33","","","","","","","2","","","","","","","","1","","","","","","","","1","","1","19440720","0","NOR02","HOM","t","regular",""
"NY6194407232","scanp104","NY6","2","value","","","","","","","","","","","","","","","","","","","","","1","","","","1","","19440723","2","NYC16","PH5","w","regular",""
"HOM194408071","scanp104","NY6","1","value","27","0","32","4","1","1","0","1","1","2","0","5","0","0","0","0","0","0","1","0","1","","","1","","1","19440807","1","PHI11","HOM","w","regular","y"
"NY6194408131","scanp104","NY6","2","value","20","","","1","","","","0","0","","","","","","","","","","","","1","","","","1","","19440813","1","NYC14","BLG","w","exhibition",""
"BLG194408201","scanp104","NY6","1","value","1","","6","5","0","0","0","4","","0","0","0","0","0","0","0","0","","","","","1","","1","","","19440820","1","BAL14","BLG","l","regular","y"
"NY6194408271","scanp104","NY6","2","value","8","","15","8","0","0","1","2","2","0","0","","0","0","0","","0","","","","1","","","","1","","19440827","1","NYC16","BIR","w","exhibition","y"
"PH5194408310","scanp104","NY6","1","value","24","","39","12","3","0","0","7","","2","","","0","0","0","0","","","","","","1","","1","","1","19440831","0","PHI17","PH5","l","regular","y"
"HOM194409041","scanp104","NY6","1","value","24","","","","","","","3","","","","","","","","","","","","","1","","","1","","","19440904","1","DET04","HOM","w","regular",""
"BIR194409120","scanp104","NY6","1","value","18","","","6","","","","6","","","","","","","","","","","","","","1","","1","","","19440912","0","NOL01","BIR","l","exhibition",""
"NY6194504291","scanp104","NY6","2","value","15","","","3","","","","3","","","","","","","","","","","","","","","","","1","","19450429","1","NYC14","BLG","l","exhibition",""
"NY6194505130","scanp104","NY6","1","value","16","","25","6","0","0","0","3","","3","0","5","0","0","0","0","0","","","","","1","","1","","","19450513","0","NYC16","PH5","l","regular","y"
"NY6194505230","scanp104","NY6","2","value","15","","22","6","0","0","0","3","","0","0","0","1","0","0","1","0","","","","","","","","1","","19450523","0","NYC14","HOM","l","regular","y"
"NY6194505302","scanp104","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","1","","","1","","19450530","2","NYC14","HOM","l","regular",""
"HOM194507041","scanp104","NY6","1","value","27","","36","9","0","1","0","4","","","","","0","0","0","0","","","","","1","","","1","","1","19450704","1","PIT06","HOM","w","regular","y"
"CVB194507082","scanp104","NY6","1","value","18","","","8","","","","5","","","","","","","","","","","","","","1","","1","","1","19450708","2","IND10","CVB","l","exhibition",""
"NY6194507120","scanp104","NY6","2","value","10","","14","4","0","0","0","1","","0","0","5","0","0","0","","0","","","","","","","","1","","19450712","0","NYC14","CIA","w","exhibition","y"
"NW2194507200","scanp104","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450720","0","NWK04","NW2","l","regular",""
"NY6194507230","scanp104","NY6","2","value","12","","18","6","0","0","0","0","","1","0","3","0","0","0","1","0","","","","","","","","1","","19450723","0","NYC23","HOM","l","regular","y"
"NY6194507291","scanp104","NY6","2","value","17","","18","2","0","0","0","0","0","0","0","4","0","0","0","0","0","","","","","","1","","1","","19450729","1","NYC14","CVB","w","exhibition","y"
"CIA194508110","scanp104","NY6","1","value","15","","","","","","","","","","","","","","","","","","","","1","","","1","","","19450811","0","IND10","CIA","w","exhibition",""
"CIA194508110","scanp104","NY6","1","upper","18","","","","","","","","","","","","","","","","","","","","","","","","","","19450811","0","IND10","CIA","w","exhibition",""
"HOM194508191","scanp104","NY6","2","value","17","","27","12","0","0","0","4","","0","0","1","0","0","0","0","0","","","","","","","","1","","19450819","1","WAS09","HOM","l","regular","y"
"BLG194509080","scanp104","NY6","3","value","3","","3","0","0","0","0","0","","0","0","1","0","0","0","0","0","","","","","","","","1","","19450908","0","WIL04","BLG","l","regular","y"
"NY6194509092","scanp104","NY6","3","value","6","","7","1","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","","","","","1","","19450909","2","NYC14","BIR","l","exhibition","y"
"NY6194509162","scanp104","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450916","2","NYC14","PH5","w","exhibition",""
"NY6194509190","scanp104","NY6","2","value","3","","4","1","0","0","0","0","0","0","0","0","0","0","0","","0","","","","","","1","","1","","19450919","0","NYC14","HOM","w","exhibition","y"
"NY6194509260","scanp104","NY6","2","value","3","","4","1","0","0","0","0","","0","0","0","0","0","0","","0","","","","","","1","","1","","19450926","0","NYC14","HOM","w","exhibition","y"
"NY6194509302","scanp104","NY6","1","value","21","","27","6","3","0","0","1","1","0","","3","0","0","0","1","","","","","1","","","1","","1","19450930","2","NYC14","BIR","w","exhibition","y"
"NY5194605070","scanp104","NY6","2","value","15","","","3","","","","1","","","","","","","","","","","","","1","","","","1","","19460507","0","NOR02","NY5","w","regular",""
"NY5194605070","scanp104","NY6","2","upper","15","","","7","","","","1","","","","","","","","","","","","","","","","","","","19460507","0","NOR02","NY5","w","regular",""
"HOM194605160","scanp104","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19460516","0","WAS09","HOM","w","regular",""
"NY5194605191","scanp104","NY6","1","value","27","","32","4","0","0","0","1","","2","","3","0","0","0","0","1","","","","1","","","1","","1","19460519","1","NYC16","NY5","w","regular","y"
"PH5194605250","scanp104","NY6","1","value","24","","43","14","0","0","0","6","","","","","0","0","0","0","","","","","","1","","1","","1","19460525","0","PHI17","PH5","l","regular","y"
"NY6194605302","scanp104","NY6","1","value","27","","","9","","","","3","","","","","","","","","","","","","1","","","1","","1","19460530","2","NYC14","NY5","w","regular",""
"NY6194606030","scanp104","NY6","2","value","18","","23","3","0","0","0","1","","2","0","6","0","0","0","","0","","","","1","","","","1","","19460603","0","NYC23","HOM","w","regular","y"
"NY6194606091","scanp104","NY6","2","value","6","","11","6","0","0","0","4","","0","0","0","0","0","0","0","0","","","","","","","","1","","19460609","1","NYC14","NW2","l","regular","y"
"PH5194606131","scanp104","NY6","1","value","10","","17","6","0","0","0","5","","2","0","","0","0","0","1","0","","","","","","","1","","","19460613","1","PHI11","PH5","t","regular","y"
"HOM194606162","scanp104","NY6","1","value","1","","7","5","0","0","0","4","","1","0","","0","0","0","","0","","","","","","","1","","","19460616","2","WAS09","HOM","l","regular","y"
"BLG194606180","scanp104","NY6","2","value","7","","8","2","0","0","0","0","","0","0","3","0","0","0","","0","","","","","","","","1","","19460618","0","BAL14","BLG","l","regular","y"
"HOM194607041","scanp104","NY6","1","value","18","","30","7","0","0","0","6","","","0","","0","0","0","","0","","","","","1","","1","","","19460704","1","PIT06","HOM","l","regular","y"
"PH5194607110","scanp104","NY6","3","value","6","","11","4","0","0","0","2","","","0","","0","0","0","","0","","","","","","","","1","","19460711","0","PHI17","PH5","l","regular","y"
"NY6194607141","scanp104","NY6","3","value","6","","7","1","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1","","19460714","1","NYC14","HOM","w","regular","y"
"NY5194607150","scanp104","NY6","1","value","27","","42","9","0","0","0","1","","5","","6","0","0","0","0","","","","","1","","","1","","1","19460715","0","NYC23","NY5","w","regular","y"
"BLG194607260","scanp104","NY6","2","value","13","","19","2","0","0","0","2","","3","0","","0","0","0","0","0","","","","1","","","","","","19460726","0","BAL14","BLG","w","regular","y"
"BLG194608041","scanp104","NY6","2","value","20","","30","7","0","0","0","3","","3","0","2","0","0","0","0","0","","","","1","","","","1","","19460804","1","BAL14","BLG","w","regular","y"
"BLG194608120","scanp104","NY6","1","value","27","","43","10","0","0","0","4","","3","","6","0","0","0","1","","","","","1","","","1","","1","19460812","0","WIL04","BLG","w","regular","y"
"ASE194608150","scanp104","ASE","2","value","1","0","5","3","0","0","0","3","2","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19460815","0","WAS09","ASW","w","allstar","y"
