"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM192008010","rogab101","KCM","1","value","36","","47","12","0","0","0","4","","3","","13","0","1","0","1","","1","","","1","","1","19200801","0","KAN02","CAG","W","regular","y"
"KCM192008010","rogab101","KCM","1","lower","36","","43","12","0","0","0","4","","3","","13","0","1","0","1","","","","","","","","19200801","0","KAN02","CAG","W","regular","y"
"KCM192008010","rogab101","KCM","1","upper","36","","47","12","0","0","0","4","","3","","13","0","1","0","1","","","","","","","","19200801","0","KAN02","CAG","W","regular","y"
"CAG192105080","rogab101","KCM","1","value","27","","31","5","","","0","1","","3","","6","0","0","0","1","","1","","","1","","1","19210508","0","CHI09","CAG","W","regular","y"
"CAG192105080","rogab101","KCM","1","lower","27","","28","5","","","","1","","3","","6","","","","","","","","","","","","19210508","0","CHI09","CAG","W","regular","y"
"CAG192105080","rogab101","KCM","1","upper","27","","31","5","","","","1","","3","","6","","","","","","","","","","","","19210508","0","CHI09","CAG","W","regular","y"
"KCM192106120","rogab101","KCM","1","value","27","","36","6","","","0","3","","5","","6","0","1","0","0","","1","","","1","","1","19210612","0","KAN02","CNN","W","regular","y"
"KCM192106120","rogab101","KCM","1","lower","27","","31","6","","","0","3","","5","","6","0","1","0","0","","","","","","","","19210612","0","KAN02","CNN","W","regular","y"
"KCM192106120","rogab101","KCM","1","upper","27","","36","6","","","0","3","","5","","6","0","1","0","0","","","","","","","","19210612","0","KAN02","CNN","W","regular","y"
"KCM192308052","rogab101","KCM","2","value","12","","13","0","","","","0","0","1","","2","","","","","","","","","","1","","19230805","2","KAN05","ML4","W","regular","y"
"KCM192308052","rogab101","KCM","2","lower","12","","","0","","","","0","0","1","","2","","","","","","","","","","","","19230805","2","KAN05","ML4","W","regular","y"
"KCM192308052","rogab101","KCM","2","upper","12","","","0","","","","0","0","1","","2","","","","","","","","","","","","19230805","2","KAN05","ML4","W","regular","y"
"KCM192404272","rogab101","KCM","2","value","12","","15","1","0","0","0","1","","2","","2","0","0","0","","","1","","","","1","","19240427","2","KAN05","SSN","W","regular","y"
"KCM192404272","rogab101","KCM","2","lower","12","","","1","0","0","0","1","","2","","2","0","0","0","","","","","","","","","19240427","2","KAN05","SSN","W","regular","y"
"KCM192404272","rogab101","KCM","2","upper","12","","","1","0","0","0","1","","2","","2","0","0","0","","","","","","","","","19240427","2","KAN05","SSN","W","regular","y"
"HIL192410030","rogab101","KCM","1","value","27","0","36","8","2","0","0","2","2","3","0","4","1","0","0","1","0","1","","","1","","1","19241003","0","PHI09","HIL","W","championship","y"
"HIL192410030","rogab101","KCM","1","lower","27","","36","8","2","0","0","2","2","3","","4","1","0","0","1","","","","","","","","19241003","0","PHI09","HIL","W","championship","y"
"HIL192410030","rogab101","KCM","1","upper","27","","36","8","2","0","0","2","2","3","","4","1","0","0","1","","","","","","","","19241003","0","PHI09","HIL","W","championship","y"
"HIL192410050","rogab101","KCM","2","value","3","0","5","1","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","","1","","19241005","0","BAL13","HIL","T","championship","y"
"HIL192410050","rogab101","KCM","2","lower","3","","5","1","0","0","0","0","0","0","0","1","0","0","0","","0","","","","","","","19241005","0","BAL13","HIL","T","championship","y"
"HIL192410050","rogab101","KCM","2","upper","3","","5","1","0","0","0","0","0","0","0","1","0","0","0","","0","","","","","","","19241005","0","BAL13","HIL","T","championship","y"
