"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG192910120","radct101","CAG","3","value","3","","5","2","","","0","1","","0","","0","0","0","0","0","","","","","1","","","","","","19291012","0","CHI09","ALS","w","exhibition","y"
"CAG192910150","radct101","CAG","1","value","18","","35","11","","","1","6","","4","","4","0","0","0","1","","","","","","","","1","","","19291015","0","CHI09","ALS","w","exhibition","y"
"SSN193008300","radct101","SSN","3","value","3","","3","1","","","0","0","","0","","0","0","0","0","0","","","","","","1","","","","","19300830","0","STL12","HOM","l","championship","y"
"SSN193008310","radct101","SSN","1","value","27","","31","7","","","0","1","","2","","3","1","0","0","1","","","","","1","","","1","","1","19300831","0","STL12","HOM","w","championship","y"
"SSN193009030","radct101","SSN","1","value","24","","32","7","","","2","5","","1","","6","1","1","0","0","","","","","","","","1","","","19300903","0","STL12","HOM","w","championship","y"
"SSN193009130","radct101","SSN","1","value","9","0","18","8","","","1","4","","2","","2","1","0","0","0","","","","","","","","1","","","19300913","0","STL12","DT1","w","lcs","y"
"SSN193009170","radct101","SSN","2","value","3","0","3","0","","","0","0","","0","","","0","0","0","0","","","","","","","","","1","","19300917","0","STL12","DT1","l","lcs","y"
"DT1193009200","radct101","SSN","2","value","9","0","14","3","","","0","2","","3","","3","0","0","0","0","","","","","","1","","","1","","19300920","0","DET06","DT1","l","lcs","y"
"PTC193209300","radct101","PTC","1","value","23","","35","11","","","1","2","","3","","3","0","0","0","0","","","","","1","","","1","","","19320930","0","ALT02","NLS","w","exhibition","y"
"PTC193210012","radct101","PTC","4","value","15","","20","0","","","0","0","","5","","1","0","0","0","0","","","","","","","","","1","","19321001","2","PIT09","NLS","l","exhibition","y"
"PTC193210022","radct101","PTC","1","value","12","","17","6","","","2","2","","0","","0","0","0","0","0","","","","","","","","1","","","19321002","2","CLE07","NLS","w","exhibition","y"
"NY5193409302","radct101","CAG","1","value","17","","20","3","2","1","0","3","3","6","1","6","0","0","0","1","","","","","","1","","1","","1","19340930","2","NYC16","NY5","l","exhibition","y"
"NY5193409302","radct101","CAG","1","upper","17","","25","3","2","1","0","3","3","6","1","6","0","0","0","1","","","","","","","","","","","19340930","2","NYC16","NY5","l","exhibition","y"
"MEM193805020","radct101","MEM","1","value","27","","","5","","","","0","0","","","","","","","","","","","","1","","","1","","1","19380502","0","MEM02","ATN","w","exhibition",""
"MEM193806051","radct101","MEM","2","value","12","","22","8","","0","0","5","","0","","","0","","","0","","0","","","","","","1","","","19380605","1","MEM02","BIR","w","regular","y"
"MEM193806290","radct101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19380629","0","LRK02","ATN","w","regular",""
"HOM193807241","radct101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19380724","1","HSM01","HOM","l","exhibition",""
"KCM193808040","radct101","MEM","1","value","27","","","6","","","0","0","0","","","10","","","","","","","","","1","","","1","1","1","19380804","0","OKC01","KCM","w","regular",""
"MEM193808081","radct101","MEM","1","value","21","","","","","","","5","","","","","","","","","","","","","1","","","1","","1","19380808","1","MEM02","KCM","w","regular",""
"ASW193808210","radct101","ASW","3","value","12","0","15","3","0","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","","","","","1","","19380821","0","CHI10","ASE","w","allstar","y"
"CAG193809052","radct101","MEM","1","value","27","","","5","","","","1","","","","","","","","","","","","","1","","","1","","1","19380905","2","CHI09","CAG","w","regular",""
"MEM193809180","radct101","MEM","1","value","27","0","33","5","0","1","0","1","1","2","0","5","0","0","0","0","0","1","0","0","1","","","1","","1","19380918","0","MEM02","ATN","w","lcs","y"
"MEM193904301","radct101","MEM","2","value","3","","4","1","","0","0","0","","0","0","0","0","0","0","0","","","","","1","","","","1","","19390430","1","MEM02","SSA","w","exhibition","y"
"MEM193905040","radct101","MEM","1","value","27","0","43","11","2","0","1","7","5","2","1","9","0","0","0","0","1","3","0","0","1","","","1","","1","19390504","0","MEM02","HOM","w","exhibition","y"
"MEM193905090","radct101","MEM","1","value","27","","","7","","","1","1","","0","0","8","","","","","","","","","1","","","1","","1","19390509","0","CLA01","KCM","w","exhibition",""
"KCM193905142","radct101","MEM","2","value","2","0","4","2","0","0","0","1","1","0","0","1","0","0","0","0","0","0","0","0","","","","","1","","19390514","2","KAN05","KCM","l","regular","y"
"MEM193905210","radct101","MEM","1","value","27","0","35","5","2","0","0","3","1","1","0","5","1","1","0","1","1","0","0","0","","1","","1","","1","19390521","0","MEM02","SSA","l","regular","y"
"CAG193905281","radct101","MEM","1","value","27","0","34","7","2","0","1","3","3","1","0","6","0","0","0","0","0","1","1","0","1","","","1","","1","19390528","1","CHI09","CAG","w","regular","y"
"CAG193905301","radct101","MEM","1","value","12","","","","","","2","6","","","","","","","","","","","","","","1","","1","","","19390530","1","CHI09","CAG","l","regular",""
"MEM193906111","radct101","MEM","1","value","27","","34","5","0","0","0","2","","1","","","0","0","0","0","","","","","1","","","1","","1","19390611","1","OKC01","KCM","w","regular","y"
"MEM193906251","radct101","MEM","2","value","2","","3","1","","","0","0","0","0","0","0","0","0","0","0","0","","","","","","","","1","","19390625","1","MEM02","CAG","l","regular","y"
"MEM193906252","radct101","MEM","1","value","21","","","5","","","","3","","","","","","","","","","","","","1","","","1","","1","19390625","2","MEM02","CAG","w","regular",""
"MEM193907030","radct101","MEM","1","value","27","","","9","","","","6","","","","","","","","","","","","","1","","","1","","1","19390703","0","LRK02","CV9","w","regular",""
"CV9193907120","radct101","MEM","2","value","5","","5","0","0","0","0","0","","0","0","0","0","0","0","0","","","","","","","1","","1","","19390712","0","MIL03","CV9","w","regular","y"
"MEM193907162","radct101","MEM","1","value","6","","","","","","","3","","","","","","","","","","","","","","","","1","","","19390716","2","MEM02","SSA","l","regular",""
