"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"SAS193708220","barnv103","SAS","1","value","15","","27","11","","","0","7","6","2","","3","0","0","0","1","","","","","","1","","1","","","19370822","0","BIR01","NAS","l","allstar","y"
"MLS193710070","barnv103","KCM","2","value","6","","9","0","","","0","0","","3","","4","0","1","0","0","","","","","","","","","1","","19371007","0","CED01","MLS","l","exhibition","y"
"KCM193710101","barnv103","KCM","1","value","27","","35","6","0","0","0","1","1","1","","11","2","0","0","0","","","","","","1","","1","","1","19371010","1","KAN05","MLS","l","exhibition","y"
"CAG193805300","barnv103","KCM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19380530","0","CHI09","CAG","l","regular",""
"CAG193806192","barnv103","KCM","1","value","24","","","10","","","","5","","","","","","","","","","","","","","1","","1","","1","19380619","2","CHI09","CAG","l","regular",""
"KCM193807150","barnv103","KCM","2","value","0","","3","3","","","1","3","","","","","","","","","","","","","","1","","","","","19380715","0","WIN01","CAG","l","regular",""
"MEM193808050","barnv103","KCM","1","value","27","","","4","","","0","1","1","","","","","","","","","1","","","1","","","1","1","1","19380805","0","LRK01","MEM","w","regular",""
"CAG193808281","barnv103","KCM","2","value","14","","","","","","","3","","","","","","","","","","","","","","","","","1","","19380828","1","CHI09","CAG","l","exhibition",""
"CAG193808281","barnv103","KCM","2","lower","14","","","","","","","2","","","","","","","","","","","","","","","","","1","","19380828","1","CHI09","CAG","l","exhibition",""
"CAG193808281","barnv103","KCM","2","upper","14","","","","","","","5","","","","","","","","","","","","","","","","","1","","19380828","1","CHI09","CAG","l","exhibition",""
"BIR193809041","barnv103","KCM","1","value","27","","","8","","","","2","","","","","","","","","","","","","1","","","1","","1","19380904","1","BIR01","BIR","w","regular",""
"NNL193809240","barnv103","NAL","1","value","13","0","30","10","4","2","0","10","9","5","0","0","1","0","0","0","0","0","0","0","","1","","1","","","19380924","0","PHI17","NNL","l","allstar","y"
"KCM193905120","barnv103","MEM","1","value","27","","","","","","","6","","","","","","","","","","","","","1","","","1","","1","19390512","0","TOP01","KCM","w","exhibition",""
"KCM194004160","barnv103","KCM","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19400416","0","FTW01","IN8","l","exhibition",""
"CAG194009081","barnv103","KCM","1","value","","","","","","","","","","","","","","","","","","","","","1","","","1","","","19400908","1","CHI09","CAG","w","regular",""
