"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"MEM192508290","russj105","MEM","1","5","value","27","3","2","1","0","1","","","","","","19250829","0","MEM01","BIR","l","regular","y"
"SSN192707300","russj105","SSN","1","4","value","","1","1","0","0","1","","","","","","19270730","0","STL12","CAG","w","regular","y"
"DT1192807290","russj105","SSN","1","4","value","27","1","3","1","0","0","","","","","","19280729","0","DET07","DT1","w","regular","y"
"CAG192809220","russj105","SSN","1","4","value","21","2","6","1","1","0","","","","","","19280922","0","CHI09","CAG","l","lcs","y"
"CAG192809230","russj105","SSN","1","4","value","","3","1","0","0","0","","","","","","19280923","0","CHI09","CAG","l","lcs","y"
"CAG192809240","russj105","SSN","1","4","value","27","1","3","1","0","0","","","","","","19280924","0","CHI09","CAG","w","lcs","y"
"CAG192809250","russj105","SSN","1","4","value","27","1","4","1","0","0","","","","","","19280925","0","CHI09","CAG","w","lcs","y"
"SSN192809290","russj105","SSN","1","4","value","27","1","1","0","1","0","","","","","","19280929","0","STL12","CAG","l","lcs","y"
"SSN192809300","russj105","SSN","1","4","value","24","0","4","0","0","0","","","","","","19280930","0","STL12","CAG","w","lcs","y"
"SSN192810050","russj105","SSN","1","4","value","27","0","0","0","0","0","","","","","","19281005","0","STL12","CAG","w","lcs","y"
"CAG192906092","russj105","SSN","1","4","value","27","","","0","","1","0","","","","","19290609","2","CHI09","CAG","w","regular",""
"SSN193004190","russj105","SSN","1","4","value","27","","","0","1","0","","","","","1","19300419","0","STL12","HOM","l","exhibition","y"
"SSN193004210","russj105","SSN","1","4","value","27","1","5","0","0","0","","","","","1","19300421","0","STL12","HOM","l","exhibition","y"
"SSN193008300","russj105","SSN","1","4","value","","0","4","0","0","0","","","","","1","19300830","0","STL12","HOM","l","championship","y"
"SSN193008310","russj105","SSN","1","4","value","27","4","6","1","1","0","","","","","1","19300831","0","STL12","HOM","w","championship","y"
"SSN193009010","russj105","SSN","1","4","value","27","1","5","0","0","0","","","","","1","19300901","0","STL12","HOM","w","championship","y"
"SSN193009020","russj105","SSN","1","4","value","27","0","6","2","0","0","","","","","1","19300902","0","STL12","HOM","w","championship","y"
"SSN193009030","russj105","SSN","1","4","value","33","","","2","0","0","","","","","1","19300903","0","STL12","HOM","w","championship","y"
"SSN193009130","russj105","SSN","1","4","value","27","2","6","0","1","0","","","","","1","19300913","0","STL12","DT1","w","lcs","y"
"SSN193009150","russj105","SSN","1","4","value","27","0","2","1","0","0","","","","","1","19300915","0","STL12","DT1","l","lcs","y"
"SSN193009160","russj105","SSN","1","4","value","27","0","1","0","0","0","","","","","1","19300916","0","STL12","DT1","w","lcs","y"
"SSN193009170","russj105","SSN","1","4","value","27","0","0","0","2","0","","","","","1","19300917","0","STL12","DT1","l","lcs","y"
"DT1193009200","russj105","SSN","1","4","value","24","2","0","0","0","0","","","","","1","19300920","0","DET06","DT1","l","lcs","y"
"DT1193009210","russj105","SSN","1","4","value","27","1","","0","0","0","","","","","1","19300921","0","DET06","DT1","w","lcs","y"
"DT1193009220","russj105","SSN","1","4","value","27","2","5","1","0","0","","","","","1","19300922","0","DET06","DT1","w","lcs","y"
"SSN193010040","russj105","SSN","1","4","value","27","0","4","1","0","0","","","","","1","19301004","0","STL12","ASC","w","exhibition","y"
"SSN193010050","russj105","SSN","1","4","value","27","1","1","0","0","0","","","","","1","19301005","0","STL12","ASC","l","exhibition","y"
"ASO193110040","russj105","HOM","1","4","value","27","7","5","1","0","0","","","","","","19311004","0","CLE07","ASO","w","exhibition","y"
"PTC193207082","russj105","PTC","1","4","value","27","1","2","0","0","0","","","","","1","19320708","2","PIT09","NY5","w","exhibition","y"
"WSW193207250","russj105","PTC","1","4","value","27","4","7","0","1","0","","","","","1","19320725","0","WAS09","WSW","w","regular","y"
"PTC193209190","russj105","PTC","1","4","value","27","3","2","0","0","0","","","","","1","19320919","0","PIT09","HOM","l","exhibition","y"
"PTC193209270","russj105","PTC","1","4","value","27","4","3","0","2","0","","","","","1","19320927","0","YOR01","NLS","w","exhibition","y"
"PTC193209280","russj105","PTC","1","4","value","27","2","3","0","0","0","","","","","1","19320928","0","PIT09","NLS","l","exhibition","y"
"PTC193209300","russj105","PTC","1","4","value","27","3","4","0","1","0","","","","","1","19320930","0","ALT02","NLS","w","exhibition","y"
"PTC193210011","russj105","PTC","1","4","value","24","1","1","0","0","0","","","","","1","19321001","1","PIT09","NLS","w","exhibition","y"
"PTC193210012","russj105","PTC","1","4","value","27","3","4","0","0","0","","","","","1","19321001","2","PIT09","NLS","l","exhibition","y"
"PTC193210021","russj105","PTC","1","4","value","27","2","1","2","2","0","","","","","1","19321002","1","CLE07","NLS","w","exhibition","y"
"PTC193307231","russj105","PTC","1","4","value","27","1","2","1","0","0","","","","","1","19330723","1","CLE06","CAG","w","regular","y"
"PTC193307232","russj105","PTC","1","4","value","36","4","2","0","0","0","","","","","1","19330723","2","CLE06","CAG","w","regular","y"
"ASW193309100","russj105","ASE","1","4","value","24","3","0","0","0","0","","","","","1","19330910","0","CHI10","ASW","l","allstar","y"
"NNS193410230","russj105","NNS","1","4","value","27","1","5","1","1","0","","","","","1","19341023","0","PIT06","ASD","w","exhibition","y"
