"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CB1192104300","taylj109","CG1","1","value","27","","35","8","","","1","3","","1","","12","0","0","0","0","","1","","","1","","1","19210430","0","COL04","CB1","W","regular","y"
"CB1192104300","taylj109","CG1","1","lower","27","","34","8","","","1","3","","1","","12","0","0","0","0","","","","","","","","19210430","0","COL04","CB1","W","regular","y"
"CB1192104300","taylj109","CG1","1","upper","27","","35","8","","","1","3","","1","","12","0","0","0","0","","","","","","","","19210430","0","COL04","CB1","W","regular","y"
"CAG192106190","taylj109","CG1","1","value","24","0","32","3","0","1","0","4","2","5","0","2","0","0","0","0","0","","1","","1","","1","19210619","0","CHI09","CAG","L","regular","y"
"CAG192106190","taylj109","CG1","1","lower","24","","32","3","0","1","0","4","2","5","","2","0","0","0","0","","","","","","","","19210619","0","CHI09","CAG","L","regular","y"
"CAG192106190","taylj109","CG1","1","upper","24","","32","3","0","1","0","4","2","5","","2","0","0","0","0","","","","","","","","19210619","0","CHI09","CAG","L","regular","y"
"CB1192107190","taylj109","CG1","1","value","24","","39","15","2","0","1","9","","0","","2","0","0","0","1","","","1","","1","","1","19210719","0","COL04","CB1","L","regular","y"
"CB1192107190","taylj109","CG1","1","lower","24","","38","15","2","0","1","9","","0","","2","0","0","0","0","","","","","","","","19210719","0","COL04","CB1","L","regular","y"
"CB1192107190","taylj109","CG1","1","upper","24","","39","15","2","0","1","9","","0","","2","0","0","0","1","","","","","","","","19210719","0","COL04","CB1","L","regular","y"
"PH5194309040","taylj109","BIR","3","value","2","","4","1","","","","1","","1","","","","","","","","","","","","1","","19430904","0","PHI17","PH5","L","exhibition","y"
"PH5194309040","taylj109","BIR","3","lower","2","","4","1","","","","1","","1","","","","","","","","","","","","","","19430904","0","PHI17","PH5","L","exhibition","y"
"PH5194309040","taylj109","BIR","3","upper","2","","4","1","","","","1","","1","","","","","","","","","","","","","","19430904","0","PHI17","PH5","L","exhibition","y"
