"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"CAG192607132","willj116","DAY","1","3","value","24","","","1","0","0","0","19260713","2","CHI09","CAG","L","regular","y"
"CAG192607132","willj116","DAY","1","3","lower","24","","","1","0","0","0","19260713","2","CHI09","CAG","L","regular","y"
"CAG192607132","willj116","DAY","1","3","upper","24","","","1","0","0","0","19260713","2","CHI09","CAG","L","regular","y"
"CAG192809220","willj116","SSN","1","1","value","21","0","4","0","0","0","0","19280922","0","CHI09","CAG","L","lcs","y"
"CAG192809220","willj116","SSN","1","1","lower","21","0","4","0","0","0","0","19280922","0","CHI09","CAG","L","lcs","y"
"CAG192809220","willj116","SSN","1","1","upper","21","0","4","0","0","0","0","19280922","0","CHI09","CAG","L","lcs","y"
"SSN192809300","willj116","SSN","1","1","value","12","0","2","0","0","0","0","19280930","0","STL12","CAG","W","lcs","y"
"SSN192809300","willj116","SSN","1","1","lower","12","0","2","0","0","0","0","19280930","0","STL12","CAG","W","lcs","y"
"SSN192809300","willj116","SSN","1","1","upper","12","0","2","0","0","0","0","19280930","0","STL12","CAG","W","lcs","y"
"SSN192810020","willj116","SSN","1","1","value","","","","0","","0","0","19281002","0","STL12","CAG","L","lcs",""
"SSN192810020","willj116","SSN","1","1","lower","","","","0","","0","0","19281002","0","STL12","CAG","L","lcs",""
"SSN192810020","willj116","SSN","1","1","upper","","","","0","","0","0","19281002","0","STL12","CAG","L","lcs",""
"CAG192906092","willj116","SSN","1","1","value","6","","","0","","0","0","19290609","2","CHI09","CAG","W","regular",""
"CAG192906092","willj116","SSN","1","1","lower","6","","","0","","0","0","19290609","2","CHI09","CAG","W","regular",""
"CAG192906092","willj116","SSN","1","1","upper","6","","","0","","0","0","19290609","2","CHI09","CAG","W","regular",""
"SSN193004210","willj116","SSN","1","1","value","27","0","3","0","0","0","0","19300421","0","STL12","HOM","L","exhibition","y"
"SSN193004210","willj116","SSN","1","1","lower","27","0","3","0","0","0","0","19300421","0","STL12","HOM","L","exhibition","y"
"SSN193004210","willj116","SSN","1","1","upper","27","0","3","0","0","0","0","19300421","0","STL12","HOM","L","exhibition","y"
"SSN193008300","willj116","SSN","1","1","value","7","2","1","0","0","0","0","19300830","0","STL12","HOM","L","championship","y"
"SSN193008300","willj116","SSN","1","1","lower","7","2","1","0","0","0","0","19300830","0","STL12","HOM","L","championship","y"
"SSN193008300","willj116","SSN","1","1","upper","7","2","1","0","0","0","0","19300830","0","STL12","HOM","L","championship","y"
"SSN193009020","willj116","SSN","1","1","value","12","3","2","0","0","0","0","19300902","0","STL12","HOM","W","championship","y"
"SSN193009020","willj116","SSN","1","1","lower","12","3","2","0","0","0","0","19300902","0","STL12","HOM","W","championship","y"
"SSN193009020","willj116","SSN","1","1","upper","12","3","2","0","0","0","0","19300902","0","STL12","HOM","W","championship","y"
