"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"DT1192807290","trent101","SSN","1","value","27","","38","8","1","0","0","3","","6","","4","0","1","1","1","","1","","","1","","1","19280729","0","DET07","DT1","W","regular","y"
"DT1192807290","trent101","SSN","1","lower","27","","32","8","1","0","0","3","","6","","4","0","1","1","1","","","","","","","","19280729","0","DET07","DT1","W","regular","y"
"DT1192807290","trent101","SSN","1","upper","27","","38","8","1","0","0","3","","6","","4","0","1","1","1","","","","","","","","19280729","0","DET07","DT1","W","regular","y"
"CAG192809230","trent101","SSN","1","value","24","","33","11","","","0","3","","0","","5","0","0","0","2","","","1","","1","","1","19280923","0","CHI09","CAG","L","lcs","y"
"CAG192809230","trent101","SSN","1","lower","24","","33","11","","","0","3","","0","","5","0","0","0","2","","","","","","","","19280923","0","CHI09","CAG","L","lcs","y"
"CAG192809230","trent101","SSN","1","upper","24","","33","11","","","0","3","","0","","5","0","0","0","2","","","","","","","","19280923","0","CHI09","CAG","L","lcs","y"
"CAG192809250","trent101","SSN","2","value","18","","22","4","","","0","1","","0","","2","0","0","0","1","","1","","","","1","","19280925","0","CHI09","CAG","W","lcs","y"
"CAG192809250","trent101","SSN","2","lower","18","","22","4","","","0","1","","0","","2","0","0","0","1","","","","","","","","19280925","0","CHI09","CAG","W","lcs","y"
"CAG192809250","trent101","SSN","2","upper","18","","22","4","","","0","1","","0","","2","0","0","0","1","","","","","","","","19280925","0","CHI09","CAG","W","lcs","y"
"SSN192809300","trent101","SSN","1","value","12","","24","6","","","0","6","","4","","2","0","0","0","1","","","","","1","","","19280930","0","STL12","CAG","W","lcs","y"
"SSN192809300","trent101","SSN","1","lower","12","","24","6","","","0","6","","4","","2","0","0","0","1","","","","","","","","19280930","0","STL12","CAG","W","lcs","y"
"SSN192809300","trent101","SSN","1","upper","12","","24","6","","","0","6","","4","","2","0","0","0","1","","","","","","","","19280930","0","STL12","CAG","W","lcs","y"
"SSN192810020","trent101","SSN","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19281002","0","STL12","CAG","L","lcs",""
"SSN192810020","trent101","SSN","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19281002","0","STL12","CAG","L","lcs",""
"SSN192810020","trent101","SSN","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19281002","0","STL12","CAG","L","lcs",""
"SSN192810050","trent101","SSN","1","value","27","","38","9","","","1","2","","2","","7","1","0","0","1","","1","","","1","","1","19281005","0","STL12","CAG","W","lcs","y"
