"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"ACY192007112","treah101","ACY","1","value","7","","","5","","","","5","","","","","","","","","","","","","1","","","19200711","2","NYC15","NYL","L","exhibition",""
"ACY192007112","treah101","ACY","1","lower","7","","","5","","","","5","","","","","","","","","","","","","","","","19200711","2","NYC15","NYL","L","exhibition",""
"ACY192007112","treah101","ACY","1","upper","7","","","8","","","","5","","","","","","","","","","","","","","","","19200711","2","NYC15","NYL","L","exhibition",""
"DT1192105070","treah101","ACY","1","value","15","0","27","7","2","0","2","7","6","4","0","4","0","0","0","0","1","","","","1","","","19210507","0","DET07","DT1","L","exhibition","y"
"DT1192105070","treah101","ACY","1","lower","15","","27","7","","0","2","7","6","4","0","4","0","0","0","0","","","","","","","","19210507","0","DET07","DT1","L","exhibition","y"
"DT1192105070","treah101","ACY","1","upper","15","","27","7","","0","2","7","6","4","0","4","0","0","0","0","","","","","","","","19210507","0","DET07","DT1","L","exhibition","y"
"CAG192208160","treah101","ACY","1","value","58","0","70","10","1","0","0","1","1","7","0","13","2","0","0","3","0","","1","","1","","1","19220816","0","CHI09","CAG","L","exhibition","y"
"CAG192208160","treah101","ACY","1","lower","58","","62","9","1","0","0","1","1","7","","12","2","0","0","3","","","","","","","","19220816","0","CHI09","CAG","L","exhibition","y"
"CAG192208160","treah101","ACY","1","upper","58","","70","9","1","0","0","1","1","7","","13","2","0","0","4","","","","","","","","19220816","0","CHI09","CAG","L","exhibition","y"
"CAG192809240","treah101","CAG","1","value","17","","28","12","","","0","4","","1","","1","0","0","1","1","","","1","","1","","","19280924","0","CHI09","SSN","L","lcs","y"
"CAG192809240","treah101","CAG","1","lower","17","","28","12","","","0","4","","1","","1","0","0","1","1","","","","","","","","19280924","0","CHI09","SSN","L","lcs","y"
"CAG192809240","treah101","CAG","1","upper","17","","28","12","","","0","4","","1","","1","0","0","1","1","","","","","","","","19280924","0","CHI09","SSN","L","lcs","y"
"SSN192809300","treah101","CAG","1","value","9","","16","3","","","0","4","","3","","3","0","0","0","0","","","","","1","","","19280930","0","STL12","SSN","L","lcs","y"
"SSN192809300","treah101","CAG","1","lower","9","","16","3","","","0","4","","3","","3","0","0","0","0","","","","","","","","19280930","0","STL12","SSN","L","lcs","y"
"SSN192809300","treah101","CAG","1","upper","9","","16","3","","","0","4","","3","","3","0","0","0","0","","","","","","","","19280930","0","STL12","SSN","L","lcs","y"
"SSN192810020","treah101","CAG","2","value","21","","","","","","","0","","","","3","","","","","","1","","","","1","","19281002","0","STL12","SSN","W","lcs",""
"SSN192810020","treah101","CAG","2","lower","21","","","","","","","0","","","","3","","","","","","","","","","","","19281002","0","STL12","SSN","W","lcs",""
"SSN192810020","treah101","CAG","2","upper","21","","","","","","","0","","","","3","","","","","","","","","","","","19281002","0","STL12","SSN","W","lcs",""
"SSN192810040","treah101","CAG","1","value","","","","","","","","","","","","","","","","","","","1","","1","","","19281004","0","STL12","SSN","L","lcs",""
"SSN192810040","treah101","CAG","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19281004","0","STL12","SSN","L","lcs",""
"SSN192810040","treah101","CAG","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19281004","0","STL12","SSN","L","lcs",""
