"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"HOM194405030","white107","HOM","1","value","12","","","","","","","4","","","","","","","","","","","1","","1","","","19440503","0","DAY03","CVB","L","exhibition",""
"HOM194405030","white107","HOM","1","lower","12","","","","","","","4","","","","","","","","","","","","","","","","19440503","0","DAY03","CVB","L","exhibition",""
"HOM194405030","white107","HOM","1","upper","15","","","","","","","4","","","","","","","","","","","","","","","","19440503","0","DAY03","CVB","L","exhibition",""
"HOM194405301","white107","HOM","3","value","17","","20","4","","","0","2","","1","","2","0","0","0","","","","","","","1","","19440530","1","PIT06","BLG","L","regular","y"
"HOM194405301","white107","HOM","3","lower","","","","","","","","","","1","","2","0","0","0","","","","","","","","","19440530","1","PIT06","BLG","L","regular","y"
"HOM194405301","white107","HOM","3","upper","","","","","","","","","","1","","2","0","0","0","","","","","","","","","19440530","1","PIT06","BLG","L","regular","y"
"HOM194406190","white107","HOM","2","value","3","","8","2","","0","0","4","","3","","1","0","1","0","","","","","","","","","19440619","0","HRB01","NW2","L","regular","y"
"HOM194406190","white107","HOM","2","lower","3","","","2","","0","0","","","3","","1","0","1","0","","","","","","","","","19440619","0","HRB01","NW2","L","regular","y"
"HOM194406190","white107","HOM","2","upper","3","","","2","","0","0","","","3","","1","0","1","0","","","","","","","","","19440619","0","HRB01","NW2","L","regular","y"
"PH5194408072","white107","HOM","1","value","3","3","9","4","1","0","0","3","3","2","0","0","0","0","0","0","0","","","","1","","","19440807","2","PHI11","PH5","L","regular","y"
"PH5194408072","white107","HOM","1","lower","3","3","9","4","1","0","0","3","3","2","","0","0","0","0","","","","","","","","","19440807","2","PHI11","PH5","L","regular","y"
"PH5194408072","white107","HOM","1","upper","3","3","9","4","1","0","0","3","3","2","","0","0","0","0","","","","","","","","","19440807","2","PHI11","PH5","L","regular","y"
"HOM194408260","white107","HOM","1","value","14","","23","9","","","0","4","3","1","","1","0","0","0","1","","","","","1","","","19440826","0","ALT02","NW2","W","regular","y"
"HOM194408260","white107","HOM","1","lower","14","","","9","","","0","4","3","1","","1","0","0","0","","","","","","","","","19440826","0","ALT02","NW2","W","regular","y"
"HOM194408260","white107","HOM","1","upper","14","","","9","","","0","4","3","1","","1","0","0","0","","","","","","","","","19440826","0","ALT02","NW2","W","regular","y"
"CVB194409120","white107","HOM","1","value","","","","","","","","","","","","","","","","","","1","","","1","","","19440912","0","COL05","CVB","W","exhibition",""
"CVB194409120","white107","HOM","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19440912","0","COL05","CVB","W","exhibition",""
"CVB194409120","white107","HOM","1","upper","","","","","","","","","","","","","","","","","","","","","","","","19440912","0","COL05","CVB","W","exhibition",""
