"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"CB1192105010","farrl101","CG1","9","1","value","4","3","0","1","0","0","0","","1","","0","0","","","1","","","","","","","","19210501","0","COL04","CB1","t","regular","y"
"CNN192105220","farrl101","CG1","9","2","value","2","2","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19210522","0","CIN07","CNN","l","regular","y"
"CAG192106190","farrl101","CG1","5","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19210619","0","CHI09","CAG","l","regular","y"
"CAG192106200","farrl101","CG1","7","1","value","4","4","0","2","0","0","0","","0","","0","0","0","","0","","","0","","","","","19210620","0","CHI09","CAG","l","regular","y"
"ACY192610010","farrl101","ACY","6","1","value","4","4","1","2","0","0","1","2","0","0","0","0","0","1","0","0","0","0","0","","","","19261001","0","ACY01","CAG","t","championship","y"
"ACY192610020","farrl101","ACY","6","1","value","4","2","1","1","0","0","0","0","0","0","0","2","0","1","0","1","0","0","0","","","","19261002","0","ACY01","CAG","l","championship","y"
"ACY192610030","farrl101","ACY","6","1","value","5","3","1","1","0","0","0","0","2","0","0","0","0","0","1","0","0","0","0","","","","19261003","0","BAL13","CAG","w","championship","y"
"ACY192610040","farrl101","ACY","6","1","value","4","2","0","0","0","0","0","0","0","0","1","1","0","0","1","0","0","0","0","","","","19261004","0","PHI09","CAG","t","championship","y"
"ACY192610050","farrl101","ACY","6","1","value","4","4","0","1","0","0","0","1","0","0","0","0","0","2","0","0","0","0","0","","","","19261005","0","PHI09","CAG","w","championship","y"
"ACY192610060","farrl101","ACY","5","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","","","","19261006","0","ACY01","CAG","w","championship","y"
"CAG192610090","farrl101","ACY","6","1","value","3","3","0","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19261009","0","CHI09","CAG","l","championship","y"
"CAG192610100","farrl101","ACY","6","1","value","4","2","0","0","0","0","0","0","0","0","0","2","0","0","0","0","0","0","0","","","","19261010","0","CHI09","CAG","w","championship","y"
"CAG192610110","farrl101","ACY","6","1","value","4","4","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19261011","0","CHI09","CAG","l","championship","y"
"CAG192610130","farrl101","ACY","6","1","value","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","19261013","0","CHI09","CAG","l","championship","y"
"CAG192610140","farrl101","ACY","7","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19261014","0","CHI09","CAG","l","championship","y"
"CAG192710010","farrl101","ACY","9","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","4","0","0","0","0","0","","","","19271001","0","CHI09","CAG","l","championship","y"
"CAG192710030","farrl101","ACY","4","1","value","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","19271003","0","CHI09","CAG","l","championship","y"
"CAG192710040","farrl101","ACY","9","1","value","3","3","1","1","0","1","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19271004","0","CHI09","CAG","l","championship","y"
"ACY192710080","farrl101","ACY","9","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19271008","0","ACY01","CAG","w","championship","y"
"ACY192710100","farrl101","ACY","6","2","value","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","1","","19271010","0","ACY01","CAG","t","championship","y"
