"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"KCM192609180","fostw101","CAG","1","value","24","0","32","8","2","0","1","4","4","2","0","3","0","0","0","1","0","","1","","1","","1","19260918","0","KAN05","KCM","L","lcs","y"
"KCM192609180","fostw101","CAG","1","lower","24","0","32","8","2","0","1","4","4","2","0","3","0","0","0","1","0","","","","","","","19260918","0","KAN05","KCM","L","lcs","y"
"KCM192609180","fostw101","CAG","1","upper","24","0","32","8","2","0","1","4","4","2","0","3","0","0","0","1","0","","","","","","","19260918","0","KAN05","KCM","L","lcs","y"
"KCM192609210","fostw101","CAG","2","value","6","0","9","2","1","0","0","1","1","2","0","2","0","0","0","0","0","","","1","","1","","19260921","0","KAN05","KCM","W","lcs","y"
"KCM192609210","fostw101","CAG","2","lower","6","0","9","2","1","0","0","1","1","2","0","2","0","0","0","0","0","","","","","","","19260921","0","KAN05","KCM","W","lcs","y"
"KCM192609210","fostw101","CAG","2","upper","6","0","9","2","1","0","0","1","1","2","0","2","0","0","0","0","0","","","","","","","19260921","0","KAN05","KCM","W","lcs","y"
"CAG192609250","fostw101","CAG","1","value","11","0","19","3","0","1","0","7","0","1","0","0","0","0","0","1","1","","1","","1","","","19260925","0","CHI09","KCM","L","lcs","y"
"CAG192609250","fostw101","CAG","1","lower","11","0","19","3","0","1","0","7","0","1","0","0","0","0","0","1","1","","","","","","","19260925","0","CHI09","KCM","L","lcs","y"
"CAG192609250","fostw101","CAG","1","upper","11","0","19","3","0","1","0","7","0","1","0","2","0","0","0","1","1","","","","","","","19260925","0","CHI09","KCM","L","lcs","y"
"CAG192609291","fostw101","CAG","1","value","27","0","34","7","1","0","0","0","0","1","0","1","0","0","0","2","0","1","","","1","","1","19260929","1","CHI09","KCM","W","lcs","y"
"CAG192609291","fostw101","CAG","1","lower","27","","32","7","1","","","0","0","1","","1","","","","1","","","","","","","","19260929","1","CHI09","KCM","W","lcs","y"
