"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"CV6193106170","westj102","CV6","1","3","value","27","12","0","0","1","1","","","","","","19310617","0","CLE11","LS4","w","regular","y"
"NY6193509221","westj102","NSH","1","3","value","27","14","0","0","1","0","","","","","1","19350922","1","NYC16","NY6","w","exhibition","y"
"PRG193510190","westj102","PRG","1","3","value","27","11","1","0","0","0","","","","","1","19351019","0","LOS02","PIR","w","exhibition","y"
"PRG193510201","westj102","PRG","1","3","value","27","10","0","0","0","0","","","","","1","19351020","1","LOS02","PIR","w","exhibition","y"
"PRG193510202","westj102","PRG","1","3","value","15","6","0","0","2","0","","","","","1","19351020","2","LOS02","PIR","l","exhibition","y"
"ASD193510310","westj102","PRG","1","3","value","24","9","2","0","0","0","","","","","1","19351031","0","LOS02","ASD","l","exhibition","y"
"PRG193511101","westj102","PRG","1","3","value","27","9","0","0","0","0","","","","","1","19351110","1","LOS02","PIR","w","exhibition","y"
"PRG193511102","westj102","PRG","1","3","value","15","4","1","0","1","0","","","","","1","19351110","2","LOS02","PIR","l","exhibition","y"
"PRG193512011","westj102","PRG","1","3","value","27","11","0","0","0","0","","","","","1","19351201","1","LOS02","PIR","w","exhibition","y"
"PRG193512012","westj102","PRG","1","3","value","15","5","0","0","0","0","","","","","1","19351201","2","LOS02","PIR","w","exhibition","y"
"ASW193608230","westj102","ASE","1","3","value","18","9","0","0","0","0","","","","","1","19360823","0","CHI10","ASW","w","allstar","y"
"PH5193609170","westj102","WEG","1","3","value","27","10","0","0","0","0","","","","","1","19360917","0","PHI17","PH5","w","championship","y"
"PH5193609201","westj102","WEG","1","3","value","27","14","0","0","0","0","0","","","","1","19360920","1","NYC14","PH5","w","exhibition","y"
"NNS193610010","westj102","NNS","1","3","value","27","6","0","0","0","0","","","","","1","19361001","0","DAV01","MLS","l","exhibition","y"
"NNS193610042","westj102","NNS","1","3","value","21","10","1","0","1","0","","","","","1","19361004","2","DEN03","MLS","w","exhibition","y"
"MLS193610070","westj102","NNS","1","3","value","27","9","0","0","0","0","","","","","1","19361007","0","DES01","MLS","w","exhibition","y"
"NNS193709190","westj102","NNS","1","3","value","27","13","0","0","1","0","","","","","1","19370919","0","NYC14","SDO","w","exhibition","y"
"NNS193709261","westj102","NNS","1","3","value","27","10","0","1","0","0","","","","","1","19370926","1","NYC16","SDO","l","exhibition","y"
"PRG193710100","westj102","PRG","1","3","value","27","9","0","0","2","0","","","","","1","19371010","0","LOS05","WHK","w","exhibition","y"
"PRG193711071","westj102","PRG","1","5","value","27","11","0","1","1","0","","","","","1","19371107","1","LOS05","WHK","l","exhibition","y"
"BLG193805011","westj102","BLG","1","3","value","27","","","0","0","0","","","0","","1","19380501","1","NSH02","PH5","w","exhibition","y"
"BLG193805012","westj102","BLG","1","3","value","21","","","0","0","","","","","","","19380501","2","NSH02","PH5","w","exhibition","y"
"BLG193805020","westj102","BLG","1","3","value","27","","","0","","","","","","","1","19380502","0","JAC02","CAG","w","exhibition","y"
"BLG193805030","westj102","BLG","1","3","value","","","","0","","","","","","","","19380503","0","NSH02","CAG","w","exhibition","y"
"PTC193805080","westj102","BLG","","3","value","","","","","","","","","","","1","19380508","0","LOU05","PTC","l","exibition",""
