"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"NY5194305162","sydnd101","NY6","1","7","value","","","","0","0","0","","","","","1","19430516","2","NYC16","NY5","t","regular","y"
"NY6194305232","sydnd101","NY6","1","7","value","27","1","0","0","0","0","","","","","1","19430523","2","NYC16","BLG","w","regular","y"
"PH5194305312","sydnd101","NY6","1","7","value","27","2","2","0","0","0","","","","","1","19430531","2","PHI17","PH5","w","regular","y"
"HOM194306122","sydnd101","NY6","1","7","value","18","3","0","0","0","0","","","","","1","19430612","2","PIT06","HOM","l","regular","y"
"MEM194306160","sydnd101","NY6","1","9","value","","1","0","0","0","0","","","","","","19430616","0","SPR04","MEM","l","exhibition","y"
"PH5194307051","sydnd101","NY6","1","9","value","","0","0","0","0","0","","","","","","19430705","1","PHI17","PH5","w","regular","y"
"PH5194307052","sydnd101","NY6","1","7","value","","0","0","0","0","0","","","","","","19430705","2","PHI17","PH5","l","regular","y"
"NY5194307251","sydnd101","NY5","1","9","value","27","0","0","0","0","0","","","","","1","19430725","1","NYC14","NW2","l","regular","y"
"PH5194307290","sydnd101","NY5","1","9","value","24","2","0","0","0","0","","","","","1","19430729","0","PHI17","PH5","l","regular","y"
"BLG194307310","sydnd101","NY5","1","9","value","24","3","0","0","0","0","","","","","1","19430731","0","BAL14","BLG","l","exhibition","y"
"BLG194308011","sydnd101","NY5","1","9","value","27","1","0","0","0","0","","","","","1","19430801","1","BAL14","BLG","w","exhibition","y"
"BLG194308012","sydnd101","NY5","1","9","value","21","1","0","0","0","0","","","","","1","19430801","2","BAL14","BLG","l","exhibition","y"
"NY6194308222","sydnd101","NY6","1","7","value","15","0","0","0","0","0","","","","","","19430822","2","NYC16","BIR","w","exhibition","y"
"NY5194404301","sydnd101","NY5","1","7","value","27","","","0","0","0","","","","","1","19440430","1","NYC16","HOM","l","exhibition","y"
"HOM194405071","sydnd101","NY5","1","7","value","24","0","0","0","0","0","","","","","1","19440507","1","WAS09","HOM","l","regular","y"
"BLG194405190","sydnd101","NY5","1","7","value","24","","","0","0","0","","","","","1","19440519","0","BAL14","BLG","l","regular","y"
"NY5194405211","sydnd101","NY5","1","7","value","27","0","0","1","0","0","","","","","1","19440521","1","NYC14","NY6","l","regular","y"
"NY5194406111","sydnd101","NY5","1","7","value","27","3","0","0","0","0","","","","","1","19440611","1","NYC16","PH5","w","regular","y"
"NY5194406112","sydnd101","NY5","1","7","value","27","0","0","0","0","0","","","","","1","19440611","2","NYC16","CIA","l","exhibition","y"
"PH5194406150","sydnd101","NY5","1","8","value","24","1","0","0","0","0","","","","","1","19440615","0","PHI17","PH5","l","regular","y"
