"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NYL191307202","johnd108","CAG","1","value","1","","4","0","","","0","0","0","2","","1","1","0","0","0","","","","","1","","","19130720","2","NYC22","NYL","W","championship","y"
"NYL191307202","johnd108","CAG","1","lower","1","","","0","","","0","0","0","2","","1","1","0","0","","","","","","","","","19130720","2","NYC22","NYL","W","championship","y"
"NYL191307202","johnd108","CAG","1","upper","1","","","0","","","0","0","0","2","","1","1","0","0","","","","","","","","","19130720","2","NYC22","NYL","W","championship","y"
"CAG191307300","johnd108","CAG","1","value","1","0","6","4","1","0","0","4","4","2","0","0","0","0","0","0","0","","","","1","","","19130730","0","CHI09","NYL","W","championship","y"
"CAG191307300","johnd108","CAG","1","lower","1","","6","4","","","0","4","4","2","0","0","0","0","0","0","0","","","","","","","19130730","0","CHI09","NYL","W","championship","y"
"CAG191307300","johnd108","CAG","1","upper","1","","6","4","","","0","4","4","2","0","0","0","0","0","0","0","","","","","","","19130730","0","CHI09","NYL","W","championship","y"
"CAG191608280","johnd108","IN4","1","value","24","0","35","5","0","1","0","4","4","3","0","7","3","0","0","0","1","","1","","1","","1","19160828","0","CHI09","CAG","L","exhibition","y"
"CAG191608280","johnd108","IN4","1","lower","24","","28","4","0","1","0","4","4","3","","7","3","0","0","0","1","","","","","","","19160828","0","CHI09","CAG","L","exhibition","y"
"CAG191608280","johnd108","IN4","1","upper","24","","35","4","0","1","0","4","4","3","","7","3","0","0","0","1","","","","","","","19160828","0","CHI09","CAG","L","exhibition","y"
"CAG192106130","johnd108","IN4","1","value","29","0","34","4","0","0","0","1","0","0","0","3","0","0","0","0","0","","1","","1","","1","19210613","0","CHI09","CAG","L","regular","y"
"CAG192106130","johnd108","IN4","1","lower","29","","34","4","0","0","0","1","0","0","","3","0","0","0","0","","","","","","","","19210613","0","CHI09","CAG","L","regular","y"
"CAG192106130","johnd108","IN4","1","upper","29","","34","4","0","0","0","1","0","0","","3","0","0","0","0","","","","","","","","19210613","0","CHI09","CAG","L","regular","y"
"ACY192107310","johnd108","IN4","1","value","15","3","25","4","2","1","0","5","5","4","0","3","1","0","0","0","1","","1","","1","","","19210731","0","NYC15","ACY","L","exhibition","y"
"ACY192107310","johnd108","IN4","1","lower","15","3","25","4","2","1","0","5","5","4","0","3","1","0","0","0","","","","","","","","19210731","0","NYC15","ACY","L","exhibition","y"
"ACY192107310","johnd108","IN4","1","upper","15","3","25","4","2","1","0","5","5","4","0","3","1","0","0","0","","","","","","","","19210731","0","NYC15","ACY","L","exhibition","y"
