"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"PH5194305150","cashb101","PH5","1","2","value","33","7","1","0","0","0","1","19430515","0","PHI17","NW2","L","regular","y"
"PH5194305150","cashb101","PH5","1","2","lower","33","7","1","0","0","0","1","19430515","0","PHI17","NW2","L","regular","y"
"PH5194305150","cashb101","PH5","1","2","upper","33","7","1","0","0","0","1","19430515","0","PHI17","NW2","L","regular","y"
"PH5194305220","cashb101","PH5","1","2","value","27","4","0","1","0","0","0","19430522","0","PHI17","HOM","L","regular","y"
"PH5194305220","cashb101","PH5","1","2","lower","27","4","0","1","0","0","0","19430522","0","PHI17","HOM","L","regular","y"
"PH5194305220","cashb101","PH5","1","2","upper","27","4","0","1","0","0","0","19430522","0","PHI17","HOM","L","regular","y"
"HOM194305231","cashb101","PH5","1","2","value","24","4","1","0","0","0","1","19430523","1","WAS09","HOM","L","regular","y"
"HOM194305231","cashb101","PH5","1","2","lower","24","4","1","0","0","0","1","19430523","1","WAS09","HOM","L","regular","y"
"HOM194305231","cashb101","PH5","1","2","upper","24","4","1","0","0","0","1","19430523","1","WAS09","HOM","L","regular","y"
"PH5194305270","cashb101","PH5","1","2","value","27","10","1","0","0","0","0","19430527","0","PHI17","HSL","W","regular","y"
"PH5194305270","cashb101","PH5","1","2","lower","27","10","1","0","0","0","0","19430527","0","PHI17","HSL","W","regular","y"
"PH5194305270","cashb101","PH5","1","2","upper","27","10","1","0","0","0","0","19430527","0","PHI17","HSL","W","regular","y"
"PH5194305290","cashb101","PH5","1","2","value","27","5","0","0","","0","","19430529","0","PHI17","NY6","L","regular","y"
"PH5194305290","cashb101","PH5","1","2","lower","27","5","0","0","","0","","19430529","0","PHI17","NY6","L","regular","y"
"PH5194305290","cashb101","PH5","1","2","upper","27","5","0","0","","0","","19430529","0","PHI17","NY6","L","regular","y"
"NY5194305301","cashb101","PH5","1","2","value","27","6","0","0","0","0","0","19430530","1","NYC14","NY5","W","regular","y"
"NY5194305301","cashb101","PH5","1","2","lower","27","6","0","0","0","0","0","19430530","1","NYC14","NY5","W","regular","y"
"NY5194305301","cashb101","PH5","1","2","upper","27","6","0","0","0","0","0","19430530","1","NYC14","NY5","W","regular","y"
"PH5194305311","cashb101","PH5","1","2","value","27","2","2","0","0","0","0","19430531","1","PHI17","NY6","W","regular","y"
"PH5194305311","cashb101","PH5","1","2","lower","27","2","2","0","0","0","0","19430531","1","PHI17","NY6","W","regular","y"
"PH5194305311","cashb101","PH5","1","2","upper","27","2","2","0","0","0","0","19430531","1","PHI17","NY6","W","regular","y"
"PH5194305312","cashb101","PH5","1","2","value","","1","0","0","0","0","0","19430531","2","PHI17","NY6","L","regular","y"
"PH5194305312","cashb101","PH5","1","2","lower","","1","0","0","0","0","0","19430531","2","PHI17","NY6","L","regular","y"
"PH5194305312","cashb101","PH5","1","2","upper","","1","0","0","0","0","0","19430531","2","PHI17","NY6","L","regular","y"
"PH5194306030","cashb101","PH5","1","2","value","27","16","0","0","1","0","0","19430603","0","PHI17","NY5","W","regular","y"
"PH5194306030","cashb101","PH5","1","2","lower","27","16","0","0","1","0","0","19430603","0","PHI17","NY5","W","regular","y"
"PH5194306030","cashb101","PH5","1","2","upper","27","16","0","0","1","0","0","19430603","0","PHI17","NY5","W","regular","y"
"PH5194306050","cashb101","PH5","1","2","value","27","4","2","0","0","0","0","19430605","0","PHI17","HOM","W","regular","y"
"PH5194306050","cashb101","PH5","1","2","lower","27","4","2","0","0","0","0","19430605","0","PHI17","HOM","W","regular","y"
"PH5194306050","cashb101","PH5","1","2","upper","27","4","2","0","0","0","0","19430605","0","PHI17","HOM","W","regular","y"
"HSL194306061","cashb101","PH5","1","2","value","27","3","0","0","0","0","0","19430606","1","HRB01","HSL","W","regular","y"
"HSL194306061","cashb101","PH5","1","2","lower","27","3","0","0","0","0","0","19430606","1","HRB01","HSL","W","regular","y"
"HSL194306061","cashb101","PH5","1","2","upper","27","3","0","0","0","0","0","19430606","1","HRB01","HSL","W","regular","y"
"HSL194306132","cashb101","PH5","1","2","value","24","2","1","0","0","0","0","19430613","2","NYC16","HSL","L","regular","y"
"HSL194306132","cashb101","PH5","1","2","lower","24","2","1","0","0","0","0","19430613","2","NYC16","HSL","L","regular","y"
"HSL194306132","cashb101","PH5","1","2","upper","24","2","1","0","0","0","0","19430613","2","NYC16","HSL","L","regular","y"
"PH5194306190","cashb101","PH5","1","2","value","27","7","0","0","0","0","0","19430619","0","PHI17","HOM","L","regular","y"
"PH5194306190","cashb101","PH5","1","2","lower","27","7","0","0","0","0","0","19430619","0","PHI17","HOM","L","regular","y"
"PH5194306190","cashb101","PH5","1","2","upper","27","7","0","0","0","0","0","19430619","0","PHI17","HOM","L","regular","y"
