"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"NYL192609191","fernj101","CUE","1","2","value","27","13","3","0","0","0","0","","","","","19260919","1","NYC24","NYL","w","exhibition","y"
"NYL192609192","fernj101","CUE","1","3","value","24","10","1","0","1","0","","","","","","19260919","2","NYC24","NYL","l","exhibition","y"
"CUE192705090","fernj101","CUE","1","2","value","27","5","1","1","0","0","0","","","","","19270509","0","RIC03","HIL","w","regular","y"
"BLS192705152","fernj101","CUE","1","3","value","24","7","0","0","0","0","","","","","","19270515","2","BAL13","BLS","l","regular","y"
"NW2193905251","fernj101","NY6","1","2","value","24","","","0","0","0","0","","","","1","19390525","1","NWK04","NW2","l","regular","y"
"HOM193905310","fernj101","NY6","1","2","value","24","","","0","","0","","","","","1","19390531","0","DAY03","HOM","l","regular",""
"HOM193906020","fernj101","NY6","1","2","value","24","","","0","","0","","","","","1","19390602","0","BUT01","HOM","l","exhibition",""
"PH5193906032","fernj101","NY6","1","2","value","24","3","0","0","0","0","0","","","","1","19390603","2","PHI17","PH5","w","regular","y"
"TLC193906181","fernj101","NY6","1","2","value","29","5","0","0","0","0","0","0","0","1","1","19390618","1","TOL05","TLC","l","regular","y"
"BLG193907161","fernj101","NY6","1","2","value","27","4","0","0","0","0","0","0","0","0","1","19390716","1","BAL10","BLG","w","regular","y"
"PH5193908051","fernj101","NY6","1","9","value","6","0","0","0","0","0","","","","","0","19390805","1","PHI17","PH5","w","regular","y"
"NW2193908202","fernj101","NY6","1","2","value","24","1","0","0","0","0","0","0","1","1","1","19390820","2","NWK04","NW2","l","regular","y"
"HOM194005121","fernj101","NY6","1","2","value","24","","","1","0","0","0","","","","1","19400512","1","WAS09","HOM","l","regular","y"
"NY5194005191","fernj101","NY6","1","2","value","24","7","2","0","0","0","0","","","","1","19400519","1","NYC16","NY5","l","regular","y"
"PH5194005302","fernj101","NY6","1","2","value","27","3","","0","0","0","0","","","","1","19400530","2","PHI17","PH5","w","regular","y"
"PH5194006092","fernj101","NY6","1","2","value","21","6","1","0","0","0","1","","","","1","19400609","2","HRB01","PH5","w","regular","y"
"PH5194006130","fernj101","NY6","1","2","value","27","","","0","0","0","0","","","","1","19400613","0","PHI17","PH5","w","regular","y"
"NY6194006161","fernj101","NY6","1","2","value","33","3","1","0","0","0","0","","","","1","19400616","1","NYC16","BLG","l","regular","y"
"NW2194006231","fernj101","NY6","1","2","value","27","","","1","0","0","0","","","","1","19400623","1","NWK04","NW2","w","regular","y"
"PH5194007061","fernj101","NY6","1","2","value","27","5","2","1","0","0","0","","","","1","19400706","1","PHI17","PH5","w","regular","y"
"PH5194007281","fernj101","NY6","1","2","value","36","","","0","0","0","0","","","","1","19400728","1","WAS09","PH5","w","regular","y"
"HOM194008041","fernj101","NY6","1","2","value","","0","0","0","0","0","0","","","","","19400804","1","WAS09","HOM","l","regular","y"
"HOM194008042","fernj101","NY6","1","2","value","18","","","1","0","0","0","","","","1","19400804","2","WAS09","HOM","l","regular","y"
"HOM194008090","fernj101","NY6","1","2","value","","","","0","0","0","1","","","","1","19400809","0","IND10","HOM","l","regular","y"
"HOM194008110","fernj101","NY6","1","2","value","27","","","0","","0","","","","","1","19400811","0","LOU05","HOM","w","regular",""
"HOM194008130","fernj101","NY6","1","2","value","24","","","0","","0","","","","","1","19400813","0","DAY03","HOM","l","regular",""
"HOM194008150","fernj101","NY6","1","2","value","","","","0","0","0","0","","","","","19400815","0","POR02","HOM","l","exhibition","y"
"BLG194008250","fernj101","NY6","1","2","value","21","","","0","0","0","1","","","","1","19400825","0","BAL09","BLG","l","regular","y"
"HOM194009050","fernj101","NY6","1","2","value","24","","","0","","0","","","","","1","19400905","0","IND10","HOM","l","exhibition",""
"HOM194009060","fernj101","NY6","1","2","value","39","","","0","","0","","","","","1","19400906","0","DAY03","HOM","t","exhibition",""
"NY6194009082","fernj101","NY6","1","2","value","21","3","0","0","0","0","1","","","","1","19400908","2","NYC16","BLG","l","regular","y"
"MEM194009220","fernj101","NY6","1","2","value","27","7","","0","0","0","0","","","","1","19400922","0","MEM02","MEM","w","exhibition","y"
"NY6194104271","fernj101","NY6","1","2","value","27","","","0","","0","","","","","1","19410427","1","LRK02","MEM","l","exhibition",""
"PH5194105100","fernj101","NY6","1","2","value","27","0","0","0","0","0","0","","","","1","19410510","0","PHI17","PH5","w","regular","y"
"HOM194105252","fernj101","NY6","1","2","value","","1","0","0","0","0","1","","","","","19410525","2","WAS09","HOM","w","regular","y"
"NW2194105260","fernj101","NY6","1","2","value","27","5","0","0","0","0","0","","","","1","19410526","0","NOR02","NW2","w","exhibition","y"
"BLG194106012","fernj101","NY6","1","2","value","18","","","1","0","0","0","","","","1","19410601","2","BAL10","BLG","l","regular","y"
"PH5194106071","fernj101","NY6","1","2","value","27","3","","0","0","0","0","","","","1","19410607","1","PHI17","PH5","w","regular","y"
"PH5194106072","fernj101","NY6","1","2","value","","0","","0","0","0","0","","","","","19410607","2","PHI17","PH5","l","regular","y"
"HOM194106090","fernj101","NY6","1","2","value","24","5","0","0","1","0","0","","","","1","19410609","0","ALT02","HOM","l","regular","y"
"NW2194106190","fernj101","NY6","1","2","value","24","","","0","0","0","3","","","","1","19410619","0","NWK04","NW2","l","regular","y"
"PH5194106260","fernj101","NY6","1","2","value","15","1","0","0","0","0","0","","","","1","19410626","0","PHI17","PH5","w","regular","y"
"PH5194106300","fernj101","NY6","1","2","value","27","6","1","0","0","0","0","","","","1","19410630","0","YOR03","PH5","w","regular","y"
"NW2194107061","fernj101","NY6","1","2","value","27","","","0","0","0","1","","","","1","19410706","1","NWK04","NW2","w","regular","y"
"NW2194107062","fernj101","NY6","1","2","value","15","","","0","0","0","0","","","","1","19410706","2","NWK04","NW2","l","regular","y"
"HOM194107120","fernj101","NY6","1","2","value","24","4","3","0","0","0","0","","","","1","19410712","0","ALT02","HOM","l","regular","y"
"HOM194107170","fernj101","NY6","1","2","value","24","","","0","","0","","","","","1","19410717","0","IND10","HOM","l","regular",""
"NY6194107201","fernj101","NY6","1","2","value","","2","1","0","0","0","0","","","","","19410720","1","NYC16","KCM","l","exhibition","y"
"BLG194107240","fernj101","NY6","1","2","value","21","","","0","0","0","0","","","","1","19410724","0","PHI17","BLG","l","regular","y"
"BLG194107271","fernj101","NY6","1","2","value","24","","","0","0","0","0","","","","1","19410727","1","BAL10","BLG","l","exhibition","y"
"NY6194108060","fernj101","NY6","1","2","value","27","","","0","","0","","","","","1","19410806","0","NPN01","HOM","l","regular",""
"NW2194108090","fernj101","NY6","1","2","value","9","2","1","0","0","0","0","","","","1","19410809","0","PAT01","NW2","w","regular","y"
"PH5194109011","fernj101","NY6","1","2","value","","5","","0","0","0","0","","","","","19410901","1","PHI17","PH5","w","regular","y"
"HOM194109020","fernj101","NY6","1","2","value","24","","","0","","0","","","","","1","19410902","0","WAP01","HOM","l","exhibition",""
"NY6194109212","fernj101","NY6","1","2","value","27","2","2","0","1","0","0","","","","1","19410921","2","NYC16","HOM","l","exhibition","y"
"NW2194205102","fernj101","NY6","1","2","value","21","","","1","0","0","0","","","","1","19420510","2","NWK04","NW2","w","regular","y"
"NY5194205171","fernj101","NY6","1","2","value","24","6","0","0","0","0","0","","","","1","19420517","1","NYC16","NY5","l","regular","y"
"PH5194205232","fernj101","NY6","1","2","value","18","6","1","0","0","0","0","","","","1","19420523","2","PHI17","PH5","l","regular","y"
"HOM194205301","fernj101","NY6","1","2","value","24","3","3","0","0","0","0","","","","1","19420530","1","PIT06","HOM","l","regular","y"
"NY5194405211","fernj101","NY6","1","7","value","3","0","0","0","0","0","","","","","","19440521","1","NYC14","NY5","w","regular","y"
