"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"SSN192509200","deann101","KCM","1","value","14","0","24","7","2","0","1","5","4","3","0","3","0","0","0","0","1","","1","","1","","","19250920","0","STL12","SSN","L","lcs","y"
"SSN192509200","deann101","KCM","1","lower","14","0","24","7","2","0","1","5","4","3","0","3","0","0","0","0","1","","","","","","","19250920","0","STL12","SSN","L","lcs","y"
"SSN192509200","deann101","KCM","1","upper","14","0","24","7","2","0","1","5","4","3","0","3","0","0","0","0","1","","","","","","","19250920","0","STL12","SSN","L","lcs","y"
"KCM192510020","deann101","KCM","1","value","25","0","36","8","1","0","0","3","3","4","1","2","0","0","0","2","0","1","","","1","","","19251002","0","KAN05","HIL","W","championship","y"
"KCM192510020","deann101","KCM","1","lower","25","0","36","8","1","0","0","3","3","4","1","2","0","0","0","2","0","","","","","","","19251002","0","KAN05","HIL","W","championship","y"
"KCM192510020","deann101","KCM","1","upper","25","0","36","8","1","0","0","3","3","4","1","2","0","0","0","2","0","","","","","","","19251002","0","KAN05","HIL","W","championship","y"
"HIL192510080","deann101","KCM","2","value","10","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","","19251008","0","PHI09","HIL","L","championship","y"
"HIL192510080","deann101","KCM","2","lower","10","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19251008","0","PHI09","HIL","L","championship","y"
"HIL192510080","deann101","KCM","2","upper","10","0","12","2","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","","","19251008","0","PHI09","HIL","L","championship","y"
"KCM192609210","deann101","KCM","2","value","0","2","2","1","0","0","0","1","1","1","0","0","0","0","0","0","0","","","","","","","19260921","0","KAN05","CAG","L","lcs","y"
"KCM192609210","deann101","KCM","2","lower","0","0","2","1","0","0","0","1","1","1","0","0","0","0","0","0","0","","","","","","","19260921","0","KAN05","CAG","L","lcs","y"
"KCM192609210","deann101","KCM","2","upper","0","2","2","1","0","0","0","1","1","1","0","0","0","0","0","0","0","","","","","","","19260921","0","KAN05","CAG","L","lcs","y"
"DT1193008270","deann101","DT1","1","value","21","","29","9","","","0","5","","1","","0","0","0","0","0","","1","","","1","","","19300827","0","DET06","HOM","W","championship","y"
"DT1193008270","deann101","DT1","1","lower","21","","29","9","","","0","5","","1","","0","0","0","0","0","","","","","","","","19300827","0","DET06","HOM","W","championship","y"
"DT1193008270","deann101","DT1","1","upper","21","","29","9","","","0","5","","1","","0","0","0","0","0","","","","","","","","19300827","0","DET06","HOM","W","championship","y"
"SSN193009130","deann101","DT1","1","value","24","0","36","7","","","1","5","","4","","4","0","0","0","1","","","1","","1","","1","19300913","0","STL12","SSN","L","lcs","y"
"SSN193009130","deann101","DT1","1","lower","24","0","36","7","","","1","5","","4","","4","0","0","0","1","","","","","","","","19300913","0","STL12","SSN","L","lcs","y"
"SSN193009130","deann101","DT1","1","upper","24","0","36","7","","","1","5","","4","","4","0","0","0","1","","","","","","","","19300913","0","STL12","SSN","L","lcs","y"
"SSN193009170","deann101","DT1","1","value","27","0","35","7","","","0","4","","0","","","0","0","0","0","","1","","","1","","1","19300917","0","STL12","SSN","W","lcs","y"
"SSN193009170","deann101","DT1","1","lower","27","0","35","7","","","0","4","","0","","","0","0","0","0","","","","","","","","19300917","0","STL12","SSN","W","lcs","y"
"SSN193009170","deann101","DT1","1","upper","27","0","35","7","","","0","4","","0","","","0","0","0","0","","","","","","","","19300917","0","STL12","SSN","W","lcs","y"
"DT1193009220","deann101","DT1","1","value","24","0","41","15","","","0","10","","3","","5","0","0","0","2","","","1","","1","","","19300922","0","DET06","SSN","L","lcs","y"
"DT1193009220","deann101","DT1","1","lower","24","0","41","15","","","0","10","","3","","5","0","0","0","2","","","","","","","","19300922","0","DET06","SSN","L","lcs","y"
"DT1193009220","deann101","DT1","1","upper","24","0","41","15","","","0","10","","3","","5","0","0","0","2","","","","","","","","19300922","0","DET06","SSN","L","lcs","y"
