"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","date","number","site","opp","wl","gametype","box"
"CCB194208301","farmg101","JAX","1","7","value","24","1","0","0","0","0","0","19420830","1","CLE06","CCB","L","regular","y"
"CCB194208301","farmg101","JAX","1","7","lower","24","1","0","0","0","0","0","19420830","1","CLE06","CCB","L","regular","y"
"CCB194208301","farmg101","JAX","1","7","upper","24","1","0","0","0","0","0","19420830","1","CLE06","CCB","L","regular","y"
"CCB194208302","farmg101","JAX","1","7","value","18","1","0","0","0","0","0","19420830","2","CLE06","CCB","L","regular","y"
"CCB194208302","farmg101","JAX","1","7","lower","18","1","0","0","0","0","0","19420830","2","CLE06","CCB","L","regular","y"
"CCB194208302","farmg101","JAX","1","7","upper","18","1","0","0","0","0","0","19420830","2","CLE06","CCB","L","regular","y"
"NY5194507080","farmg101","CIA","1","9","value","24","1","0","0","0","0","0","19450708","0","NYC16","NY5","L","exhibition","y"
"NY5194507080","farmg101","CIA","1","9","lower","24","1","0","0","0","0","0","19450708","0","NYC16","NY5","L","exhibition","y"
"NY5194507080","farmg101","CIA","1","9","upper","24","1","0","0","0","0","0","19450708","0","NYC16","NY5","L","exhibition","y"
"PH5194507112","farmg101","CIA","1","8","value","24","1","0","0","0","0","0","19450711","2","PHI11","PH5","L","exhibition","y"
"PH5194507112","farmg101","CIA","1","8","lower","24","1","0","0","0","0","0","19450711","2","PHI11","PH5","L","exhibition","y"
"PH5194507112","farmg101","CIA","1","8","upper","24","1","0","0","0","0","0","19450711","2","PHI11","PH5","L","exhibition","y"
"NY6194507120","farmg101","CIA","1","8","value","24","1","0","1","0","0","0","19450712","0","NYC14","NY6","L","exhibition","y"
"NY6194507120","farmg101","CIA","1","8","lower","24","1","0","1","0","0","0","19450712","0","NYC14","NY6","L","exhibition","y"
"NY6194507120","farmg101","CIA","1","8","upper","24","1","0","1","0","0","0","19450712","0","NYC14","NY6","L","exhibition","y"
"NY6194507160","farmg101","NY6","1","7","value","27","1","0","0","0","0","0","19450716","0","NYC23","NW2","W","regular","y"
"NY6194507160","farmg101","NY6","1","7","lower","27","1","0","0","0","0","0","19450716","0","NYC23","NW2","W","regular","y"
"NY6194507160","farmg101","NY6","1","7","upper","27","1","0","0","0","0","0","19450716","0","NYC23","NW2","W","regular","y"
"NY6194507291","farmg101","NY6","1","7","value","27","2","0","0","0","0","0","19450729","1","NYC14","CVB","W","exhibition","y"
"NY6194507291","farmg101","NY6","1","7","lower","27","2","0","0","0","0","0","19450729","1","NYC14","CVB","W","exhibition","y"
"NY6194507291","farmg101","NY6","1","7","upper","27","2","0","0","0","0","0","19450729","1","NYC14","CVB","W","exhibition","y"
"NY6194507300","farmg101","NY6","1","7","value","27","0","0","0","0","0","0","19450730","0","NYC23","CVB","W","exhibition","y"
"NY6194507300","farmg101","NY6","1","7","lower","27","0","0","0","0","0","0","19450730","0","NYC23","CVB","W","exhibition","y"
"NY6194507300","farmg101","NY6","1","7","upper","27","0","0","0","0","0","0","19450730","0","NYC23","CVB","W","exhibition","y"
"NY6194508260","farmg101","NY6","1","7","value","","0","0","0","0","0","0","19450826","0","NYC14","NY5","L","regular","y"
