"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"KCM192008010","rogab101","KCM","6","1","value","5","4","1","2","1","1","0","","1","","0","0","0","","0","","","0","","","","","19200801","0","KAN02","CAG","w","regular","y"
"CAG192105070","rogab101","KCM","6","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19210507","0","CHI09","CAG","l","regular","y"
"CAG192105080","rogab101","KCM","6","1","value","4","3","0","1","0","0","0","","0","","0","1","","","0","","","","","","","","19210508","0","CHI09","CAG","w","regular","y"
"KCM192106120","rogab101","KCM","7","1","value","4","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","","19210612","0","KAN02","CNN","w","regular","y"
"KCM192107250","rogab101","KCM","1","2","value","2","1","1","1","0","0","1","","0","","0","1","","","0","","","0","","","","","19210725","0","KAN02","DT1","w","regular","y"
"KCM192308052","rogab101","KCM","9","2","value","2","2","1","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19230805","2","KAN05","ML4","w","regular","y"
"KCM192404272","rogab101","KCM","9","2","value","2","2","1","0","0","0","0","","0","","0","0","0","","1","","","0","","","","","19240427","2","KAN05","SSN","w","regular","y"
"HIL192410030","rogab101","KCM","6","1","value","4","4","1","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","","","19241003","0","PHI09","HIL","w","championship","y"
"HIL192410040","rogab101","KCM","3","1","value","4","3","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","19241004","0","PHI09","HIL","l","championship","y"
"HIL192410050","rogab101","KCM","3","1","value","6","5","0","3","0","0","0","3","0","0","0","1","0","0","1","0","0","0","0","","","","19241005","0","BAL13","HIL","t","championship","y"
"HIL192410060","rogab101","KCM","3","1","value","4","4","1","2","1","0","0","2","0","0","0","0","0","0","1","0","0","0","1","","","","19241006","0","BAL13","HIL","l","championship","y"
"KCM192410110","rogab101","KCM","6","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19241011","0","KAN05","HIL","l","championship","y"
"KCM192410120","rogab101","KCM","3","1","value","4","4","0","2","0","0","0","0","0","0","0","0","0","0","1","1","0","0","0","","","","19241012","0","KAN05","HIL","w","championship","y"
"KCM192410140","rogab101","KCM","3","1","value","6","5","1","3","0","0","0","1","0","0","0","1","0","1","0","1","0","0","0","","","","19241014","0","KAN05","HIL","w","championship","y"
"KCM192410180","rogab101","KCM","3","1","value","4","4","1","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19241018","0","CHI09","HIL","w","championship","y"
"KCM192410190","rogab101","KCM","1","1","value","4","4","0","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19241019","0","CHI09","HIL","l","championship","y"
"KCM192410200","rogab101","KCM","3","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19241020","0","CHI09","HIL","w","championship","y"
"KCM192508110","rogab101","KCM","5","1","value","5","4","1","2","1","0","0","","0","","0","1","","0","1","","","0","","","","","19250811","0","KAN05","SSN","l","regular","y"
"SSN192509190","rogab101","KCM","6","1","value","4","3","0","1","0","0","0","0","0","0","1","0","0","0","0","0","1","0","0","","","","19250919","0","STL12","SSN","w","lcs","y"
"SSN192509200","rogab101","KCM","9","3","value","1","0","1","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","1","","19250920","0","STL12","SSN","l","lcs","y"
"SSN192509230","rogab101","KCM","9","2","value","1","1","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","1","","19250923","0","STL12","SSN","l","lcs","y"
"KCM192509260","rogab101","KCM","5","1","value","5","5","1","4","0","0","0","2","0","0","0","0","0","","1","0","0","0","0","","","","19250926","0","CHI09","SSN","w","lcs","y"
"KCM192509270","rogab101","KCM","5","1","value","4","3","0","1","0","0","0","0","0","0","0","1","0","","0","1","0","0","0","","","","19250927","0","CHI09","SSN","l","lcs","y"
"KCM192509281","rogab101","KCM","5","1","value","5","5","1","2","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19250928","1","CHI09","SSN","w","lcs","y"
"KCM192509282","rogab101","KCM","5","1","value","3","2","0","1","0","0","0","2","1","0","0","0","0","","0","0","0","0","0","","","","19250928","2","CHI09","SSN","w","lcs","y"
"PRG192511010","rogab101","PRG","6","1","value","5","4","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","0","0","","","","19251101","0","LOS05","PIR","t","exhibition","y"
"PRG192511070","rogab101","PRG","6","1","value","5","4","1","2","1","0","0","0","0","0","0","1","0","0","1","0","0","0","0","","","","19251107","0","LOS05","WHK","l","exhibition","y"
"PRG192511080","rogab101","PRG","6","1","value","4","4","1","1","0","0","0","0","0","0","0","0","0","1","0","0","0","0","0","","","","19251108","0","LOS05","WHK","w","exhibition","y"
"PRG192511140","rogab101","PRG","6","1","value","4","4","0","1","1","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19251114","0","LOS05","PIR","w","exhibition","y"
"PRG192511150","rogab101","PRG","6","1","value","4","4","1","1","0","0","0","1","0","0","0","0","0","0","0","0","0","0","0","","","","19251115","0","LOS05","PIR","w","exhibition","y"
"PRG192511260","rogab101","PRG","6","1","value","4","4","1","2","0","0","0","0","0","0","0","0","0","0","1","0","1","0","0","","","","19251126","0","LOS05","WHK","l","exhibition","y"
"PRG192511290","rogab101","PRG","5","1","value","4","3","0","0","0","0","0","0","0","0","0","1","0","1","0","0","0","0","0","","","","19251129","0","LOS05","PIR","l","exhibition","y"
"PRG192512050","rogab101","PRG","5","1","value","4","4","1","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19251205","0","LOS05","WHK","l","exhibition","y"
"PRG192512060","rogab101","PRG","5","1","value","4","4","0","3","1","0","0","0","0","0","0","0","0","0","0","0","0","0","1","","","","19251206","0","LOS05","WHK","w","exhibition","y"
"PRG192512120","rogab101","PRG","5","1","value","4","3","0","1","0","0","0","2","1","0","0","0","0","","0","0","0","0","1","","","","19251212","0","LOS05","PIR","w","exhibition","y"
"PRG192512130","rogab101","PRG","5","1","value","4","3","1","2","0","0","0","0","0","0","0","1","0","1","1","0","0","0","0","","","","19251213","0","LOS05","PIR","w","exhibition","y"
"PRG192512200","rogab101","PRG","6","1","value","4","2","1","2","1","0","0","2","0","0","0","2","0","0","0","0","0","0","0","","","","19251220","0","LOS05","WHK","w","exhibition","y"
"PRG192512250","rogab101","PRG","6","1","value","5","3","1","1","0","0","0","0","0","0","0","2","0","","1","0","0","0","0","","","","19251225","0","LOS05","PIR","t","exhibition","y"
"PRG192512260","rogab101","PRG","6","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19251226","0","LOS05","PIR","w","exhibition","y"
"PRG192512270","rogab101","PRG","6","1","value","4","2","0","0","0","0","0","0","1","0","0","1","0","","0","0","1","0","1","","","","19251227","0","LOS05","PIR","w","exhibition","y"
