"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BIR193808200","forrp101","CAG","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","","","","","","","","","19380820","0","LEE01","BIR","l","exhibition","y"
"CAG193808282","forrp101","CAG","","2","value","","","0","","","","0","0","","","","","","","","","","","","","","","19380828","2","CHI09","KCM","l","exhibition",""
"CAG193809060","forrp101","CAG","","1","value","","","","","","","","","","","","","","","","","","","","","","","19380906","0","SBD01","MEM","l","regular",""
"CV9193903270","forrp101","CAG","9","1","value","2","2","0","1","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19390327","0","JKV01","CV9","l","exhibition","y"
"CV9193904030","forrp101","CAG","9","1","value","1","0","0","0","0","0","0","1","0","","0","1","","","0","","","0","","","","","19390403","0","JKV01","CV9","w","exhibition","y"
"ATN193904190","forrp101","CAG","9","1","value","3","3","0","1","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19390419","0","GRI01","ATN","l","exhibition","y"
"CAG193904270","forrp101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19390427","0","TEX01","KCM","l","exhibition",""
"KCM193905150","forrp101","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19390515","0","STJ01","KCM","l","exhibition",""
"KCM193906150","forrp101","MEM","","","value","","","","","","","","","","","","","","","","","","","","","","","19390615","0","SPR05","KCM","l","regular",""
"CAG194007240","forrp101","CAG","","","value","","","","","","","","","","","","","","","","","","","","","","","19400724","0","EAU01","KCM","l","regular",""
"NY5194305161","forrp101","NY5","9","4","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430516","1","NYC16","NY6","l","regular","y"
"NY6194306271","forrp101","NY5","9","4","value","0","0","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19430627","1","NYC16","NY6","l","regular","y"
"NY5194307041","forrp101","NY5","9","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430704","1","NYC16","BLG","l","regular","y"
"NY5194307112","forrp101","NY5","9","2","value","2","2","0","1","0","0","0","","0","","0","0","0","0","0","","","0","","","","","19430711","2","NYC16","NW2","l","regular","y"
"NW2194307181","forrp101","NY5","9","1","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430718","1","NWK04","NW2","l","regular","y"
"NW2194307182","forrp101","NY5","9","1","value","3","3","0","2","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430718","2","NWK04","NW2","l","regular","y"
"NY5194307251","forrp101","NY5","9","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430725","1","NYC14","NW2","l","regular","y"
"BLG194308011","forrp101","NY5","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430801","1","BAL14","BLG","w","exhibition","y"
"NY5194308150","forrp101","NY5","9","1","value","3","3","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430815","0","NYC16","HSL","w","regular","y"
"HOM194308230","forrp101","NY5","9","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19430823","0","WAS09","HOM","l","regular","y"
"MEM194309190","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19430919","0","MEM03","MEM","w","exhibition",""
"MEM194309230","forrp101","NY5","9","1","value","","","0","","","","","0","","","","","","","","","","","","","","","19430923","0","WAC01","MEM","w","exhibition",""
"MEM194309300","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19430930","0","HOU04","MEM","l","exhibition",""
"HOM194404231","forrp101","NW2","9","1","value","3","3","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440423","1","WAS09","HOM","l","exhibition","y"
"NW2194405142","forrp101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19440514","2","NWK04","PH5","w","regular",""
"NW2194405212","forrp101","NW2","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440521","2","NYC15","HOM","l","regular","y"
"NW2194405282","forrp101","NW2","","","value","","","","","","","","","","","","","","","","","","","","","","","19440528","2","NWK04","NY5","w","regular",""
"PH5194406030","forrp101","NY5","9","1","value","3","2","0","1","0","0","0","","1","","0","0","0","0","0","","","0","","","","","19440603","0","PHI17","PH5","l","regular","y"
"NY5194406111","forrp101","NY5","9","1","value","3","3","1","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440611","1","NYC16","PH5","w","regular","y"
"PH5194407042","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19440704","2","PHI17","PH5","l","regular",""
"NY5194407091","forrp101","NY5","9","2","value","2","2","1","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440709","1","NYC14","PH5","l","regular","y"
"NW2194407160","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19440716","0","NWK04","NW2","l","regular",""
"BLG194407210","forrp101","NY5","9","2","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440721","0","BAL14","BLG","l","regular","y"
"NY6194407280","forrp101","NY5","9","1","value","3","3","1","1","1","0","0","0","0","","0","0","0","","0","","","0","","","","","19440728","0","HRB01","NY6","l","regular","y"
"HOM194407310","forrp101","NY5","4","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440731","0","ALT02","HOM","l","regular","y"
"HOM194408010","forrp101","NY5","9","1","value","4","4","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19440801","0","PIT06","HOM","l","regular","y"
"PH5194408170","forrp101","NY5","9","1","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19440817","0","PHI17","PH5","l","regular","y"
"BLG194505302","forrp101","NY5","7","1","value","6","5","2","2","0","0","0","","0","","0","1","","","0","","","0","","","","","19450530","2","BAL14","BLG","w","regular","y"
"BLG194506101","forrp101","NY5","9","2","value","3","3","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19450610","1","BAL14","BLG","l","regular","y"
"NY5194507012","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19450701","2","NYC16","PH5","w","regular",""
"NY5194507240","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19450724","0","COL05","NW2","l","regular",""
"BLG194508070","forrp101","NY5","9","1","value","3","3","0","1","1","0","0","","0","","0","0","0","","0","","","0","","","","","19450807","0","BAL14","BLG","l","regular","y"
"BLG194508310","forrp101","NY5","9","1","value","5","2","0","1","0","0","0","","3","","0","0","0","","0","","","0","","","","","19450831","0","BAL14","BLG","w","regular","y"
"MEM194509090","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19450909","0","IND10","MEM","l","exhibition",""
"MEM194509200","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19450920","0","FTW01","MEM","l","exhibition",""
"HOM194604180","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19460418","0","GRE03","HOM","l","exhibition",""
"NY5194604281","forrp101","NY5","9","2","value","1","1","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460428","1","NYC16","HOM","l","exhibition","y"
"HOM194605220","forrp101","NY5","9","1","value","3","3","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19460522","0","PIT06","HOM","l","regular","y"
"NY6194605302","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19460530","2","NYC14","NY6","l","regular",""
"PH5194605311","forrp101","NY5","9","1","value","2","2","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19460531","1","PHI11","PH5","l","regular","y"
"NY5194606170","forrp101","NY5","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460617","0","NYC23","BLG","l","regular","y"
"PH5194606181","forrp101","NY5","9","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460618","1","WIL04","PH5","l","regular","y"
"PH5194606182","forrp101","NY5","9","2","value","3","3","1","2","1","0","0","2","0","","0","0","0","","0","","","0","","","","","19460618","2","WIL04","PH5","l","regular","y"
"NY5194606240","forrp101","NY5","8","1","value","4","4","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460624","0","NYC23","NY6","l","regular","y"
"HOM194606301","forrp101","NY5","9","1","value","3","3","0","1","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460630","1","WAS09","HOM","l","regular","y"
"NY5194607150","forrp101","NY5","9","3","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460715","0","NYC23","NY6","l","regular","y"
"NY5194608170","forrp101","NY5","9","1","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460817","0","WIL04","IN9","l","exhibition","y"
"PH5194608240","forrp101","NY5","9","2","value","1","1","0","0","0","0","0","","0","","0","","","","0","","","0","","","","","19460824","0","PHI17","PH5","l","regular","y"
"BLG194608251","forrp101","NY5","8","2","value","0","0","0","0","0","0","0","0","0","","0","0","0","","0","","","0","","","","","19460825","1","BAL14","BLG","l","regular","y"
"BLG194608252","forrp101","NY5","8","3","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19460825","2","BAL14","BLG","w","regular","y"
"NW2194608270","forrp101","NY5","9","4","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19460827","0","NWK04","NW2","l","regular","y"
"NY5194608302","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19460830","2","NYC16","NY6","l","regular",""
"HOM194609081","forrp101","NY5","","","value","","","","","","","","","","","","","","","","","","","","","","","19460908","1","WAS09","HOM","l","regular",""
"BLG194705070","forrp101","BLG","9","2","value","1","1","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19470507","0","RIC03","NW2","l","regular","y"
"BIR194904190","forrp101","IN9","","2","value","","","","","","","","","","","","","","","","","","","","","","","19490419","0","BIR01","BIR","l","exhibition",""
