"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"PH5194306030","sunkp101","PH5","1","7","value","","0","0","0","0","0","","","","","","19430603","0","PHI17","NY5","w","regular","y"
"PH5194306240","sunkp101","PH5","1","4","value","","1","1","0","0","0","","","","","","19430624","0","PHI17","NY5","w","regular","y"
"PH5194307010","sunkp101","PH5","1","4","value","27","2","7","0","1","0","","","","","1","19430701","0","PHI17","BLG","l","regular","y"
"PH5194307030","sunkp101","PH5","1","4","value","27","0","3","1","0","0","","","","","1","19430703","0","PHI17","BLG","w","regular","y"
"PH5194307150","sunkp101","PH5","1","4","value","","3","1","0","0","0","","","","","","19430715","0","PHI17","NW2","l","regular","y"
"BLG194307181","sunkp101","PH5","1","4","value","24","2","4","0","0","0","","","","","1","19430718","1","BAL14","BLG","l","regular","y"
"BLG194307182","sunkp101","PH5","1","4","value","18","0","5","0","0","0","","","","","1","19430718","2","BAL14","BLG","l","regular","y"
"PH5194307252","sunkp101","PH5","1","4","value","27","2","4","1","0","0","","","","","1","19430725","2","NYC14","HOM","l","regular","y"
"NY6194308081","sunkp101","PH5","1","4","value","6","2","3","0","0","0","","","","","1","19430808","1","NYC16","NY6","l","regular","y"
"NY6194308081","sunkp101","PH5","2","9","value","12","","","0","0","0","","","","","1","19430808","1","NYC16","NY6","l","regular","y"
"PH5194308190","sunkp101","PH5","1","1","value","6","0","1","0","0","0","","","","","","19430819","0","PHI17","NW2","w","regular","y"
"PH5194309040","sunkp101","PH5","1","3","value","3","1","0","0","0","0","","","","","","19430904","0","PHI17","BIR","w","exhibition","y"
"PH5194309061","sunkp101","PH5","1","1","value","27","","","0","","0","0","","","","1","19430906","1","PHI17","NW2","l","exhibition",""
"NNS194309180","sunkp101","NNS","1","3","value","27","7","2","0","0","0","","","","","1","19430918","0","PHI17","HOM","l","exhibition","y"
"NNS194309191","sunkp101","NNS","1","1","value","22","2","3","0","0","0","","","","","","19430919","1","PHI17","HOM","w","exhibition","y"
"BLG194405071","sunkp101","PH5","1","1","value","14","","","0","0","0","","","","","1","19440507","1","BAL14","BLG","l","regular","y"
"BLG194405212","sunkp101","PH5","1","9","value","","","","0","0","0","","","","","","19440521","2","NYC14","BLG","l","regular","y"
"NY6194405282","sunkp101","PH5","1","1","value","9","0","1","0","0","0","","","","","","19440528","2","NYC16","NY6","l","regular","y"
"PH5194406041","sunkp101","PH5","1","1","value","9","0","0","0","0","0","","","","","","19440604","1","NYC16","BIR","l","exhibition","y"
"NY5194406111","sunkp101","PH5","1","1","value","4","0","0","0","0","0","","","","","","19440611","1","NYC16","NY5","l","regular","y"
"PH5194406150","sunkp101","PH5","1","1","value","21","0","4","1","0","0","","","","","1","19440615","0","PHI17","NY5","w","regular","y"
"PH5194406170","sunkp101","PH5","1","1","value","15","0","4","0","0","0","","","","","","19440617","0","PHI17","BLG","l","regular","y"
"PH5194406220","sunkp101","PH5","1","1","value","15","0","2","0","0","0","","","","","","19440622","0","PHI17","NY6","l","regular","y"
"PH5194408281","sunkp101","PH5","1","1","value","15","0","1","0","0","0","","","","","0","19440828","1","PHI11","BIR","l","exhibition","y"
"PH5194506020","sunkp101","PH5","1","1","value","27","3","5","0","0","0","","","","","1","19450602","0","PHI17","NY6","w","regular","y"
"PH5194506090","sunkp101","PH5","1","1","value","11","0","3","1","0","0","","","","","","19450609","0","PHI17","NY5","t","regular","y"
"PH5194506160","sunkp101","PH5","1","1","value","27","0","2","0","0","0","","","","","1","19450616","0","PHI17","HOM","l","regular","y"
"PH5194506230","sunkp101","PH5","1","1","value","9","3","3","0","0","0","","","","","1","19450623","0","PHI17","BLG","w","regular","y"
"PH5194506230","sunkp101","PH5","2","7","value","18","","","0","0","0","","","","","1","19450623","0","PHI17","BLG","w","regular","y"
"PH5194506300","sunkp101","PH5","1","1","value","15","0","1","0","0","0","","","","","","19450630","0","PHI17","HOM","l","regular","y"
"PH5194507041","sunkp101","PH5","1","1","value","15","1","1","0","0","0","","","","","","19450704","1","PHI17","BLG","l","regular","y"
"PH5194507252","sunkp101","PH5","1","7","value","","0","0","0","0","0","","","","","","19450725","2","PHI11","HOM","w","regular","y"
"PH5194508040","sunkp101","PH5","1","1","value","6","0","2","0","0","0","","","","","","19450804","0","PHI17","NY5","l","regular","y"
"PH5194508180","sunkp101","PH5","1","7","value","","0","0","0","0","0","","","","","","19450818","0","PHI17","BLG","l","regular","y"
"PH5194508221","sunkp101","PH5","1","1","value","24","1","3","0","0","0","","","","","1","19450822","1","PHI11","MEM","w","exhibition","y"
"PH5194509010","sunkp101","PH5","1","9","value","27","1","0","0","0","0","","","","","1","19450901","0","PHI17","NY5","w","regular","y"
