"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"SSN192509190","hensl101","SSN","1","value","9","0","13","4","0","1","1","3","3","0","0","1","0","0","0","1","0","0","0","0","","","","1","","","19250919","0","STL12","KCM","l","lcs","y"
"KCM192509281","hensl101","SSN","3","value","6","0","8","1","0","0","0","1","1","1","0","0","1","0","0","0","0","0","0","0","","","","","1","","19250928","1","CHI09","KCM","l","lcs","y"
"CAG192809240","hensl101","SSN","1","value","27","","39","8","","","0","4","","6","","4","0","0","0","0","","","","","1","","","1","","1","19280924","0","CHI09","CAG","w","lcs","y"
"SSN192809290","hensl101","SSN","1","value","27","","39","11","","","1","5","","1","","3","1","0","0","0","","","","","","1","","1","","1","19280929","0","STL12","CAG","l","lcs","y"
"SSN192810020","hensl101","SSN","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19281002","0","STL12","CAG","l","lcs",""
"SSN192810040","hensl101","SSN","1","value","27","","","10","","","1","4","","","","","","","","","","","","","1","","","1","","1","19281004","0","STL12","CAG","w","lcs",""
"SSN193008300","hensl101","SSN","1","value","9","","17","7","","","3","6","","2","","1","0","0","0","1","","","","","","","","1","","","19300830","0","STL12","HOM","l","championship","y"
"SSN193009170","hensl101","SSN","1","value","24","0","35","7","","","1","5","","2","","","1","0","0","1","","","","","","1","","1","","","19300917","0","STL12","DT1","l","lcs","y"
"DT1193009210","hensl101","SSN","1","value","27","0","36","7","","","1","3","","2","","4","0","0","0","0","","","","","1","","","1","","1","19300921","0","DET06","DT1","w","lcs","y"
"SSN193010050","hensl101","SSN","2","value","8","","16","4","","","1","7","","5","","1","0","0","0","0","","","","","","1","","","1","","19301005","0","STL12","ASC","l","exhibition","y"
"CV9193905142","hensl101","CAG","3","value","3","0","5","1","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","0","","","","","1","","19390514","2","CLE07","CV9","l","regular","y"
"CAG193905220","hensl101","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","","","19390522","0","CHI09","KCM","l","regular",""
"CAG193905290","hensl101","CAG","3","value","1","0","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","","1","","19390529","0","CHI09","MEM","l","regular","y"
"CAG193906050","hensl101","CAG","1","value","15","","","","","","","9","","","","","","","","","","","","","1","","","1","","","19390605","0","CHI09","CV9","w","regular",""
"CAG193906210","hensl101","CAG","1","value","8","","16","6","","","0","5","","1","","4","0","0","0","0","","","","","","1","","1","","","19390621","0","SPR03","NY6","l","exhibition","y"
"MEM193906290","hensl101","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390629","0","MEM02","MEM","l","regular",""
"CAG193907070","hensl101","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","1","","1","","","19390707","0","MIL03","TLC","l","exhibition",""
