"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"NW2193905251","pagep102","NY6","1","3","value","24","","","1","0","0","","","","","1","19390525","1","NWK04","NW2","l","regular","y"
"NW2193905252","pagep102","NY6","1","3","value","18","","","0","0","0","","","","","1","19390525","2","NWK04","NW2","l","regular","y"
"NW2193905281","pagep102","NY6","1","3","value","24","0","0","0","0","0","","","","","1","19390528","1","NWK04","NW2","l","regular","y"
"PH5193906031","pagep102","NY6","1","3","value","24","7","0","0","0","0","","","","","1","19390603","1","PHI17","PH5","l","regular","y"
"PH5193906032","pagep102","NY6","1","9","value","24","1","0","0","0","0","","","","","1","19390603","2","PHI17","PH5","w","regular","y"
"NY6193906041","pagep102","NY6","1","3","value","27","8","0","0","3","0","","","","","1","19390604","1","NYC16","BLG","l","regular","y"
"PH5193906111","pagep102","NY6","1","3","value","27","13","","0","0","0","","","","","1","19390611","1","PHI17","PH5","w","regular","y"
"PH5193906112","pagep102","NY6","1","3","value","27","12","","0","0","0","","","","","1","19390611","2","PHI17","PH5","w","regular","y"
"TLC193906181","pagep102","NY6","1","3","value","29","15","0","0","1","0","","","","","1","19390618","1","TOL05","TLC","l","regular","y"
"CAG193906210","pagep102","NY6","1","3","value","27","","","0","0","0","","","","","1","19390621","0","SPR03","CAG","w","exhibition","y"
"PH5193908051","pagep102","NY6","1","9","value","21","0","0","0","0","0","","","","","1","19390805","1","PHI17","PH5","w","regular","y"
"PH5193908052","pagep102","NY6","1","9","value","20","1","0","0","0","0","","","","","1","19390805","2","PHI17","PH5","l","regular","y"
"NY6193908131","pagep102","NY6","1","3","value","27","5","0","0","0","0","","","","","1","19390813","1","NYC16","BLG","l","regular","y"
"NW2193908170","pagep102","NY6","1","3","value","24","","","0","0","0","","","","","1","19390817","0","NWK04","NW2","l","regular","y"
"NW2193908201","pagep102","NY6","1","3","value","24","3","0","0","3","0","","","","","1","19390820","1","NWK04","NW2","l","regular","y"
"NW2193908202","pagep102","NY6","1","3","value","24","2","0","0","2","0","","","","","1","19390820","2","NWK04","NW2","l","regular","y"
"BLG193908271","pagep102","NY6","1","7","value","27","0","0","0","0","0","","","","","1","19390827","1","BAL10","BLG","w","exhibition","y"
"BLG193908272","pagep102","NY6","1","7","value","18","0","0","0","0","0","","","","","1","19390827","2","BAL10","BLG","l","exhibition","y"
"NY6194704270","pagep102","NY6","1","8","value","27","0","1","0","0","0","","","","","1","19470427","0","NYC14","NW2","w","exhibition","y"
"HOM194705031","pagep102","NY6","1","8","value","27","1","0","1","0","0","","","","","1","19470503","1","PIT06","HOM","w","regular","y"
"HOM194705041","pagep102","NY6","1","8","value","27","3","0","0","0","0","","","","","1","19470504","1","WAS09","HOM","w","regular","y"
"HOM194705042","pagep102","NY6","1","8","value","21","2","1","0","0","0","","","","","1","19470504","2","WAS09","HOM","w","regular","y"
"NY5194705111","pagep102","NY6","1","8","value","41","0","0","0","0","0","","","","","1","19470511","1","NYC16","NY5","l","regular","y"
"NW2194705200","pagep102","NY6","1","8","value","24","","","0","0","0","","","","","1","19470520","0","NWK04","NW2","l","regular","y"
"NY6194705220","pagep102","NY6","1","8","value","30","2","1","1","1","0","","","","","1","19470522","0","HRB01","PH5","w","regular","y"
"BLG194705270","pagep102","NY6","1","8","value","24","1","0","0","0","0","","","","","1","19470527","0","BAL14","BLG","l","regular","y"
"PH5194705301","pagep102","NY6","1","8","value","29","4","0","0","","","","","","","1","19470530","1","PHI17","PH5","l","regular","y"
"NW2194706120","pagep102","NY6","1","8","value","24","1","0","0","0","0","","","","","1","19470612","0","NYC15","NW2","l","regular","y"
"NW2194706151","pagep102","NY6","1","8","value","27","3","0","1","0","0","","","","","1","19470615","1","NYC15","NW2","w","regular","y"
"NW2194706152","pagep102","NY6","1","8","value","","3","0","0","0","0","","","","","1","19470615","2","NYC15","NW2","w","regular","y"
