"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"PH5194705302","santj103","NY6","2","value","","","","","","","","","","","","","","","","","","","","","","","","19470530","2","PHI17","PH5","W","regular",""
"PH5194705302","santj103","NY6","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19470530","2","PHI17","PH5","W","regular",""
"PH5194705302","santj103","NY6","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19470530","2","PHI17","PH5","W","regular",""
"NY6194708172","santj103","NY6","1","value","27","","","9","","","","3","3","","","","","","","","","1","","","1","","1","19470817","2","NYC14","CAG","W","exhibition",""
"NY6194708172","santj103","NY6","1","lower","27","","","9","","","","3","3","","","","","","","","","","","","","","","19470817","2","NYC14","CAG","W","exhibition",""
"NY6194708172","santj103","NY6","1","upper","27","","","9","","","","3","3","","","","","","","","","","","","","","","19470817","2","NYC14","CAG","W","exhibition",""
"HOM194805190","santj103","NY6","2","value","6","","9","3","","","0","2","","1","","0","0","0","0","0","","","","","","","","19480519","0","HRB01","HOM","L","regular","y"
"HOM194805190","santj103","NY6","2","lower","","","","","","","0","","","1","","0","","","","","","","","","","","","19480519","0","HRB01","HOM","L","regular","y"
"HOM194805190","santj103","NY6","2","upper","","","","","","","0","","","1","","0","","","","","","","","","","","","19480519","0","HRB01","HOM","L","regular","y"
"NY6194805232","santj103","NY6","3","value","","","","","","","","","","","","","","","","","","","","","","","","19480523","2","NYC16","BLG","L","regular",""
"NY6194805232","santj103","NY6","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19480523","2","NYC16","BLG","L","regular",""
"NY6194805232","santj103","NY6","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19480523","2","NYC16","BLG","L","regular",""
"CVB194807080","santj103","NY6","1","value","27","","","6","","","","2","","","","","","","","","","1","","","1","","1","19480708","0","BUF06","CVB","W","exhibition",""
"CVB194807080","santj103","NY6","1","lower","27","","","6","","","","2","","","","","","","","","","","","","","","","19480708","0","BUF06","CVB","W","exhibition",""
"CVB194807080","santj103","NY6","1","upper","27","","","6","","","","2","","","","","","","","","","","","","","","","19480708","0","BUF06","CVB","W","exhibition",""
"NY6194807150","santj103","NY6","1","value","27","","","7","","","","2","","","","","","","","","","1","","","1","","1","19480715","0","NYC14","IN9","W","exhibition",""
"NY6194807150","santj103","NY6","1","lower","27","","","7","","","","2","","","","","","","","","","","","","","","","19480715","0","NYC14","IN9","W","exhibition",""
"NY6194807150","santj103","NY6","1","upper","27","","","7","","","","2","","","","","","","","","","","","","","","","19480715","0","NYC14","IN9","W","exhibition",""
"NY6194807182","santj103","NY6","1","value","","","","","","","","","","","","","","","","","","","","","1","","","19480718","2","NYC14","HOM","L","regular",""
"NY6194807182","santj103","NY6","1","lower","","","","","","","","","","","","","","","","","","","","","","","","19480718","2","NYC14","HOM","L","regular",""
"NY6194807182","santj103","NY6","1","upper","","","","","","","","","","","","","","","","","","","1","","","","","19480718","2","NYC14","HOM","L","regular",""
"BLG194807270","santj103","NY6","1","value","21","","28","4","","","0","2","","3","","6","0","0","0","1","","1","","","1","","1","19480727","0","BAL14","BLG","W","regular","y"
