"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"CAG192809220","willj116","SSN","1","value","21","","32","8","","","0","5","","4","","1","0","0","0","2","","","1","","1","","","19280922","0","CHI09","CAG","L","lcs","y"
"CAG192809220","willj116","SSN","1","lower","21","","32","8","","","0","5","","4","","1","0","0","0","2","","","","","","","","19280922","0","CHI09","CAG","L","lcs","y"
"CAG192809220","willj116","SSN","1","upper","21","","32","8","","","0","5","","4","","1","0","0","0","2","","","","","","","","19280922","0","CHI09","CAG","L","lcs","y"
"SSN192809300","willj116","SSN","2","value","12","","17","4","","","0","1","","0","","2","0","0","0","1","","1","","","","1","","19280930","0","STL12","CAG","W","lcs","y"
"SSN192809300","willj116","SSN","2","lower","12","","17","4","","","0","1","","0","","2","0","0","0","1","","","","","","","","19280930","0","STL12","CAG","W","lcs","y"
"SSN192809300","willj116","SSN","2","upper","12","","17","4","","","0","1","","0","","2","0","0","0","1","","","","","","","","19280930","0","STL12","CAG","W","lcs","y"
"SSN192810020","willj116","SSN","3","value","","","","","","","","","","","","","","","","","","","","","","1","","19281002","0","STL12","CAG","L","lcs",""
"SSN192810020","willj116","SSN","3","lower","","","","","","","","","","","","","","","","","","","","","","","","19281002","0","STL12","CAG","L","lcs",""
"SSN192810020","willj116","SSN","3","upper","","","","","","","","","","","","","","","","","","","1","","","","","19281002","0","STL12","CAG","L","lcs",""
"CAG192906092","willj116","SSN","1","value","6","","","","","","","2","0","","","","","","","","","","","","1","","","19290609","2","CHI09","CAG","W","regular",""
"CAG192906092","willj116","SSN","1","lower","6","","","","","","","2","0","","","","","","","","","","","","","","","19290609","2","CHI09","CAG","W","regular",""
"CAG192906092","willj116","SSN","1","upper","6","","","","","","","2","0","","","","","","","","","","","","","","","19290609","2","CHI09","CAG","W","regular",""
"SSN193004210","willj116","SSN","1","value","27","","38","8","","","1","6","","4","","","0","0","0","0","","","1","","1","","1","19300421","0","STL12","HOM","L","exhibition","y"
"SSN193004210","willj116","SSN","1","lower","27","","38","8","","","1","6","","4","","","0","0","0","0","","","","","","","","19300421","0","STL12","HOM","L","exhibition","y"
"SSN193004210","willj116","SSN","1","upper","27","","38","8","","","1","6","","4","","","0","0","0","0","","","","","","","","19300421","0","STL12","HOM","L","exhibition","y"
"SSN193008300","willj116","SSN","2","value","7","","12","6","","","0","4","","0","","1","0","0","0","0","","","","","","","","19300830","0","STL12","HOM","L","championship","y"
"SSN193008300","willj116","SSN","2","lower","7","","12","6","","","0","4","","0","","1","0","0","0","0","","","","","","","","19300830","0","STL12","HOM","L","championship","y"
"SSN193008300","willj116","SSN","2","upper","7","","12","6","","","0","4","","0","","1","0","0","0","0","","","","","","","","19300830","0","STL12","HOM","L","championship","y"
"SSN193009020","willj116","SSN","1","value","12","","22","6","","","0","6","","5","","3","0","0","0","1","","","","","1","","","19300902","0","STL12","HOM","W","championship","y"
"SSN193009020","willj116","SSN","1","lower","12","","22","6","","","0","6","","5","","3","0","0","0","1","","","","","","","","19300902","0","STL12","HOM","W","championship","y"
"SSN193009020","willj116","SSN","1","upper","12","","22","6","","","0","6","","5","","3","0","0","0","1","","","","","","","","19300902","0","STL12","HOM","W","championship","y"
