"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","p_sb","p_cs","p_pb","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"BIR193808200","forrp101","CAG","1","value","18","5","31","10","","0","1","7","","2","","3","0","","","","","","","","","","","1","","","19380820","0","LEE01","BIR","l","exhibition","y"
"CAG193808282","forrp101","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19380828","2","CHI09","KCM","l","exhibition",""
"CAG193809060","forrp101","CAG","1","value","18","","","","","","1","9","","","","","","","","","","","","","","1","","1","","","19380906","0","SBD01","MEM","l","regular",""
"CV9193903270","forrp101","CAG","1","value","18","0","23","3","0","0","0","1","1","2","0","1","0","0","0","2","0","0","0","0","","","","1","","","19390327","0","JKV01","CV9","l","exhibition","y"
"CV9193904030","forrp101","CAG","1","value","3","","8","3","","0","0","3","","2","","0","0","0","0","","0","","","","","","","1","","","19390403","0","JKV01","CV9","w","exhibition","y"
"ATN193904190","forrp101","CAG","1","value","18","0","28","5","0","0","0","5","3","3","0","2","0","0","0","1","0","1","0","0","","1","","1","","1","19390419","0","GRI01","ATN","l","exhibition","y"
"CAG193904270","forrp101","CAG","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390427","0","TEX01","KCM","l","exhibition",""
"KCM193905150","forrp101","MEM","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19390515","0","STJ01","KCM","l","exhibition",""
"KCM193906150","forrp101","MEM","1","value","25","","","3","","2","1","5","","","","","","","","","1","","","","","1","","1","","1","19390615","0","SPR05","KCM","l","regular",""
"CAG194007240","forrp101","CAG","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19400724","0","EAU01","KCM","l","regular",""
"NY5194305161","forrp101","NY5","3","value","6","","10","4","0","0","0","2","","0","0","4","0","0","0","0","0","","","","","","","","1","","19430516","1","NYC16","NY6","l","regular","y"
"NY6194306271","forrp101","NY5","3","value","3","","3","0","0","0","0","0","","0","0","1","0","0","0","","0","","","","","","","","1","","19430627","1","NYC16","NY6","l","regular","y"
"NY5194307041","forrp101","NY5","1","value","15","","27","9","0","0","1","7","","3","0","1","0","0","0","2","0","","","","","1","","1","","","19430704","1","NYC16","BLG","l","regular","y"
"NY5194307112","forrp101","NY5","2","value","16","","21","3","0","0","0","2","","2","0","1","0","1","0","1","0","","","","","1","","","","","19430711","2","NYC16","NW2","l","regular","y"
"NW2194307181","forrp101","NY5","1","value","12","","21","6","0","0","2","8","","2","0","5","0","0","0","0","0","","","","","1","","1","","","19430718","1","NWK04","NW2","l","regular","y"
"NW2194307182","forrp101","NY5","1","value","18","","30","4","1","0","0","6","","4","","0","0","0","0","3","","","","","","1","","1","","1","19430718","2","NWK04","NW2","l","regular","y"
"NY5194307251","forrp101","NY5","1","value","27","","40","11","0","1","0","6","4","2","","","0","0","0","1","","","","","","1","","1","","1","19430725","1","NYC14","NW2","l","regular","y"
"BLG194308011","forrp101","NY5","1","value","4","","12","5","0","0","0","6","","2","0","1","0","0","0","","0","","","","","","","1","","","19430801","1","BAL14","BLG","w","exhibition","y"
"NY5194308150","forrp101","NY5","1","value","27","","33","6","1","2","0","2","2","0","","6","0","0","0","0","","","","","1","","","1","","1","19430815","0","NYC16","HSL","w","regular","y"
"HOM194308230","forrp101","NY5","1","value","24","","47","13","1","3","0","12","","8","","2","0","0","1","1","","","","","","1","","1","","1","19430823","0","WAS09","HOM","l","regular","y"
"MEM194309190","forrp101","NY5","1","value","27","","","4","","","","0","0","","","","","","","","","","","","1","","","1","","1","19430919","0","MEM03","MEM","w","exhibition",""
"MEM194309230","forrp101","NY5","1","value","27","","","7","","","1","4","2","1","1","","","","","1","","","","","1","","","1","","1","19430923","0","WAC01","MEM","w","exhibition",""
"MEM194309300","forrp101","NY5","1","value","24","","","4","","","","5","","1","","","","","","","","","","","","1","","1","","1","19430930","0","HOU04","MEM","l","exhibition",""
"HOM194404231","forrp101","NW2","1","value","15","","26","9","0","0","0","7","","1","0","1","0","0","0","","0","","","","","1","","1","","","19440423","1","WAS09","HOM","l","exhibition","y"
"NW2194405142","forrp101","NW2","1","value","","","","","","","","","","6","","","","","","","","","","","1","","","1","","","19440514","2","NWK04","PH5","w","regular",""
"NW2194405212","forrp101","NW2","1","value","1","","6","3","0","0","0","5","","1","0","0","0","1","0","1","0","","","","","1","","1","","","19440521","2","NYC15","HOM","l","regular","y"
"NW2194405282","forrp101","NW2","1","value","21","","","3","","","","3","","1","","","","","","1","","","","","1","","","1","","1","19440528","2","NWK04","NY5","w","regular",""
"PH5194406030","forrp101","NY5","1","value","21","","32","11","0","0","1","9","","","0","","0","0","0","0","0","","","","","1","","1","","","19440603","0","PHI17","PH5","l","regular","y"
"NY5194406111","forrp101","NY5","1","value","27","","38","12","1","0","0","3","2","4","","4","0","0","0","0","","","","","1","","","1","","1","19440611","1","NYC16","PH5","w","regular","y"
"PH5194407042","forrp101","NY5","1","value","10","","","5","","","","5","","2","","","","","","","","","","","","","","1","","","19440704","2","PHI17","PH5","l","regular",""
"PH5194407042","forrp101","NY5","1","upper","10","","","0","","","","5","","2","","","","","","","","","","","","","","","","","19440704","2","PHI17","PH5","l","regular",""
"NY5194407091","forrp101","NY5","2","value","14","","24","5","0","0","0","5","","4","0","","1","0","0","","0","","","","","","","","1","","19440709","1","NYC14","PH5","l","regular","y"
"NW2194407160","forrp101","NY5","1","value","3","","","","","","","","","","","","","","","","","","","","","1","","1","","","19440716","0","NWK04","NW2","l","regular",""
"BLG194407210","forrp101","NY5","2","value","22","","36","10","0","0","0","6","","5","0","0","0","0","0","","0","","","","","","","","1","","19440721","0","BAL14","BLG","l","regular","y"
"NY6194407280","forrp101","NY5","1","value","13","","22","9","0","0","1","7","7","1","0","1","0","2","0","0","0","","","","","1","","1","","","19440728","0","HRB01","NY6","l","regular","y"
"HOM194408010","forrp101","NY5","1","value","24","","38","10","3","0","0","6","","4","","2","0","0","0","0","","","","","","1","","1","","1","19440801","0","PIT06","HOM","l","regular","y"
"PH5194408170","forrp101","NY5","1","value","12","","21","8","0","0","1","6","","2","0","","0","0","0","","0","","","","","1","","1","","","19440817","0","PHI17","PH5","l","regular","y"
"BLG194506101","forrp101","NY5","2","value","12","","19","7","0","0","0","6","","0","0","0","0","0","0","0","0","","","","","","","","","","19450610","1","BAL14","BLG","l","regular","y"
"NY5194507012","forrp101","NY5","2","value","3","","","","","","","","","","","","","","","","","","","","","","","","1","","19450701","2","NYC16","PH5","w","regular",""
"NY5194507240","forrp101","NY5","1","value","27","","","12","1","","","4","","","","","","","","","","","","","","1","","1","","1","19450724","0","COL05","NW2","l","regular",""
"BLG194508070","forrp101","NY5","1","value","24","","37","11","0","0","0","5","","1","0","1","0","0","0","","0","","","","","","","1","","","19450807","0","BAL14","BLG","l","regular","y"
"BLG194508310","forrp101","NY5","1","value","27","","48","15","5","3","0","8","","7","","","0","0","0","0","","","","","1","","","1","","1","19450831","0","BAL14","BLG","w","regular","y"
"MEM194509090","forrp101","NY5","1","value","24","","","9","","","","8","","","","","","","","","","","","","","1","","1","","1","19450909","0","IND10","MEM","l","exhibition",""
"MEM194509200","forrp101","NY5","2","value","","","","","","","","","","","","","","","","","","","","","","","","","1","","19450920","0","FTW01","MEM","l","exhibition",""
"HOM194604180","forrp101","NY5","1","value","","","","","","","","","","","","","","","","","","","","","","","","1","","","19460418","0","GRE03","HOM","l","exhibition",""
"NY5194604281","forrp101","NY5","2","value","7","","12","4","0","0","0","3","","0","0","2","0","0","0","0","0","","","","","","","","","","19460428","1","NYC16","HOM","l","exhibition","y"
"HOM194605220","forrp101","NY5","1","value","21","","33","10","0","0","0","7","","0","0","","0","0","0","","0","","","","","","","1","","","19460522","0","PIT06","HOM","l","regular","y"
"NY6194605302","forrp101","NY5","3","value","6","","","","","","","","","","","","","","","","","","","","","","","","1","","19460530","2","NYC14","NY6","l","regular",""
"PH5194605311","forrp101","NY5","1","value","15","","21","5","0","0","1","4","","","0","","0","0","0","","0","","","","","1","","1","","","19460531","1","PHI11","PH5","l","regular","y"
"NY5194606170","forrp101","NY5","2","value","3","","4","1","0","0","0","0","","0","0","0","0","0","0","0","0","","","","","","","","1","","19460617","0","NYC23","BLG","l","regular","y"
"PH5194606181","forrp101","NY5","2","value","1","","6","4","0","0","1","5","","1","0","0","0","1","0","0","0","","","","","","","","","","19460618","1","WIL04","PH5","l","regular","y"
"PH5194606182","forrp101","NY5","2","value","16","","29","11","0","0","0","10","","4","0","3","0","0","0","3","0","","","","","","","","1","","19460618","2","WIL04","PH5","l","regular","y"
