"gid","id","team","d_seq","d_pos","stattype","d_ifouts","d_po","d_a","d_e","d_dp","d_tp","d_pb","d_wp","d_sb","d_cs","d_gs","date","number","site","opp","wl","gametype","box"
"HOM194107120","greev101","NY6","1","1","value","24","0","3","0","0","0","","","","","1","19410712","0","ALT02","HOM","l","regular","y"
"BLG194107280","greev101","NY6","1","1","value","27","","","0","","0","0","","","","1","19410728","0","BAL14","BLG","w","exhibition",""
"NW2194108090","greev101","NY6","1","1","value","9","0","0","0","0","0","","","","","1","19410809","0","PAT01","NW2","w","regular","y"
"PH5194109012","greev101","NY6","1","1","value","15","0","","0","0","0","","","","","1","19410901","2","PHI17","PH5","w","regular","y"
"NY6194109200","greev101","NY6","1","1","value","27","","","0","","0","0","","","","1","19410920","0","PHI17","HOM","w","championship",""
"BIR194404170","greev101","NY6","1","1","value","21","0","0","0","0","0","","","","","1","19440417","0","MTG01","BIR","w","exhibition","y"
"KCM194404302","greev101","NY6","1","1","value","","","","0","","0","0","","","","","19440430","2","HOU04","KCM","l","exhibition",""
"PH5194405200","greev101","NY6","1","1","value","3","","","","0","0","","","","","","19440520","0","PHI17","PH5","w","regular","y"
"HOM194406020","greev101","NY6","1","1","value","0","0","0","0","0","0","","","","","","19440602","0","WAS09","HOM","w","regular","y"
"HOM194406031","greev101","NY6","1","1","value","15","0","0","0","0","0","","","","","1","19440603","1","PIT06","HOM","l","regular","y"
"NY6194406150","greev101","NY6","1","1","value","27","","","0","","0","0","","","","1","19440615","0","COL05","NW2","l","regular",""
"NY6194407022","greev101","NY6","1","1","value","33","0","2","0","0","0","","","","","1","19440702","2","NYC15","KCM","w","exhibition","y"
"HOM194407120","greev101","NY6","1","1","value","20","0","0","0","0","0","","","","","","19440712","0","HRB01","HOM","l","regular","y"
"NY6194407231","greev101","NY6","1","1","value","27","","","0","0","0","","","","","1","19440723","1","NYC16","PH5","w","regular","y"
"NY6194407302","greev101","NY6","1","1","value","15","","","0","","0","0","","","","1","19440730","2","NYC16","NW2","l","regular",""
"NY6194408132","greev101","NY6","1","1","value","21","","","0","","0","0","","","","1","19440813","2","NYC14","BLG","w","exhibition",""
"HOM194409041","greev101","NY6","1","1","value","3","","","0","","0","0","","","","","19440904","1","DET04","HOM","w","regular",""
"CIA194409072","greev101","NY6","1","1","value","21","","","0","","0","0","","","","1","19440907","2","IND10","CIA","w","exhibition",""
"BIR194409130","greev101","NY6","1","1","value","27","","","0","","0","0","","","","1","19440913","0","BIR01","BIR","w","exhibition",""
