"gid","id","team","b_lp","b_seq","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"SSN192509190","watte102","SSN","8","1","value","3","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","","","","19250919","0","STL12","KCM","L","lcs","y"
"SSN192509190","watte102","SSN","8","1","lower","3","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","","","","19250919","0","STL12","KCM","L","lcs","y"
"SSN192509190","watte102","SSN","8","1","upper","3","0","1","0","0","0","1","0","0","0","0","0","0","0","1","0","0","","","","19250919","0","STL12","KCM","L","lcs","y"
"SSN192509200","watte102","SSN","8","1","value","4","1","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","19250920","0","STL12","KCM","W","lcs","y"
"SSN192509200","watte102","SSN","8","1","lower","4","1","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","19250920","0","STL12","KCM","W","lcs","y"
"SSN192509200","watte102","SSN","8","1","upper","4","1","1","1","0","0","0","0","0","0","0","0","2","0","0","0","0","","","","19250920","0","STL12","KCM","W","lcs","y"
"SSN192509230","watte102","SSN","8","1","value","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19250923","0","STL12","KCM","W","lcs","y"
"SSN192509230","watte102","SSN","8","1","lower","3","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19250923","0","STL12","KCM","W","lcs","y"
"SSN192509230","watte102","SSN","8","1","upper","3","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19250923","0","STL12","KCM","W","lcs","y"
"KCM192509260","watte102","SSN","8","1","value","3","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19250926","0","CHI09","KCM","L","lcs","y"
"KCM192509260","watte102","SSN","8","1","lower","3","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19250926","0","CHI09","KCM","L","lcs","y"
"KCM192509260","watte102","SSN","8","1","upper","3","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19250926","0","CHI09","KCM","L","lcs","y"
"KCM192509270","watte102","SSN","8","1","value","2","0","0","0","0","0","0","1","0","0","0","0","0","0","0","0","0","","","","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509270","watte102","SSN","8","1","lower","2","0","0","0","0","0","0","1","","0","0","","","0","","","","","","","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509270","watte102","SSN","8","1","upper","2","0","0","0","0","0","0","1","","0","0","","","0","","","","","","","19250927","0","CHI09","KCM","W","lcs","y"
"KCM192509281","watte102","SSN","8","1","value","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19250928","1","CHI09","KCM","L","lcs","y"
"KCM192509281","watte102","SSN","8","1","lower","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19250928","1","CHI09","KCM","L","lcs","y"
"KCM192509281","watte102","SSN","8","1","upper","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","19250928","1","CHI09","KCM","L","lcs","y"
"KCM192509282","watte102","SSN","8","1","value","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19250928","2","CHI09","KCM","L","lcs","y"
"KCM192509282","watte102","SSN","8","1","lower","0","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19250928","2","CHI09","KCM","L","lcs","y"
"KCM192509282","watte102","SSN","8","1","upper","0","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","19250928","2","CHI09","KCM","L","lcs","y"
