"gid","id","team","p_seq","stattype","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","wp","lp","save","gs","gf","cg","date","number","site","opp","wl","gametype","box"
"NYL191307190","wadel101","NYL","2","value","","","","","","","","","","","","","","","","","","","","","","1","","19130719","0","NYC22","CAG","T","championship",""
"NYL191307190","wadel101","NYL","2","lower","","","","","","","","","","","","","","","","","","","","","","","","19130719","0","NYC22","CAG","T","championship",""
"NYL191307190","wadel101","NYL","2","upper","","","","","","","","","","","","","","","","","","","","","","","","19130719","0","NYC22","CAG","T","championship",""
"NYL191307202","wadel101","NYL","1","value","24","","35","13","","","2","4","4","2","","2","0","0","0","0","","","","","1","","","19130720","2","NYC22","CAG","L","championship","y"
"NYL191307202","wadel101","NYL","1","lower","24","","","13","","","","3","","2","","2","0","0","0","","","","","","","","","19130720","2","NYC22","CAG","L","championship","y"
"NYL191307202","wadel101","NYL","1","upper","24","","","13","","","","6","","2","","2","0","0","0","","","","","","","","","19130720","2","NYC22","CAG","L","championship","y"
"CAG191307280","wadel101","NYL","1","value","27","0","34","7","0","0","0","1","0","1","0","1","0","0","0","1","0","1","","","1","","1","19130728","0","CHI09","CAG","W","championship","y"
"CAG191307280","wadel101","NYL","1","lower","27","","34","7","0","0","0","1","0","1","","1","0","0","0","1","","","","","","","","19130728","0","CHI09","CAG","W","championship","y"
"CAG191307280","wadel101","NYL","1","upper","27","","34","7","0","0","0","1","0","1","","1","0","0","0","1","","","","","","","","19130728","0","CHI09","CAG","W","championship","y"
"CAG191307290","wadel101","NYL","4","value","1","0","3","1","0","1","0","1","1","1","0","0","0","0","0","0","0","","1","","","1","","19130729","0","CHI09","CAG","L","championship","y"
"CAG191307290","wadel101","NYL","4","lower","1","","3","1","","","0","1","1","1","0","0","0","0","0","","0","","","","","","","19130729","0","CHI09","CAG","L","championship","y"
"CAG191307290","wadel101","NYL","4","upper","1","","3","1","","","0","1","1","1","0","0","0","0","0","","0","","","","","","","19130729","0","CHI09","CAG","L","championship","y"
"CAG191307310","wadel101","NYL","1","value","24","0","30","5","0","0","0","2","0","2","0","2","0","0","0","1","0","","1","","1","","1","19130731","0","CHI09","CAG","L","championship","y"
"CAG191307310","wadel101","NYL","1","lower","24","","","5","0","0","0","2","0","2","","2","0","0","0","1","","","","","","","","19130731","0","CHI09","CAG","L","championship","y"
"CAG191307310","wadel101","NYL","1","upper","24","","","5","0","0","0","2","0","3","","4","0","0","0","1","","","","","","","","19130731","0","CHI09","CAG","L","championship","y"
"CAG191308121","wadel101","NYL","1","value","22","0","31","8","1","0","0","2","2","2","0","2","0","0","0","1","0","1","","","1","","","19130812","1","CHI09","CAG","W","championship","y"
"CAG191308121","wadel101","NYL","1","lower","22","","31","8","","0","0","2","2","2","0","2","0","0","0","1","0","","","","","","","19130812","1","CHI09","CAG","W","championship","y"
"CAG191308121","wadel101","NYL","1","upper","22","","31","8","","0","0","2","2","2","0","2","0","0","0","1","0","","","","","","","19130812","1","CHI09","CAG","W","championship","y"
