"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"MLS194710120","bocke101","MLS","3","1","value","6","4","0","0","0","0","0","0","0","0","0","2","0","","0","0","0","0","1","","","","19471012","0","SAN03","KCR","w","exhibition","y"
"KCR194710230","bocke101","MLS","6","3","value","2","2","0","0","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","","1","","19471023","0","LOS02","KCR","l","exhibition","y"
"KCR194710260","bocke101","MLS","7","2","value","2","2","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19471026","0","LOS02","KCR","l","exhibition","y"
"KCR194711020","bocke101","ASF","2","1","value","4","4","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19471102","0","LOS02","KCR","l","exhibition","y"
"KCR194810170","bocke101","MLS","1","1","value","5","5","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19481017","0","LOS02","KCR","w","exhibition","y"
"KCR194810240","bocke101","MLS","1","1","value","5","5","1","2","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19481024","0","LOS02","KCR","l","exhibition","y"
"MLS194810250","bocke101","MLS","1","1","value","5","4","0","3","1","0","0","2","0","0","0","1","0","","0","0","0","0","0","","","","19481025","0","SAN03","KCR","l","exhibition","y"
"KCR194810310","bocke101","MLS","1","1","value","4","4","1","1","1","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19481031","0","LOS02","KCR","w","exhibition","y"
"KCR194811071","bocke101","MLS","1","1","value","5","5","0","1","0","0","0","1","0","0","0","0","0","","0","0","0","0","0","","","","19481107","1","LOS02","KCR","w","exhibition","y"
"KCR194811072","bocke101","MLS","1","1","value","3","3","0","0","0","0","0","0","0","0","0","0","0","","0","0","0","0","0","","","","19481107","2","LOS02","KCR","l","exhibition","y"
