"gid","id","team","b_lp","b_seq","stattype","b_pa","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","b_roe","dh","ph","pr","date","number","site","opp","wl","gametype","box"
"BLS192705152","washp101","BLS","6","1","value","4","4","2","2","2","0","0","","0","","0","0","0","0","0","","","0","","","","","19270515","2","BAL13","CUE","w","regular","y"
"BLS192707311","washp101","BLS","3","1","value","5","5","1","1","0","0","1","1","0","","0","0","0","","0","","","0","","","","","19270731","1","BAL13","HIL","w","regular","y"
"BLS192710090","washp101","BLS","3","1","value","4","3","0","1","0","0","0","1","1","","0","0","","","0","","","","","","","","19271009","0","BAL13","ASB","w","exhibition","y"
"BLS192810140","washp101","BLS","7","2","value","4","4","0","0","0","0","0","","0","","0","0","","2","0","","","","","","","","19281014","0","BAL13","ASB","w","exhibition","y"
"NYL192906061","washp101","BLS","7","1","value","4","4","0","1","0","0","0","","0","","0","0","0","","0","","","0","","","","","19290606","1","NYC24","NYL","l","regular","y"
"NYL192906062","washp101","BLS","6","1","value","4","4","0","0","0","0","0","","0","","0","0","0","","0","","","0","","","","","19290606","2","NYC24","NYL","l","regular","y"
"BLS192909291","washp101","BLS","6","1","value","4","4","0","1","1","0","0","","0","","0","0","","","0","","","","","","","","19290929","1","BAL13","ASB","l","exhibition","y"
"BLS192909292","washp101","BLS","6","1","value","3","3","0","0","0","0","0","0","0","","0","0","","","0","","","","","","","","19290929","2","BAL13","ASB","w","exhibition","y"
"BLS192910061","washp101","BLS","6","1","value","4","3","1","1","0","0","0","","0","","0","1","","","0","","","","","","","","19291006","1","BAL13","ASB","w","exhibition","y"
"BLS192910062","washp101","BLS","6","1","value","3","3","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19291006","2","BAL13","ASB","l","exhibition","y"
"BLS192910131","washp101","BLS","7","1","value","4","4","1","1","0","0","1","","0","","0","0","","","0","","","","","","","","19291013","1","BAL13","ASB","w","exhibition","y"
"BLS192910132","washp101","BLS","7","1","value","3","3","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19291013","2","BAL13","ASB","w","exhibition","y"
"BLS192910201","washp101","BLS","7","1","value","3","3","0","2","0","0","0","","0","","0","0","","","1","","","","","","","","19291020","1","BAL13","ASB","w","exhibition","y"
"BLS192910202","washp101","BLS","7","1","value","2","2","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19291020","2","BAL13","ASB","w","exhibition","y"
"NYL193007051","washp101","BLS","6","1","value","4","4","0","1","0","0","0","","0","","0","0","","","0","","","","","","","","19300705","1","NYC16","NYL","l","exhibition","y"
"NYL193007052","washp101","BLS","6","1","value","4","4","0","0","0","0","0","","0","","0","0","","","0","","","","","","","","19300705","2","NYC16","NYL","w","exhibition","y"
"BLS193010051","washp101","BLS","6","1","value","4","2","0","1","0","0","0","0","0","0","1","1","0","0","0","1","0","0","0","","","","19301005","1","BAL13","ASB","w","exhibition","y"
"BLS193010052","washp101","BLS","6","1","value","2","2","0","0","0","0","0","","0","","0","0","","","1","","","","","","","","19301005","2","BAL13","ASB","w","exhibition","y"
"BLS193010120","washp101","BLS","4","1","value","5","5","1","2","0","0","0","1","0","0","0","0","0","1","0","0","0","0","0","","","","19301012","0","BAL13","ASB","w","exhibition","y"
"BLS193010191","washp101","BLS","4","1","value","4","4","1","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19301019","1","BAL13","ASB","w","exhibition","y"
"BLS193010192","washp101","BLS","4","1","value","2","2","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","0","","","","19301019","2","BAL13","ASB","l","exhibition","y"
"BLS193010260","washp101","BLS","4","1","value","4","4","0","2","0","0","0","","0","","0","0","","","0","","","","","","","","19301026","0","BAL13","ASB","w","exhibition","y"
"BLS193110040","washp101","BLS","6","1","value","4","3","2","2","0","1","0","","0","","0","1","","","1","","","","","","","","19311004","0","BAL13","ASB","w","exhibition","y"
"BLS193110111","washp101","BLS","6","1","value","4","4","0","1","0","0","0","0","0","","0","0","","","0","","","","","","","","19311011","1","BAL13","ASB","l","exhibition","y"
"BLS193110112","washp101","BLS","6","1","value","2","1","0","0","0","0","0","","1","","0","0","","","0","","","","","","","","19311011","2","BAL13","ASB","t","exhibition","y"
