"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"MEM194704271","PH5","MEM","MEM02","19470427","1","","day","","","","","","","","","","","","","","","","","","","","","browb107","bankd101","","exhibition","7","4","PH5","MEM","y","both","","","1947"
"MEM194704272","PH5","MEM","MEM02","19470427","2","","day","7","","","","","","","","","","","","","","","","","","","","hubej101","mcheh101","","exhibition","2","6","MEM","PH5","y","both","","","1947"
"PH5194705030","BLG","PH5","PHI17","19470503","0","","","","","","","","2000","","","","","","","","","","","","","","","byrdb101","browb107","","exhibition","20","4","BLG","PH5","y","both","y","y","1947"
"BLG194705041","PH5","BLG","BAL14","19470504","1","","","","","","","123","6800","","","","","","","","","charo101","hollu902","","cromu901","","","partr102","rombb101","","regular","4","1","PH5","BLG","y","both","y","y","1947"
"BLG194705042","PH5","BLG","BAL14","19470504","2","","","","","","","87","6800","","","","","","","","","charo101","hollu902","","cromu901","","","watsa102","millh104","","regular","2","7","BLG","PH5","y","both","y","y","1947"
"PH5194705100","NW2","PH5","PHI17","19470510","0","","night","","","","","","","","","","","","","","","","","","","","","millh104","willc107","","regular","3","4","PH5","NW2","y","both","y","y","1947"
"NW2194705111","PH5","NW2","NWK04","19470511","1","0:00PM","day","","","false","","0","12552","unknown","unknown","unknown","0","unknown","-1","","","stouu901","charo101","","moorc901","","","mannm101","browb107","","regular","2","10","NW2","PH5","y","both","y","y","1947"
"NW2194705112","PH5","NW2","NWK04","19470511","2","","","","","","","","12552","","","","","","","","","Stout","charo101","","moorc901","","","lewir101","mcheh101","","regular","0","4","NW2","PH5","y","both","y","y","1947"
"BLG194705130","PH5","BLG","BAL14","19470513","0","","","","","","","138","","","","","","","","","","mccrf901","hollu902","","","","","blacj103","wilma101","","regular","3","10","BLG","PH5","y","both","y","y","1947"
"PH5194705200","NY5","PH5","WIL04","19470520","0","0.375","night","","","","","130","1500","","","","","","","","","trusu901","perru901","","charo101","","","partr102","newka101","","regular","2","10","PH5","NY5","y","both","y","y","1947"
"NY6194705220","PH5","NY6","HRB01","19470522","0","","night","","","","","","1100","","","","","","","","","charo101","palmu901","","","","","scanp104","browb107","","regular","6","7","NY6","PH5","y","both","y","y","1947"
"NY6194705230","PH5","NY6","STA01","19470523","0","","night","","","","","","","","","","","","","","","","","","","","","cruem101","","","exhibition","3","11","NY6","PH5","","p","","","1947"
"PH5194705262","NY5","PH5","PHI11","19470526","2","0.375","night","","","","","155","5256","","","","","","","","","mccrf901","cockp101","","charo101","","","","","","regular","2","2","","","y","both","y","y","1947"
"NW2194705270","PH5","NW2","NWK04","19470527","0","8:30pm","night","","","","","","1663","","","","","","","","","strap901","charo101","","","","","millh104","edwaw101","","regular","5","3","PH5","NW2","y","both","y","y","1947"
"PH5194705301","NY6","PH5","PHI17","19470530","1","","day","","","","","","","","","","","","","","","","","","","","","browb107","scanp104","","regular","2","3","PH5","NY6","y","both","y","y","1947"
"PH5194705302","NY6","PH5","PHI17","19470530","2","","day","","","","","","","","","","","","","","","","","","","","","cruem101","wilma101","","regular","9","6","NY6","PH5","y","both","","","1947"
"HOM194706012","PH5","HOM","WAS09","19470601","2","","","","","","","","","","","","","","","","","","","","","","","partr102","warrc101","","regular","8","3","PH5","HOM","y","both","y","y","1947"
"PH5194706050","NW2","PH5","PHI17","19470605","0","","night","","","","","","","","","","","","","","","","","","","","","millh104","hookl101","","regular","0","8","PH5","NW2","y","both","y","y","1947"
"PH5194706151","HOM","PH5","WIL04","19470615","1","","","","","","","125","2602","","","","","","","","","charo101","trusu901","","bonvu901","","","fielw101","partr102","","regular","5","1","HOM","PH5","y","both","y","y","1947"
"PH5194706152","HOM","PH5","WIL04","19470615","2","","","","","","","90","2602","","","","","","","","","charo101","bonvu901","","trusu901","","","wrigj105","browb107","kaisc101","regular","5","3","HOM","PH5","y","both","y","y","1947"
"PH5194706162","HOM","PH5","PHI11","19470616","2","","night","","","","","145","7189","","","","","","","","","mccrf901","charo101","rhoac101","","","","millh104","smite111","","regular","2","7","PH5","HOM","y","both","y","y","1947"
"NW2194706170","PH5","NW2","NWK04","19470617","0","","night","","","","","","3873","","","","","","","","","Pavalr","moorc901","","strap901","","","thomn101","browb107","","regular","4","15","NW2","PH5","y","both","y","y","1947"
"PH5194706190","NY6","PH5","PHI17","19470619","0","","night","","","","","","","","","","","","","","","","","","","","","scanp104","partr102","","regular","9","5","NY6","PH5","y","both","y","y","1947"
"PH5194706210","NY5","PH5","PHI17","19470621","0","","","","","","","","","","","","","","","","","","","","","","","millh104","newka101","","regular","2","11","PH5","NY5","y","both","y","y","1947"
"BLG194706221","PH5","BLG","BAL14","19470622","1","","","","","","","","","","","","","","","","","mccrf901","charo101","","","","","gainj102","goulh101","","regular","7","13","BLG","PH5","y","both","y","y","1947"
"BLG194706222","PH5","BLG","BAL14","19470622","2","","","","","","","","","","","","","","","","","","","","","","","watsa102","mcheh101","","regular","2","13","BLG","PH5","y","both","y","y","1947"
"PH5194706232","BLG","PH5","PHI11","19470623","2","","night","","","","","","6557","","","","","","","","","","","","","","","byrdb101","partr102","","regular","3","1","BLG","PH5","y","both","y","y","1947"
"PH5194706260","HOM","PH5","PHI17","19470626","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","10","10","","","y","both","y","y","1947"
"HOM194706270","PH5","HOM","PIT06","19470627","0","","night","","","","","","1500","","","","","","","","","","","","","","","wrigj105","partr102","","regular","5","8","HOM","PH5","y","both","","","1947"
"HOM194706291","PH5","HOM","PIT06","19470629","1","","","","","","","","","","","","","","","","","cubau901","Harris","","washj101","","","browb107","warrc101","","regular","10","6","PH5","HOM","y","both","y","y","1947"
"HOM194706292","PH5","HOM","PIT06","19470629","2","","","","","","","","","","","","","","","","","","","","","","","mcheh101","thomf110","","regular","3","0","PH5","HOM","y","both","","","1947"
"NW2194707010","PH5","NW2","TRE01","19470701","0","","night","","","","","","","","","","","","","","","","","","","","","willc107","wilma101","","regular","4","6","NW2","PH5","y","both","y","y","1947"
"PH5194707020","NW2","PH5","WIL04","19470702","0","","","","","","","185","1095","","","","","","","","","mccrf901","trusu901","","bonvu901","","","partr102","lewir101","","regular","9","10","PH5","NW2","y","both","y","y","1947"
"NW2194707041","PH5","NW2","NWK04","19470704","1","","","","","","","","4086","","","","","","","","","","","","","","","mannm101","goulh101","","regular","5","11","NW2","PH5","y","both","y","y","1947"
"NW2194707042","PH5","NW2","NWK04","19470704","2","","","","","","","","4086","","","","","","","","","penae901","strap901","","moorc901","","","harrw101","","","regular","10","5","PH5","NW2","y","both","","","1947"
"HOM194707061","PH5","HOM","WAS09","19470706","1","","day","","","","","","","","","","","","","","","mccrf901","kentu901","","greee901","","","popew101","browb107","thurb101","regular","4","5","HOM","PH5","y","both","y","y","1947"
"HOM194707062","PH5","HOM","WAS09","19470706","2","","day","","","","","117","","","","","","","","","","","","","","","","mcheh101","fielw101","","regular","5","2","PH5","HOM","y","both","y","y","1947"
"PH5194707070","KCM","PH5","PHI11","19470707","0","","night","","","","","118","6152","","","","","","","","","Panalvr","McClary","","charo101","","","johnc103","partr102","","exhibition","13","8","KCM","PH5","y","both","y","y","1947"
"PH5194707120","BLG","PH5","PHI17","19470712","0","","night","","","","","","","","","","","","","","","","","","","","","rombb101","partr102","","regular","5","2","BLG","PH5","y","both","y","y","1947"
"BLG194707131","PH5","BLG","BAL14","19470713","1","","","","","","","","","","","","","","","","","strap901","charo101","","","","","millh104","watsa102","","regular","4","1","PH5","BLG","y","both","y","y","1947"
"BLG194707132","PH5","BLG","BAL14","19470713","2","","","","","","","","","","","","","","","","","","","","","","","perej104","mcheh101","","regular","0","6","BLG","PH5","y","both","y","y","1947"
"PH5194707172","MEM","PH5","WAS09","19470717","2","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","3","5","PH5","MEM","","","","","1947"
"NY5194707201","PH5","NY5","NYC16","19470720","1","","day","","","","","","7000","","","","","","","","","","","","","","","mcheh101","newka101","","regular","16","1","PH5","NY5","y","both","","","1947"
"PH5194707202","BIR","PH5","NYC16","19470720","2","","day","","","","","","7000","","","","","","","","","mccrf901","bouru901","","","","","browb107","perra101","","exhibition","3","4","PH5","BIR","y","both","y","y","1947"
"PH5194707212","BIR","PH5","PHI11","19470721","2","","day","","","","","114","4606","","","","","","","","","mccrf901","charo101","Panalvr","","","","millh104","perra101","partr102","exhibition","2","4","PH5","BIR","y","both","y","y","1947"
