"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"NY5194204240","NY5","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","9","value","30","0","6","0","0","0","0","2","","0","4","","","0","","","0","27","","40","17","1","0","0","9","","4","","4","0","1","0","0","","27","11","2","0","0","1","wilsd103","seayd101","greel102","willh105","maywe101","parkt101","hayej104","burnw102","mooru101","mooru101","hayej104","maywe101","seayd101","parkt101","willh105","wilsd103","greel102","burnw102","","19420424","0","GRE01","HOM","L","exhibition","y","1942"
"NY5194204240","NY5","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","9","lower","30","0","6","0","0","0","0","0","","0","","","","0","","","0","27","","40","17","1","0","0","9","","","","4","0","1","0","0","","27","11","2","0","0","1","wilsd103","seayd101","greel102","willh105","maywe101","parkt101","hayej104","burnw102","mooru101","mooru101","hayej104","maywe101","seayd101","parkt101","willh105","wilsd103","greel102","burnw102","","19420424","0","GRE01","HOM","L","exhibition","y","1942"
"NY5194204240","NY5","0","0","0","0","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","9","upper","31","0","6","0","0","0","0","2","","0","","","","0","","","0","27","","41","17","1","0","0","9","","","","4","0","1","0","0","","27","11","2","0","0","1","wilsd103","seayd101","greel102","willh105","maywe101","parkt101","hayej104","burnw102","mooru101","mooru101","hayej104","maywe101","seayd101","parkt101","willh105","wilsd103","greel102","burnw102","","19420424","0","GRE01","HOM","L","exhibition","y","1942"
"BLG194205031","NY5","0","3","0","0","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","5","value","34","5","7","2","0","1","","0","","0","3","","","0","","","0","24","","41","12","1","0","0","9","","5","","4","0","0","0","0","","24","23","0","0","0","0","wilsd103","seayd101","willh105","fordj101","maywe101","parkt101","bennb101","hayej104","mcalf101","mcalf101","hayej104","maywe101","seayd101","fordj101","willh105","wilsd103","bennb101","parkt101","","19420503","1","NSH02","BLG","L","exhibition","y","1942"
"BLG194205031","NY5","0","3","0","0","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","5","lower","34","5","7","2","0","1","","0","","0","","","","0","","","0","24","","35","12","1","0","0","9","","5","","4","0","0","0","0","","24","23","0","0","0","0","wilsd103","seayd101","willh105","fordj101","maywe101","parkt101","bennb101","hayej104","mcalf101","mcalf101","hayej104","maywe101","seayd101","fordj101","willh105","wilsd103","bennb101","parkt101","","19420503","1","NSH02","BLG","L","exhibition","y","1942"
"BLG194205031","NY5","0","3","0","0","2","0","0","0","0","","","","","","","","","","","","","","","","","","","","5","upper","34","5","7","2","0","1","","0","","0","","","","0","","","0","24","","41","12","1","0","0","9","","5","","4","0","0","0","0","","24","23","0","0","0","0","wilsd103","seayd101","willh105","fordj101","maywe101","parkt101","bennb101","hayej104","mcalf101","mcalf101","hayej104","maywe101","seayd101","fordj101","willh105","wilsd103","bennb101","parkt101","","19420503","1","NSH02","BLG","L","exhibition","y","1942"
"BLG194205032","NY5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","value","","3","10","","","","","","","","","","","","","","","18","","","9","","","","5","","","","","","","","","","18","","0","","0","","","","","","","","","","","smite111","","","","","","","","","","19420503","2","NSH02","BLG","L","exhibition","","1942"
"BLG194205032","NY5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","lower","","3","10","","","","","","","","","","","","","","","18","","","9","","","","5","","","","","","","","","","18","","0","","0","","","","","","","","","","","smite111","","","","","","","","","","19420503","2","NSH02","BLG","L","exhibition","","1942"
"BLG194205032","NY5","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","upper","","3","10","","","","","","","","","","","","","","","18","","","9","","","","5","","","","","","","","","","18","","0","","0","","","","","","","","","","","smite111","","","","","","","","","","19420503","2","NSH02","BLG","L","exhibition","","1942"
"HOM194205090","NY5","","","","","","","","2","","","","","","","","","","","","","","","","","","","","","","value","","5","","","","","","","","","","","","","","","","24","","","2","2","","","8","","3","2","","1","","","","","24","","3","","0","","","","","","","","","","","smite111","hayej104","","","","","","","","","19420509","0","PIT06","HOM","L","regular","","1942"
