"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"MEM194504080","CAG","MEM","MEM03","19450408","0","","day","","","","","","4672","","","","","","","","","","","","","","","","","","exhibition","0","8","MEM","CAG","y","both","","","1945"
"MEM194504130","KCM","MEM","LRK02","19450413","0","","night","","","","","","1500","","","","","","","","","","","","","","","matcj101","chilu102","","exhibition","13","1","KCM","MEM","","both","","","1945"
"MEM194504150","KCM","MEM","MEM02","19450415","0","","","","","","","","","","","","","","","","","buntw901","ashfe901","","","","","jonea103","lamaj102","","exhibition","8","9","MEM","KCM","y","both","y","y","1945"
"MEM194504170","KCM","MEM","MEM03","19450417","0","","night","","","","","","","","","","","","","","","","","","","","","locke101","chate101","","exhibition","11","4","KCM","MEM","y","both","","","1945"
"MEM194504290","BIR","MEM","MEM03","19450429","0","","day","","","","","","4000","","","","","","","","","","","","","","","gipsa101","mathv101","","exhibition","5","2","BIR","MEM","y","both","","","1945"
"MEM194504300","BIR","MEM","LRK02","19450430","0","","night","","","","","","","","","","","","","","","","","","","","","boona101","","","exhibition","9","6","BIR","MEM","","both","","","1945"
"MEM194505061","CIA","MEM","MEM03","19450506","1","","day","","","","","","","","","","","","","","","","","","","","","jonea103","watsa102","keyer101","regular","5","6","MEM","CIA","y","both","y","y","1945"
"MEM194505062","CIA","MEM","MEM03","19450506","2","","day","","","","","","","","","","","","","","","","","","","","","mathv101","wilsf104","","regular","3","4","MEM","CIA","y","both","","","1945"
"CIA194505131","MEM","CIA","CIN07","19450513","1","","","","","","","","7500","","","","","","","","","","","","","","","mathv101","willj112","","regular","3","2","MEM","CIA","y","both","","","1945"
"CIA194505132","MEM","CIA","CIN07","19450513","2","","","","","","","","7500","","","","","","","","","","","","","","","davir103","jonea103","","regular","1","6","CIA","MEM","y","both","","","1945"
"CIA194505190","MEM","CIA","IND10","19450519","0","","","","","","","","","","","","","","","","","","","","","","","watsa102","chate101","","regular","2","5","CIA","MEM","","both","","","1945"
"MEM194505201","BIR","MEM","IND10","19450520","1","","","","","","","","3000","","","","","","","","","","","","","","","bumpe101","mathv101","newbj101","regular","3","2","BIR","MEM","y","both","","","1945"
"MEM194505202","BIR","MEM","IND10","19450520","2","","","7","","","","","3000","","","","","","","","","","","","","","","gipsa101","jonea103","","regular","8","6","BIR","MEM","y","both","","","1945"
"MEM194505210","BIR","MEM","MUN02","19450521","0","","night","","","","","155","","","","","","","","","","belcu901","","walkh901","","","","boona101","keyer101","","regular","23","2","BIR","MEM","y","both","y","y","1945"
"CVB194505260","MEM","CVB","COL05","19450526","0","","","","","","","","1500","","","","","","","","","","","","","","","browj114","chate101","","regular","5","6","CVB","MEM","y","both","","","1945"
"CVB194505271","MEM","CVB","CLE06","19450527","1","","","","","","","","12000","","","","","","","","","","","","","","","jeffw101","mathv101","","regular","1","3","CVB","MEM","y","both","y","y","1945"
"CVB194505272","MEM","CVB","CLE06","19450527","2","","","","","","","","12000","","","","","","","","","","","","","","","breme101","jonea103","","regular","2","6","CVB","MEM","y","both","y","y","1945"
"CVB194505280","MEM","CVB","DAY03","19450528","0","","night","","","","","","","","","","","","","","","","","","","","","carsf102","chilu102","","regular","7","16","CVB","MEM","y","both","","","1945"
"CVB194505301","MEM","CVB","CLE06","19450530","1","","day","","","","","","","","","","","","","","","","","","","","","","","","regular","2","14","CVB","MEM","","","","","1945"
"CVB194505302","MEM","CVB","CLE06","19450530","2","","day","","","","","","","","","","","","","","","","","","","","","","","","regular","2","3","CVB","MEM","","","","","1945"
"CVB194505310","MEM","CVB","TOL05","19450531","0","","","","","","","","","","","","","","","","","","","","","","","jeffw101","jonea103","","regular","1","10","CVB","MEM","","p","","","1945"
"CAG194506031","MEM","CAG","CHI10","19450603","1","","day","","","","","","992","","","","","","","","","","","","","","","jessg101","jonea103","","regular","3","5","CAG","MEM","y","both","y","y","1945"
"CAG194506032","MEM","CAG","CHI10","19450603","2","","night","","","","","","992","","","","","","","","","","","","","","","mathv101","mccow102","","regular","7","3","MEM","CAG","y","both","","","1945"
