"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BLG194704130","CAG","BLG","NSH02","19470413","0","","","","","","","135","","","","","","","","","","","","","","","","rombb101","mccow102","","exhibition","1","4","BLG","CAG","y","both","y","y","1947"
"BLG194704200","IN9","BLG","NSH02","19470420","0","","","","","","","","","","","","","","","","","","","","","","","rombb101","willj112","","exhibition","0","3","BLG","IN9","y","both","y","y","1947"
"PH5194705030","BLG","PH5","PHI17","19470503","0","","","","","","","","2000","","","","","","","","","","","","","","","byrdb101","browb107","","exhibition","20","4","BLG","PH5","y","both","y","y","1947"
"BLG194705041","PH5","BLG","BAL14","19470504","1","","","","","","","123","6800","","","","","","","","","charo101","hollu902","","cromu901","","","partr102","rombb101","","regular","4","1","PH5","BLG","y","both","y","y","1947"
"BLG194705042","PH5","BLG","BAL14","19470504","2","","","","","","","87","6800","","","","","","","","","charo101","hollu902","","cromu901","","","watsa102","millh104","","regular","2","7","BLG","PH5","y","both","y","y","1947"
"BLG194705060","NW2","BLG","BAL14","19470506","0","","","","","","","","","","","","","","","","","","","","","","","blacj103","mannm101","","regular","2","3","BLG","NW2","y","both","y","y","1947"
"BLG194705070","NW2","BLG","RIC03","19470507","0","","","","","","","","","","","","","","","","","","","","","","","lewir101","perej104","","regular","8","1","NW2","BLG","y","both","y","y","1947"
"BLG194705100","HOM","BLG","WIL04","19470510","0","","","","","","","136","1247","","","","","","","","","formu901","trusu901","","perru901","","","rombb101","warrc101","","regular","0","6","BLG","HOM","y","both","y","y","1947"
"BLG194705111","HOM","BLG","BAL14","19470511","1","","","","","","","120","","","","","","","","","","Pnlavr","hollu902","","","","","byrdb101","wrigj105","","regular","2","5","BLG","HOM","y","both","y","y","1947"
"BLG194705112","HOM","BLG","BAL14","19470511","2","","","","","","","","","","","","","","","","","","","","","","","popew101","watsa102","smite111","regular","6","4","HOM","BLG","y","both","y","y","1947"
"BLG194705130","PH5","BLG","BAL14","19470513","0","","","","","","","138","","","","","","","","","","mccrf901","hollu902","","","","","blacj103","wilma101","","regular","3","10","BLG","PH5","y","both","y","y","1947"
"BLG194705160","NY5","BLG","BAL14","19470516","0","","","","","","","131","1200","","","","","","","","","mccrf901","hollu902","","","","","watsa102","deana101","rombb101","regular","4","6","BLG","NY5","y","both","y","y","1947"
"BLG194705180","NY5","BLG","BAL14","19470518","0","","","","","","","152","3000","","","","","","","","","mccrf901","hollu902","","","","","","","","regular","5","5","","","y","both","y","y","1947"
"BLG194705190","HOM","BLG","PHI11","19470519","0","","","","","","","","8000","","","","","","","","","charo101","mccrf901","","cockp101","","","byrdb101","kaisc101","","regular","2","9","BLG","HOM","y","both","y","y","1947"
"BLG194705200","HOM","BLG","BAL14","19470520","0","","","","","","","107","3000","","","","","","","","","mccrf901","hollu902","","","","","rombb101","thurb101","","regular","0","7","BLG","HOM","y","both","y","y","1947"
"NW2194705210","BLG","NW2","TRE01","19470521","0","","night","","","","","","1200","","","","","","","","","","","","","","","","","","regular","10","17","NW2","BLG","","","","","1947"
"NW2194705220","BLG","NW2","NWK04","19470522","0","","night","","","","","","","","","","","","","","","","","","","","","thomn101","burke103","","regular","3","5","NW2","BLG","y","both","y","y","1947"
"BLG194705230","NW2","BLG","BAL14","19470523","0","","","","","","","","","","","","","","","","","","","","","","","davij106","blacj103","","regular","5","3","NW2","BLG","y","both","y","y","1947"
"BLG194705261","NW2","BLG","PHI11","19470526","1","","","","","","","136","5256","","","","","","","","","charo101","mccrf901","","cockp101","","","mannm101","byrdb101","","regular","3","2","NW2","BLG","y","both","y","y","1947"
"BLG194705270","NY6","BLG","BAL14","19470527","0","","night","","","","","135","1900","","","","","","","","","Pnlavr","druru901","","","","","blacj103","scanp104","","regular","5","6","BLG","NY6","y","both","y","y","1947"
"BLG194705301","NY5","BLG","BAL14","19470530","1","","","","","","","135","","","","","","","","","","Pnlavr","hilsr901","","","","","watsa102","newka101","","regular","3","4","BLG","NY5","y","both","y","y","1947"
"BLG194705302","NY5","BLG","BAL14","19470530","2","","","","","","","97","","","","","","","","","","Pnlavr","hilsr901","","","","","blacj103","grifb102","","regular","1","8","BLG","NY5","y","both","y","y","1947"
"BLG194706011","NY6","BLG","BAL14","19470601","1","","","","","","","98","","","","","","","","","","mccrf901","hilsr901","","","","","byrdb101","morrb104","","regular","1","5","BLG","NY6","y","both","y","y","1947"
"BLG194706012","NY6","BLG","BAL14","19470601","2","","","","","","","","","","","","","","","","","","","","","","","tianl102","rombb101","","regular","13","5","NY6","BLG","y","both","y","y","1947"
