"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"KCM192508110","SSN","KCM","KAN05","19250811","0","","","","","","","165","3500","","","","","","","","","boylu901","boweu902","","","","","brans101","drakb101","","regular","6","5","SSN","KCM","y","both","y","y","","1925"
"SSN192509190","KCM","SSN","STL12","19250919","0","0:00PM","day","","","false","","127","3000","unknown","unknown","unknown","0","unknown","-1","","","mooru901","costu901","","","","","rogab101","millp101","","lcs","8","6","KCM","SSN","y","both","y","y","y","1925"
"SSN192509200","KCM","SSN","STL12","19250920","0","0:00PM","day","","","false","","120","0","unknown","unknown","unknown","0","unknown","-1","","","mooru901","costu901","","","","","davir103","deann101","millp101","lcs","3","6","SSN","KCM","y","both","y","y","y","1925"
"SSN192509230","KCM","SSN","STL12","19250923","0","0:00PM","day","","","false","","105","0","unknown","unknown","unknown","0","unknown","-1","","","mooru901","costu901","","","","","browd105","bellw101","","lcs","2","3","SSN","KCM","y","both","y","y","d","1925"
"KCM192509260","SSN","KCM","CHI09","19250926","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","mooru901","costu901","","","","","rogab101","millp101","","lcs","4","5","KCM","SSN","y","both","y","y","d","1925"
"KCM192509270","SSN","KCM","CHI09","19250927","0","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","costu901","mooru901","","","","","browd105","drakb101","","lcs","2","1","SSN","KCM","y","both","y","y","d","1925"
"KCM192509281","SSN","KCM","CHI09","19250928","1","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","bellw101","millp101","","lcs","3","9","KCM","SSN","y","both","y","y","d","1925"
"KCM192509282","SSN","KCM","CHI09","19250928","2","0:00PM","day","","","false","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","rogab101","browd105","","lcs","0","4","KCM","SSN","y","both","y","y","d","1925"
"KCM192510010","HIL","KCM","KAN05","19251001","0","0:00PM","day","","","false","","185","2065","unknown","unknown","unknown","0","unknown","-1","","","hayeg901","freeb102","","","","","currr101","drakb101","","championship","5","2","HIL","KCM","y","both","y","y","y","1925"
"KCM192510020","HIL","KCM","KAN05","19251002","0","0:00PM","day","","","false","","165","1519","unknown","unknown","unknown","0","unknown","-1","","","freeb102","hayeg901","","","","","deann101","cockp101","bellw101","championship","3","5","KCM","HIL","y","both","y","y","y","1925"
"KCM192510030","HIL","KCM","KAN05","19251003","0","0:00PM","day","","","false","","155","1880","unknown","unknown","unknown","0","unknown","-1","","","hayeg901","freeb102","","","","","ryanr102","mendj101","","championship","3","1","HIL","KCM","y","both","y","y","y","1925"
"KCM192510040","HIL","KCM","KAN05","19251004","0","0:00PM","day","","","false","","165","7208","unknown","unknown","unknown","0","unknown","-1","","","freeb102","hayeg901","","","","","wintn101","drakb101","","championship","7","3","HIL","KCM","y","both","y","y","y","1925"
"HIL192510080","KCM","HIL","PHI09","19251008","0","0:00PM","day","","","false","","105","4049","unknown","unknown","unknown","0","unknown","-1","","","mcded901","derrd901","","","","","currr101","bellc102","","championship","1","2","HIL","KCM","y","both","y","y","y","1925"
"HIL192510100","KCM","HIL","PHI09","19251010","0","0:00PM","day","","","false","","0","1121","unknown","unknown","unknown","0","unknown","-1","","","derrd901","mcded901","","","","","cockp101","bellw101","","championship","2","5","HIL","KCM","y","both","y","y","y","1925"
