"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"MEM194104060","NY5","MEM","MEM02","19410406","0","","","","","","","115","","","","","","","","","","","","","","","","mossp101","haysc101","","exhibition","1","4","MEM","NY5","y","both","y","y","1941"
"BIR194104131","NY5","BIR","PBL01","19410413","1","","day","","","","","110","3000","","","","","","","","","","","","","","","markj101","stann101","","exhibition","5","6","BIR","NY5","y","both","y","y","1941"
"BIR194104132","NY5","BIR","PBL01","19410413","2","","night","","","","","105","3000","","","","","","","","","","","","","","","hollb106","johnl107","","exhibition","20","3","NY5","BIR","y","both","y","y","1941"
"NY5194104141","BLG","NY5","MEM02","19410414","1","7:30pm","night","","","","","","1100","","","","","","","","","wallg901","buntw901","","","","","snowf101","rectc101","","exhibition","15","5","BLG","NY5","y","both","y","y","1941"
"BIR194104201","NY5","BIR","BIR01","19410420","1","","day","","","","","115","2000","","","","","","","","","mooru901","willp103","","","","","stann101","bankd101","","exhibition","5","1","NY5","BIR","y","both","y","y","1941"
"BIR194104202","NY5","BIR","BIR01","19410420","2","","day","","","","","","2000","","","","","","","","","willp103","mooru901","","","","","markj101","rectc101","","exhibition","0","4","BIR","NY5","y","both","y","y","1941"
"MEM194104230","NY5","MEM","PBL01","19410423","0","","","","","","","","","","","","","","","","","","","","","","","dumal101","hollb106","","exhibition","2","13","MEM","NY5","y","both","y","y","1941"
"NY5194104270","NY6","NY5","PTR01","19410427","0","","day","","","","","135","500","","","","","","","","","","","","","","","hollb106","andeb106","","exhibition","9","12","NY5","NY6","y","both","y","y","1941"
"NY5194105111","PH5","NY5","NYC16","19410511","1","","day","","","","","","20000","","","","","","","","","cockp101","devoj102","","","","","paigs101","fillj101","","regular","3","5","NY5","PH5","y","both","y","y","1941"
"NY5194105112","PH5","NY5","NYC16","19410511","2","","","","","","","","","","","","","","","","","cockp101","devoj102","","","","","brewc102","hollb106","","regular","4","1","PH5","NY5","y","both","y","y","1941"
"PH5194105120","NY5","PH5","CHE01","19410512","0","","night","","","","","","","","","","","","","","","turnc101","","cockp101","","","","stann101","buchc101","","regular","5","4","NY5","PH5","y","both","y","y","1941"
"HOM194105181","NY5","HOM","CLE07","19410518","1","","day","","","","","","6547","","","","","","","","","harrm103","banau901","","","","","partr102","stann101","","regular","1","3","HOM","NY5","y","both","y","y","1941"
"HOM194105182","NY5","HOM","CLE07","19410518","2","","day","","","","","","6547","","","","","","","","","harrm103","banau901","","","","","hamij104","hollb106","","regular","3","5","HOM","NY5","y","both","y","y","1941"
"HOM194105190","NY5","HOM","BEA02","19410519","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","1","7","HOM","NY5","","","","","1941"
"HOM194105200","NY5","HOM","CAN03","19410520","0","","night","","","","","","1560","","","","","","","","","","","","","","","browr103","pilll101","","regular","3","4","HOM","NY5","y","both","y","y","1941"
"HOM194105210","NY5","HOM","MCK01","19410521","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","5","6","HOM","NY5","","","","","1941"
"PH5194105241","NY5","PH5","PHI17","19410524","1","","","","","","","135","1800","","","","","","","","","mccrf901","turnc101","","","","","mcheh101","rectc101","","regular","9","10","PH5","NY5","y","both","y","y","1941"
"PH5194105242","NY5","PH5","PHI17","19410524","2","","","","","","","90","1800","","","","","","","","","mccrf901","turnc101","","","","","stann101","fillj101","","regular","5","3","NY5","PH5","y","both","y","y","1941"
"NY5194105302","NW2","NY5","NYC16","19410530","2","","day","","","","","","22000","","","","","","","","","turnc101","gholb901","","","","","robes104","mannm101","","regular","5","6","NY5","NW2","y","both","y","y","1941"
"NY5194106082","NY6","NY5","NYC16","19410608","2","","night","","","","","","12000","","","","","","","","","mccrf901","gholb901","","cockp101","","","rectc101","barnd101","","regular","2","3","NY5","NY6","y","both","y","y","1941"
"PH5194106100","NY5","PH5","PHI17","19410610","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","0","10","PH5","NY5","y","","","","1941"
"BLG194106151","NY5","BLG","NSH02","19410615","1","","","","","","","","4500","","","","","","","","","","","","","","","rectc101","byrdb101","","regular","6","1","NY5","BLG","","p","","","1941"
"BLG194106152","NY5","BLG","NSH02","19410615","2","","","7","","","","","4500","","","","","","","","","","","","","","","stann101","","","regular","5","3","NY5","BLG","","","","","1941"
"BLG194106170","NY5","BLG","OWE01","19410617","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","4","5","BLG","NY5","","","","","1941"
"BLG194106190","NY5","BLG","IND10","19410619","0","","night","","","","","","","","","","","","","","","","","","","","","rectc101","adame101","","regular","4","2","NY5","BLG","y","both","","","1941"
"BLG194106221","NY5","BLG","BAL10","19410622","1","","","","","","","138","2900","","","","","","","","","mccrf901","","cromu901","","","","gainj102","stann101","","regular","5","14","BLG","NY5","y","both","y","y","1941"
"BLG194106222","NY5","BLG","BAL10","19410622","2","","","","","","","100","2900","","","","","","","","","mccrf901","","cromu901","","","","byrdb101","stann101","","regular","6","7","BLG","NY5","y","both","y","y","1941"
"CAG194106260","NY5","CAG","IND10","19410626","0","","night","","","","","115","1600","","","","","","","","","gillu901","gibsu901","","","","","rectc101","cornw101","","exhibition","5","3","NY5","CAG","y","both","y","y","1941"
"SNO194106270","NY5","SNO","BEL01","19410627","0","","","","","","","","","","","","","","","","","","","","","","","smite111","evanb105","","exhibition","1","6","SNO","NY5","y","both","y","y","1941"
"KCM194106291","NY5","KCM","KAN05","19410629","1","","day","","","","","","7068","","","","","","","","","boonu901","rogab101","","","","","johnc103","rectc101","","exhibition","1","3","KCM","NY5","y","both","y","y","1941"
"KCM194106292","NY5","KCM","KAN05","19410629","2","","day","","","","","","7068","","","","","","","","","boonu901","rogab101","","","","","smith111","stann101","","exhibition","2","10","KCM","NY5","y","both","y","y","1941"
"KCM194106300","NY5","KCM","KAN05","19410630","0","","night","","","","","125","","","","","","","","","","rogab101","boonu901","","","","","evanb105","bradf104","","exhibition","3","2","NY5","KCM","y","both","y","y","1941"
"BLG194107070","NY5","BLG","BAL14","19410707","0","","night","","","","","125","","","","","","","","","","turnc101","taylu901","","","","","byrdb101","rectc101","","regular","1","12","BLG","NY5","y","both","y","y","1941"
"PH5194107100","NY5","PH5","PHI17","19410710","0","","","","","","","125","1100","","","","","","","","","jenku901","mccrf901","","","","","evanb105","mcheh101","","regular","11","5","NY5","PH5","y","both","y","y","1941"
"NY5194107202","PH5","NY5","NYC16","19410720","2","","day","","","","","","27000","","","","","","","","","mccrf901","cockp101","","gholb901","","","stann101","mcheh101","","regular","1","3","NY5","PH5","y","both","y","y","1941"
"NY5194107240","KCM","NY5","HRB01","19410724","0","","night","","","","","120","2362","","","","","","","","","dixou901","banku901","whitu903","","","","smith111","rectc101","","exhibition","4","2","KCM","NY5","y","both","y","y","1941"
"NW2194107310","NY5","NW2","NWK04","19410731","0","","","","","","","","","","","","","","","","","","","","","","","evanb105","hillj104","","regular","7","3","NY5","NW2","y","both","y","y","1941"
"NW2194108020","NY5","NW2","PAT01","19410802","0","","day","","","","","","","","","","","","","","","","","","","","","evanb105","hookl101","","regular","12","8","NY5","NW2","y","both","y","y","1941"
"NW2194108031","NY5","NW2","NWK04","19410803","1","","","","","","","","4000","","","","","","","","","","","","","","","mannm101","rectc101","","regular","2","5","NW2","NY5","y","both","y","y","1941"
"NW2194108032","NY5","NW2","NWK04","19410803","2","","","","","","","","4000","","","","","","","","","","","","","","","day-l101","deder102","","regular","4","7","NW2","NY5","y","both","y","y","1941"
"NY5194108102","BIR","NY5","NYC16","19410810","2","","day","","","","","","20000","","","","","","","","","gholb901","cockp101","","turnc101","","","bankd101","stann101","","exhibition","2","1","BIR","NY5","y","both","y","y","1941"
"PH5194108160","NY5","PH5","PHI17","19410816","0","","night","","","","","","","","","","","","","","","turnc101","cockp101","","","","","walke103","rectc101","","regular","3","5","PH5","NY5","y","both","y","y","1941"
"PH5194108171","NY5","PH5","BAL14","19410817","1","","day","","","","","","","","","","","","","","","","","","","","","mcheh101","stann101","","regular","0","1","PH5","NY5","y","both","y","y","1941"
"PH5194108172","NY5","PH5","BAL14","19410817","2","","day","7","","","","","","","","","","","","","","","","","","","","evanb105","buchc101","","regular","3","2","NY5","PH5","y","p","","","1941"
"NY5194108311","PH5","NY5","NWK04","19410831","1","","","","","","","","","","","","","","","","","","","","","","","mcheh101","evanb105","","regular","6","0","PH5","NY5","y","both","y","y","1941"
"BLG194109011","NY5","BLG","BAL10","19410901","1","","day","","","","","89","1600","","","","","","","","","mccrf901","hollu902","","","","","willr106","stann101","","regular","1","7","BLG","NY5","y","both","y","y","1941"
"BLG194109012","NY5","BLG","BAL10","19410901","2","","night","","","","","90","1600","","","","","","","","","mccrf901","hollu902","","","","","adame101","rectc101","","regular","0","7","BLG","NY5","y","both","y","y","1941"
"PH5194109071","NY5","PH5","WAS09","19410907","1","","day","7","","","","","","","","","","","","","","mccrf901","kempe101","","","","","fillj101","stann101","","exhibition","3","12","PH5","NY5","y","both","y","y","1941"
"PH5194109072","NY5","PH5","WAS09","19410907","2","","day","","","","","","","","","","","","","","","mccrf901","kempe101","","","","","deder102","buchc101","","exhibition","3","2","NY5","PH5","y","both","y","y","1941"
"MEM194109141","NY5","MEM","LRK02","19410914","1","","day","","","","","","1200","","","","","","","","","","","","","","","radct101","fillj101","","exhibition","5","6","MEM","NY5","y","both","","","1941"
"MEM194109142","NY5","MEM","LRK02","19410914","2","","day","","","","","","1200","","","","","","","","","","","","","","","stann101","mossp101","","exhibition","2","1","NY5","MEM","y","both","","","1941"
"MEM194109150","NY5","MEM","LRK02","19410915","0","","night","","","","","","","","","","","","","","","jacku901","younr901","","","","","radct101","evanb105","","exhibition","1","8","MEM","NY5","y","both","","","1941"
