"gid","team","inn1","inn2","inn3","inn4","inn5","inn6","inn7","inn8","inn9","inn10","inn11","inn12","inn13","inn14","inn15","inn16","inn17","inn18","inn19","inn20","inn21","inn22","inn23","inn24","inn25","inn26","inn27","inn28","lob","stattype","b_ab","b_r","b_h","b_d","b_t","b_hr","b_rbi","b_sh","b_sf","b_hbp","b_w","b_iw","b_k","b_sb","b_cs","b_gdp","b_xi","p_ipouts","p_noout","p_bfp","p_h","p_d","p_t","p_hr","p_r","p_er","p_w","p_iw","p_k","p_hbp","p_wp","p_bk","p_sh","p_sf","d_po","d_a","d_e","d_dp","d_tp","d_pb","start_l1","start_l2","start_l3","start_l4","start_l5","start_l6","start_l7","start_l8","start_l9","start_f1","start_f2","start_f3","start_f4","start_f5","start_f6","start_f7","start_f8","start_f9","start_f10","date","number","site","opp","wl","gametype","box","season"
"CDA194510071","NNS","0","0","0","1","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","7","value","36","4","11","0","0","0","3","1","0","1","0","0","0","1","0","1","0","26","0","37","4","0","0","0","5","4","6","0","4","1","0","0","1","0","26","2","1","0","0","0","watkm101","austf101","wellw101","campr102","pearl102","irvim101","harvb102","thomd104","newcd101","newcd101","campr102","thomd104","wellw101","watkm101","austf101","pearl102","harvb102","irvim101","","19451007","1","NYC15","CDA","L","exhibition","y","1945"
"CDA194510071","NNS","0","0","0","1","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","7","lower","35","4","11","0","0","0","","1","","1","0","","","1","","","0","26","","29","4","0","0","0","5","","6","","4","1","0","0","1","","26","2","1","0","0","0","watkm101","austf101","wellw101","campr102","pearl102","irvim101","harvb102","thomd104","newcd101","newcd101","campr102","thomd104","wellw101","watkm101","austf101","pearl102","harvb102","irvim101","","19451007","1","NYC15","CDA","L","exhibition","y","1945"
"CDA194510071","NNS","0","0","0","1","0","0","3","0","0","","","","","","","","","","","","","","","","","","","","7","upper","36","4","11","0","0","0","","1","","1","0","","","1","","","0","26","","37","4","0","0","0","5","","6","","4","1","0","0","1","","26","11","1","0","0","0","watkm101","austf101","wellw101","campr102","pearl102","irvim101","harvb102","thomd104","newcd101","newcd101","campr102","thomd104","wellw101","watkm101","austf101","pearl102","harvb102","irvim101","","19451007","1","NYC15","CDA","L","exhibition","y","1945"
"CDA194510072","NNS","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","5","value","17","1","3","1","0","0","1","0","0","0","4","0","1","0","1","0","0","15","0","20","3","0","1","0","2","2","2","0","0","0","1","0","0","0","15","0","0","0","0","0","austf101","wellw101","irvim101","campr102","pearl102","harvb102","davij106","thomd104","hookl101","hookl101","campr102","thomd104","wellw101","irvim101","austf101","davij106","harvb102","pearl102","","19451007","2","NYC15","CDA","L","exhibition","y","1945"
"CDA194510072","NNS","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","5","lower","17","1","3","1","0","0","","0","","0","","","","0","","","0","15","","18","3","0","1","0","2","","2","","0","0","1","0","0","","15","0","0","0","0","0","austf101","wellw101","irvim101","campr102","pearl102","harvb102","davij106","thomd104","hookl101","hookl101","campr102","thomd104","wellw101","irvim101","austf101","davij106","harvb102","pearl102","","19451007","2","NYC15","CDA","L","exhibition","y","1945"
"CDA194510072","NNS","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","","","","","5","upper","17","1","3","1","0","0","","0","","0","","","","0","","","0","15","","20","3","0","1","0","2","","2","","4","0","1","0","0","","15","5","0","0","0","1","austf101","wellw101","irvim101","campr102","pearl102","harvb102","davij106","thomd104","hookl101","hookl101","campr102","thomd104","wellw101","irvim101","austf101","davij106","harvb102","pearl102","","19451007","2","NYC15","CDA","L","exhibition","y","1945"
"CDA194510141","NNS","0","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","4","value","31","1","4","0","0","0","1","0","0","0","1","0","0","0","0","2","0","24","0","31","8","1","1","0","4","4","2","0","0","0","0","0","1","0","24","3","1","1","0","0","watkm101","austf101","wellw101","harvb102","campr102","irvim101","stone101","thomd104","hookl101","hookl101","campr102","thomd104","wellw101","watkm101","austf101","stone101","irvim101","harvb102","","19451014","1","NYC15","CDA","L","exhibition","y","1945"
"CDA194510141","NNS","0","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","4","lower","31","1","4","0","0","0","1","0","","0","","","","0","","","0","24","","28","8","1","1","0","4","4","2","","0","0","0","0","1","","24","3","1","1","0","0","watkm101","austf101","wellw101","harvb102","campr102","irvim101","stone101","thomd104","hookl101","hookl101","campr102","thomd104","wellw101","watkm101","austf101","stone101","irvim101","harvb102","","19451014","1","NYC15","CDA","L","exhibition","y","1945"
"CDA194510141","NNS","0","0","0","0","0","0","0","1","0","","","","","","","","","","","","","","","","","","","","4","upper","31","1","4","0","0","0","1","0","","0","","","","0","","","0","24","","31","8","1","1","0","4","4","2","","1","0","0","0","1","","24","10","1","1","0","0","watkm101","austf101","wellw101","harvb102","campr102","irvim101","stone101","thomd104","hookl101","hookl101","campr102","thomd104","wellw101","watkm101","austf101","stone101","irvim101","harvb102","","19451014","1","NYC15","CDA","L","exhibition","y","1945"
"CDA194510142","NNS","0","0","0","0","0","","","","","","","","","","","","","","","","","","","","","","","","4","value","18","0","5","1","0","0","0","0","0","0","1","0","0","0","1","1","0","15","0","21","3","1","0","0","0","0","1","0","0","0","0","0","0","0","15","0","3","0","0","0","watkm101","austf101","wellw101","harvb102","campr102","irvim101","stone101","thomd104","wrigj105","wrigj105","campr102","thomd104","wellw101","watkm101","austf101","stone101","irvim101","harvb102","","19451014","2","NYC15","CDA","T","exhibition","y","1945"
