"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","pbp","season"
"HOM193904050","NW2","HOM","ORL01","19390405","0","","night","","","","","","1200","","","","","","","","","","","","","","","partr102","","","exhibition","1","7","HOM","NW2","","","","","","1939"
"CV9193904110","HOM","CV9","JKV01","19390411","0","","day","","","","","","","","","","","","","","","","","","","","","partr102","ferrw102","","exhibition","5","0","HOM","CV9","y","p","","","","1939"
"HOM193904140","CV9","HOM","ORL01","19390414","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","2","6","HOM","CV9","","","","","","1939"
"ATN193904210","HOM","ATN","ATL04","19390421","0","0:00PM","day","","","FALSE","","0","700","unknown","unknown","unknown","0","unknown","-1","","","harvu901","engll101","","","","","parkt101","richl105","welmr101","exhibition","11","1","HOM","ATN","y","both","y","y","d","1939"
"HOM193904231","KCM","HOM","NOL01","19390423","1","0:00PM","day","","","FALSE","","75","6000","unknown","unknown","unknown","0","unknown","-1","","","ronzu901","benju901","(none)","auguu901","","","partr102","walkg103","","exhibition","0","4","HOM","KCM","y","both","y","y","d","1939"
"HOM193904232","KCM","HOM","NOL01","19390423","2","0:00PM","day","","","FALSE","","90","6000","unknown","unknown","unknown","0","unknown","-1","","","ronzu901","benju901","(none)","auguu901","","","walke103","bradf104","","exhibition","1","2","HOM","KCM","y","both","y","y","d","1939"
"HOM193904250","KCM","HOM","NOL01","19390425","0","0:00PM","night","","","FALSE","","140","5000","unknown","unknown","unknown","0","unknown","-1","","","ronzu901","benju901","","auguu901","","","parkt101","jackb102","partr102","exhibition","4","8","HOM","KCM","y","both","y","y","d","1939"
"ATN193904280","HOM","ATN","SEL01","19390428","0","","","","","","","","","","","","","","","","","","","","","","","mitct101","partr102","","exhibition","3","5","ATN","HOM","y","both","","","","1939"
"BLG193904301","HOM","BLG","BIR01","19390430","1","","day","","","","","","5000","","","","","","","","","","","","","","","partr102","","","exhibition","6","2","HOM","BLG","","","","","","1939"
"HOM193904301","BLG","HOM","BIR01","19390430","1","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","2","6","HOM","BLG","","","","","","1939"
"BLG193904302","HOM","BLG","BIR01","19390430","2","","day","","","","","","5000","","","","","","","","","","","","","","","","phill101","","exhibition","5","2","HOM","BLG","","","","","","1939"
"HOM193904302","BLG","HOM","BIR01","19390430","2","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","5","HOM","BLG","","","","","","1939"
"MEM193905040","HOM","MEM","MEM02","19390504","0","0:00PM","night","","","FALSE","","0","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","radct101","walke103","","exhibition","7","8","MEM","HOM","y","both","y","y","d","1939"
"HOM193905071","NY5","HOM","IND10","19390507","1","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","2","5","HOM","NY5","","","","","","1939"
"HOM193905072","NY5","HOM","IND10","19390507","2","","","7","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","8","HOM","NY5","","","","","","1939"
"HOM193905100","NY5","HOM","MSN01","19390510","0","","","","","","","","","","","","","","","","","","","","","","","robes104","stann101","","exhibition","3","16","HOM","NY5","y","both","","","","1939"
"HOM193905120","NY5","HOM","PIT06","19390512","0","","night","","","","","","","","","","","","","","","harrm103","harrb901","","","","","willr106","parkt101","","regular","10","2","NY5","HOM","y","both","y","y","","1939"
"BLG193905141","HOM","BLG","BAL10","19390514","1","","day","","","","","115","","","","","","","","","","mccrf901","cromu901","","","","","partr102","byrdb101","","regular","7","1","HOM","BLG","y","both","y","y","","1939"
"BLG193905142","HOM","BLG","BAL10","19390514","2","","","","","","","90","","","","","","","","","","mccrf901","cromu901","","","","","walke103","johnj110","","regular","11","0","HOM","BLG","y","both","y","y","","1939"
"HOM193905180","NY5","HOM","WHE02","19390518","0","","","","","","","","","","","","","","","","","","","","","","","robes104","poinr102","","exhibition","1","12","HOM","NY5","y","both","","","","1939"
"PH5193905201","HOM","PH5","PHI17","19390520","1","","","","","","","","","","","","","","","","","","","","","","","thoms105","partr102","","regular","3","4","PH5","HOM","","p","","","","1939"
"PH5193905202","HOM","PH5","PHI17","19390520","2","","night","7","","","","","","","","","","","","","","","","","","","","walke103","carts102","","regular","16","1","HOM","PH5","","p","","","","1939"
"HOM193905270","PH5","HOM","PIT06","19390527","0","","day","","","","","","","","","","","","","","","harrm103","harrb901","","","","","browr103","carts102","","regular","5","12","HOM","PH5","y","both","y","y","","1939"
"HOM193905281","PH5","HOM","BUF06","19390528","1","","day","","","","","","","","","","","","","","","","","","","","","partr102","thoms105","","regular","2","10","HOM","PH5","y","both","y","y","","1939"
"HOM193905282","PH5","HOM","BUF06","19390528","2","","","","","","","","","","","","","","","","","","","","","","","walke103","millh104","","regular","1","6","HOM","PH5","y","both","","","","1939"
"HOM193905301","NY6","HOM","PIT06","19390530","1","","day","","","","","","","","","","","","","","","","","","","","","welmr101","tianl102","","regular","1","4","HOM","NY6","y","p","","","","1939"
"HOM193905302","NY6","HOM","PIT06","19390530","2","","night","","","","","","","","","","","","","","","","","","","","","browr103","torra102","","regular","4","11","HOM","NY6","y","both","","","","1939"
"HOM193905310","NY6","HOM","DAY03","19390531","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","8","12","HOM","NY6","y","both","","","","1939"
"HOM193906010","NY6","HOM","AKR01","19390601","0","","night","","","","","","1000","","","","","","","","","","","","","","","","","","regular","3","6","HOM","NY6","","","","","","1939"
"HOM193906020","NY6","HOM","BUT01","19390602","0","","","","","","","","","","","","","","","","","","","","","","","ferrw102","martf104","","exhibition","1","4","HOM","NY6","y","both","","","","1939"
"HOM193906041","NW2","HOM","BUF06","19390604","1","","day","","","","","","","","","","","","","","","","","","","","","hillj104","browl108","","regular","20","3","NW2","HOM","y","both","","","","1939"
"HOM193906042","NW2","HOM","BUF06","19390604","2","","day","7","","","","","","","","","","","","","","","","","","","","browj115","walke103","","regular","6","14","NW2","HOM","y","both","","","","1939"
