"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BLG194805020","NW2","BLG","BAL14","19480502","0","0:00PM","day","","","false","","126","5000","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","lewiu901","","","","","hookl101","blacj103","willc107","regular","2","1","NW2","BLG","y","both","y","y","1948"
"BLG194805040","NW2","BLG","BAL14","19480504","0","0:00PM","night","","","false","","135","900","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","lewiu901","","","","","mannm101","byrdb101","lewir101","regular","2","1","NW2","BLG","y","both","y","y","1948"
"NW2194805090","HOM","NW2","NWK04","19480509","0","0:00PM","day","","","false","","-1","12000","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","moorc901","","skelu902","","","parkt101","willc107","","regular","5","4","HOM","NW2","y","both","y","y","1948"
"NW2194805110","PH5","NW2","TRE01","19480511","0","0:00PM","","","","false","","-1","0","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","harrw101","hookl101","","regular","3","1","PH5","NW2","y","both","y","y","1948"
"PH5194805142","NW2","PH5","PHI11","19480514","2","0:00PM","","","","false","","130","8000","unknown","unknown","unknown","0","unknown","-1","","","mccrf901","rhoac101","","cockp101","","","millh104","willc107","","regular","2","12","PH5","NW2","y","both","y","y","1948"
"NY6194805150","NW2","NY6","TRE01","19480515","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","8","3","NW2","NY6","","","","","1948"
"NW2194805210","NY5","NW2","ACY02","19480521","0","","night","","","","","","","","","","","","","","","","","","","","","","","","regular","8","12","NW2","NY5","y","both","","","1948"
"NY5194805220","NW2","NY5","ALB02","19480522","0","","day","","","","","","500","","","","","","","","","rohru901","","","","","","goldc101","stann101","","regular","5","0","NW2","NY5","y","both","y","","1948"
"NY5194805251","NW2","NY5","ROC04","19480525","1","0:00PM","","","","false","","-1","2000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","grifb102","lewir101","","regular","0","1","NY5","NW2","y","both","y","y","1948"
"NY5194805252","NW2","NY5","ROC04","19480525","2","0:00PM","night","","","false","","0","2000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","stann101","willc107","","regular","1","4","NY5","NW2","y","both","y","y","1948"
"NW2194805260","NY5","NW2","NWK04","19480526","0","0:00PM","","","","false","","-1","2000","unknown","unknown","unknown","0","unknown","-1","","","","","","","","","goldc101","stepa101","","regular","3","4","NW2","NY5","y","both","y","y","1948"
