"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"BIR194604141","IN9","BIR","BIR01","19460414","1","","day","","","","","","6500","","","","","","","","","","","","","","","polln102","bennj102","","exhibition","2","3","BIR","IN9","y","both","","","1946"
"BIR194604142","IN9","BIR","BIR01","19460414","2","","day","7","","","","","6500","","","","","","","","","","","","","","","poweb103","cozah101","","exhibition","1","3","BIR","IN9","y","both","","","1946"
"MEM194604211","IN9","MEM","MEM03","19460421","1","","day","","","","","","13000","","","","","","","","","","","","","","","mathv101","watsa102","","exhibition","4","5","MEM","IN9","y","both","","","1946"
"MEM194604212","IN9","MEM","MEM03","19460421","2","","day","7","","","","","13000","","","","","","","","","","","","","","","willj112","","","exhibition","10","7","IN9","MEM","y","both","","","1946"
"MEM194604230","IN9","MEM","LRK02","19460423","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","14","12","IN9","MEM","y","both","","","1946"
"IN9194604250","KCM","IN9","HOU04","19460425","0","","night","","","","","","4000","","","","","","","","","","","","","","","bennj102","","","exhibition","0","6","IN9","KCM","","","","","1946"
"IN9194604260","KCM","IN9","BAT01","19460426","0","","","","","","","","","","","","","","","","","","","","","","","","","","exhibition","10","2","KCM","IN9","","","","","1946"
"KCM194604281","IN9","KCM","NOL01","19460428","1","","day","","","","","","6000","","","","","","","","","","","","","","","willj112","johnc103","","exhibition","5","2","IN9","KCM","y","both","","","1946"
"IN9194604282","KCM","IN9","NOL01","19460428","2","","day","","","","","","6000","","","","","","","","","","","","","","","smith111","peerd101","","exhibition","8","0","KCM","IN9","y","both","","","1946"
"KCM194604290","IN9","KCM","NOL01","19460429","0","8:00pm","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","2","5","KCM","IN9","y","","","","1946"
"KCM194605010","IN9","KCM","FTW01","19460501","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","6","2","IN9","KCM","","","","","1946"
"KCM194605020","IN9","KCM","OKC02","19460502","0","","night","","","","","","1500","","","","","","","","","","","","","","","johnc103","odoms101","","exhibition","7","8","KCM","IN9","y","both","y","y","1946"
"MEM194605051","IN9","MEM","MEM03","19460505","1","","day","","","","","","8365","","","","","","","","","","","","","","","hutcw101","davip103","","regular","0","3","MEM","IN9","y","both","","","1946"
"MEM194605052","IN9","MEM","MEM03","19460505","2","","day","","","","","","8365","","","","","","","","","","","","","","","willj112","mathv101","","regular","3","2","IN9","MEM","y","both","","","1946"
"MEM194605060","IN9","MEM","MEM03","19460506","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","8","6","IN9","MEM","y","both","","","1946"
"MEM194605070","IN9","MEM","JAC01","19460507","0","","","","","","","","","","","","","","","","","","","","","","","","davip103","","regular","1","4","MEM","IN9","y","","","","1946"
"MEM194605080","IN9","MEM","LRK02","19460508","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","7","9","MEM","IN9","y","both","","","1946"
"CAG194605120","IN9","CAG","CHI10","19460512","0","","","","","","","","9000","","","","","","","","","","","","","","","","","","regular","3","3","","","y","both","y","y","1946"
"CAG194605130","IN9","CAG","MIL03","19460513","0","","","","","","","","2000","","","","","","","","","","","","","","","","","","regular","4","8","CAG","IN9","","","","","1946"
"CAG194605150","IN9","CAG","SBD01","19460515","0","","","","","","","","","","","","","","","","","hostp901","allia901","","","","","garca101","howar101","","regular","4","1","IN9","CAG","y","both","y","y","1946"
"IN9194605191","CVB","IN9","CIN07","19460519","1","","day","","","","","","8500","","","","","","","","","","","","","","","","","","regular","9","5","CVB","IN9","","","","","1946"
"IN9194605192","CVB","IN9","CIN07","19460519","2","","day","","","","","","8500","","","","","","","","","","","","","","","davip103","","","regular","0","3","IN9","CVB","y","","","","1946"
"IN9194605193","CVB","IN9","IND10","19460519","3","","night","","","","","","","","","","","","","","","","","","","","","garca101","carsf102","","regular","0","3","IN9","CVB","y","both","","","1946"
"IN9194605210","CVB","IN9","COL05","19460521","0","","night","","","","","","1500","","","","","","","","","","","","","","","jones105","odoms101","","regular","2","1","CVB","IN9","y","both","","","1946"
"CVB194605220","IN9","CVB","LIM01","19460522","0","","night","","","","","","","","","","","","","","","","","","","","","clarw103","","","regular","1","13","CVB","IN9","","","","","1946"
"CVB194605240","IN9","CVB","BUF06","19460524","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","1","6","CVB","IN9","","","","","1946"
"IN9194605301","KCM","IN9","IND10","19460530","1","","","","","","","","6500","","","","","","","","","","","","","","","johnc103","garca101","","regular","7","4","KCM","IN9","y","both","","","1946"
"IN9194605302","KCM","IN9","IND10","19460530","2","","","","","","","","6500","","","","","","","","","","","","","","","smitf107","davip103","","regular","5","4","KCM","IN9","y","both","","","1946"
"CVB194606021","IN9","CVB","CLE06","19460602","1","","","","","","","165","7000","","","","","","","","","Banahan","jameu901","thomj901","porth901","","","davip103","jeffw101","","regular","11","8","IN9","CVB","y","both","y","y","1946"
"CVB194606022","IN9","CVB","CLE06","19460602","2","","day","","","","","","7000","","","","","","","","","","","","","","","colzj101","","","regular","7","3","IN9","CVB","y","both","","","1946"
"IN9194606050","BIR","IN9","IND10","19460605","0","","","","","","","","","","","","","","","","","","","","","","","","merch101","","regular","6","2","BIR","IN9","y","both","","","1946"
"IN9194606080","CAG","IN9","IND10","19460608","0","","","","","","","","","","","","","","","","","","","","","","","colzj101","duncf103","","regular","2","13","IN9","CAG","y","both","","","1946"
"CAG194606091","IN9","CAG","CHI10","19460609","1","","day","","","","","","12500","","","","","","","","","","","","","","","garca101","jessg101","","regular","6","4","IN9","CAG","y","both","","","1946"
"CAG194606092","IN9","CAG","CHI10","19460609","2","","day","","","","","","12500","","","","","","","","","","","","","","","brewc102","watsa102","","regular","3","4","CAG","IN9","y","both","","","1946"
"CAG194606100","IN9","CAG","DAV01","19460610","0","","","","","","","132","800","","","","","","","","","atkiu901","crawj902","","","","","henrp101","mccow102","","regular","7","1","IN9","CAG","y","both","y","y","1946"
"CAG194606110","IN9","CAG","SPR03","19460611","0","","","","","","","","","","","","","","","","","whitu901","russu902","","","","","howar101","odoms101","","regular","4","10","CAG","IN9","y","both","y","y","1946"
"CAG194606130","IN9","CAG","CHI10","19460613","0","","night","","","","","","6000","","","","","","","","","","","","","","","jessg101","davip103","","regular","0","4","CAG","IN9","y","both","","","1946"
"IN9194606161","BIR","IN9","CIN07","19460616","1","","day","","","","","","7500","","","","","","","","","","","","","","","hearj103","davip103","","regular","7","3","BIR","IN9","","p","","","1946"
"IN9194606162","BIR","IN9","CIN07","19460616","2","","day","","","","","","7500","","","","","","","","","","","","","","","newbj101","","","regular","5","4","BIR","IN9","","p","","","1946"
"KCM194606190","IN9","KCM","FTW01","19460619","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","0","2","KCM","IN9","","","","","1946"
"KCM194606200","IN9","KCM","WIC01","19460620","0","","night","","","","","","5000","","","","","","","","","whitu902","massu901","","","","","paigs101","garca101","smith111","regular","0","3","KCM","IN9","y","both","y","y","1946"
"KCM194606210","IN9","KCM","KAN05","19460621","0","","","","","","","150","7202","","","","","","","","","rogab101","fambu091","","mcnah101","","","colzj101","lamaj102","","regular","7","4","IN9","KCM","y","both","y","y","1946"
"IN9194606230","KCM","IN9","IND10","19460623","0","","","","","","","","","","","","","","","","","","","","","","","willj112","alext101","","regular","2","4","IN9","KCM","y","both","","","1946"
"IN9194606240","KCM","IN9","COL05","19460624","0","","","","","","","","2900","","","","","","","","","","","","","","","garca101","wylis101","","regular","5","6","IN9","KCM","y","both","","","1946"
"IN9194606260","MEM","IN9","CIN07","19460626","0","","night","","","","","","","","","","","","","","","","","","","","","davip103","","","regular","3","6","IN9","MEM","","p","","","1946"
"IN9194606270","KCM","IN9","CHI10","19460627","0","","night","","","","","","7000","","","","","","","","","","","","","","","willj112","smith111","","regular","1","2","IN9","KCM","y","both","","","1946"
"IN9194606301","CAG","IN9","IND10","19460630","1","","day","","","","","","6000","","","","","","","","","","","","","","","mccow102","davip103","","regular","9","2","CAG","IN9","y","both","","","1946"
"IN9194606302","CAG","IN9","IND10","19460630","2","","day","","","","","","","","","","","","","","","","","","","","","howar101","colzj101","","regular","5","1","CAG","IN9","y","both","","","1946"
"IN9194607010","CAG","IN9","RCI01","19460701","0","","","","","","","123","2061","","","","","","","","","","","","","","","henrp101","rhodh101","","regular","2","3","IN9","CAG","y","both","y","y","1946"
"IN9194607020","CAG","IN9","COL05","19460702","0","","","","","","","","3800","","","","","","","","","","","","","","","mccuj101","willj112","","regular","5","1","CAG","IN9","y","both","","","1946"
"IN9194607031","MEM","IN9","IND10","19460703","1","","","","","","","","4000","","","","","","","","","","","","","","","watsa102","stewr101","","regular","0","2","IN9","MEM","y","both","","","1946"
"IN9194607032","MEM","IN9","IND10","19460703","2","","","","","","","","4000","","","","","","","","","","","","","","","bankd101","garca101","","regular","3","0","MEM","IN9","y","both","","","1946"
"IN9194607060","CCR","IN9","IND10","19460706","0","","night","","","","","","","","","","","","","","","","","","","","","watsa102","alexg103","","exhibition","3","5","IN9","CCR","y","both","","","1946"
"CCR194607071","IN9","CCR","CIN07","19460707","1","","day","","","","","","","","","","","","","","","","","","","","","garca101","markj101","","exhibition","9","1","IN9","CCR","y","both","","","1946"
"CCR194607072","IN9","CCR","CIN07","19460707","2","","day","7","","","","","","","","","","","","","","","","","","","","smitw106","","","exhibition","3","6","CCR","IN9","y","both","","","1946"
"IN9194607080","CCR","IN9","COL05","19460708","0","","night","","","","","","1050","","","","","","","","","","","","","","","godim101","sayla101","","exhibition","7","8","IN9","CCR","y","both","","","1946"
"IN9194607090","CCR","IN9","RCI01","19460709","0","","night","","","","","","3222","","","","","","","","","","","","","","","napol101","","markj101","exhibition","6","3","CCR","IN9","y","both","","","1946"
"IN9194607110","HOM","IN9","IND10","19460711","0","","","","","","","","5500","","","","","","","","","","","","","","","","","","exhibition","10","10","","","y","both","","","1946"
"IN9194607130","CVB","IN9","IND10","19460713","0","","","","","","","","","","","","","","","","","","","","","","","garca101","clarw103","","regular","3","4","IN9","CVB","y","both","","","1946"
"IN9194607141","CVB","IN9","IND10","19460714","1","","","","","","","","3400","","","","","","","","","","","","","","","bracd101","willj112","","regular","6","1","CVB","IN9","y","both","","","1946"
"IN9194607142","CVB","IN9","IND10","19460714","2","","","","","","","","3400","","","","","","","","","","","","","","","davip103","brewc102","","regular","3","6","IN9","CVB","y","both","","","1946"
"IN9194607150","CVB","IN9","COL05","19460715","0","","","","","","","","1500","","","","","","","","","","","","","","","colzj101","carsf102","","regular","0","4","IN9","CVB","y","both","","","1946"
"IN9194607160","CVB","IN9","ZAN02","19460716","0","","night","","","","","130","1806","","","","","","","","","weigu901","","","","","","boona101","willj112","","regular","6","2","CVB","IN9","y","both","y","y","1946"
"KCM194607211","IN9","KCM","KAN05","19460721","1","","day","","","","","130","10957","","","","","","","","","rogab101","fambu091","","","","","colzj101","wylis101","","regular","10","3","IN9","KCM","y","both","y","y","1946"
"KCM194607212","IN9","KCM","KAN05","19460721","2","","day","","","","","135","10957","","","","","","","","","rogab101","fambu091","","","","","godim101","lamaj102","","regular","2","0","IN9","KCM","y","both","y","y","1946"
"KCM194607220","IN9","KCM","KAN05","19460722","0","","night","","","","","125","6260","","","","","","","","","rogab101","fambu091","","","","","smith111","henrp101","","regular","1","5","KCM","IN9","y","both","y","y","1946"
"KCM194607230","IN9","KCM","CBI01","19460723","0","","","","","","","185","4000","","","","","","","","","jordu901","colbu902","","","","","calhl101","johnc103","","regular","9","6","IN9","KCM","y","both","y","y","1946"
"KCM194607260","IN9","KCM","MIL03","19460726","0","","","","","","","","","","","","","","","","","","","","","","","","","","regular","3","10","KCM","IN9","","","","","1946"
"IN9194607270","KCM","IN9","IND10","19460727","0","","night","","","","","","4500","","","","","","","","","","","","","","","smitf107","henrp101","","regular","16","3","KCM","IN9","y","both","","","1946"
"IN9194607281","KCM","IN9","CIN07","19460728","1","","day","","","","","","","","","","","","","","","","","","","","","johnc103","","","regular","11","2","KCM","IN9","y","both","","","1946"
"IN9194607282","KCM","IN9","CIN07","19460728","2","","day","","","","","","","","","","","","","","","","","","","","","smith111","","","regular","5","3","KCM","IN9","y","both","","","1946"
"IN9194607290","KCM","IN9","DCT02","19460729","0","","","","","","","","2500","","","","","","","","","","","","","","","wylis101","henrp101","lamaj102","regular","10","9","KCM","IN9","y","both","y","y","1946"
"IN9194607300","CAG","IN9","IND10","19460730","0","","","","","","","","","","","","","","","","","","","","","","","colzj101","howar101","","regular","5","14","IN9","CAG","y","both","","","1946"
"IN9194607310","CAG","IN9","IND10","19460731","0","","","","","","","","","","","","","","","","","","","","","","","colzj101","howar101","","regular","5","14","IN9","CAG","y","both","","","1946"
"IN9194608041","CCR","IN9","CIN07","19460804","1","","day","","","","","","","","","","","","","","","","","","","","","alexg103","davip103","","exhibition","6","2","CCR","IN9","y","both","","","1946"
"IN9194608042","CCR","IN9","CIN07","19460804","2","","day","7","","","","","","","","","","","","","","","","","","","","cathw101","","","exhibition","3","2","CCR","IN9","y","p","","","1946"
"CCR194608070","IN9","CCR","CHI10","19460807","0","","night","","","","","","8000","","","","","","","","","","","","","","","willj112","","","exhibition","3","2","IN9","CCR","y","both","","","1946"
"BIR194608111","IN9","BIR","BIR01","19460811","1","","day","","","","","","","","","","","","","","","","","","","","","polln102","","","regular","2","6","BIR","IN9","y","both","","","1946"
"BIR194608112","IN9","BIR","BIR01","19460811","2","","day","7","","","","","","","","","","","","","","","","","","","","henrp101","poweb103","davip103","regular","7","5","IN9","BIR","y","both","","","1946"
