"gid","visteam","hometeam","site","date","number","starttime","daynight","innings","tiebreaker","usedh","htbf","timeofgame","attendance","fieldcond","precip","sky","temp","winddir","windspeed","oscorer","forfeit","umphome","ump1b","ump2b","ump3b","umplf","umprf","wp","lp","save","gametype","vruns","hruns","wteam","lteam","line","batteries","lineups","box","season"
"NW2194704250","NY6","NW2","RIC04","19470425","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","1","2","NW2","NY6","y","","","","1947"
"NY6194704270","NW2","NY6","NYC14","19470427","0","","day","","","","","150","6000","","","","","","","","","Pnabl","mccrf901","","bouru901","","","tianl102","hookl101","scanp104","exhibition","2","10","NY6","NW2","y","both","y","y","1947"
"NW2194704290","NY6","NW2","DAN02","19470429","0","","night","","","","","","","","","","","","","","","","","","","","","","","","exhibition","9","7","NY6","NW2","","","","","1947"
"NW2194705030","NY5","NW2","STA01","19470503","0","","","","","","","","","","","","","","","","","","","","","","","willc107","barkm101","","exhibition","0","24","NW2","NY5","","p","","","1947"
"BLG194705060","NW2","BLG","BAL14","19470506","0","","","","","","","","","","","","","","","","","","","","","","","blacj103","mannm101","","regular","2","3","BLG","NW2","y","both","y","y","1947"
"BLG194705070","NW2","BLG","RIC03","19470507","0","","","","","","","","","","","","","","","","","","","","","","","lewir101","perej104","","regular","8","1","NW2","BLG","y","both","y","y","1947"
"PH5194705100","NW2","PH5","PHI17","19470510","0","","night","","","","","","","","","","","","","","","","","","","","","millh104","willc107","","regular","3","4","PH5","NW2","y","both","y","y","1947"
"NW2194705111","PH5","NW2","NWK04","19470511","1","0:00PM","day","","","false","","0","12552","unknown","unknown","unknown","0","unknown","-1","","","stouu901","charo101","","moorc901","","","mannm101","browb107","","regular","2","10","NW2","PH5","y","both","y","y","1947"
"NW2194705112","PH5","NW2","NWK04","19470511","2","","","","","","","","12552","","","","","","","","","Stout","charo101","","moorc901","","","lewir101","mcheh101","","regular","0","4","NW2","PH5","y","both","y","y","1947"
"NW2194705120","NY5","NW2","TRE01","19470512","0","","night","","","","","","1542","","","","","","","","","","","","","","","willc107","grifb102","","regular","6","14","NW2","NY5","","p","","","1947"
"NY5194705150","NW2","NY5","STA01","19470515","0","","night","","","","","","","","","","","","","","","","","","","","","peacw101","","","regular","8","2","NW2","NY5","","","","","1947"
"NW2194705181","HOM","NW2","NWK04","19470518","1","","","","","","","135","2000","","","","","","","","","Stout","moorc901","","","","","smite111","lewir101","","regular","11","5","HOM","NW2","y","both","y","y","1947"
"NW2194705182","HOM","NW2","NWK04","19470518","2","","","","","","","","","","","","","","","","","Stout","moorc901","","","","","wrigj105","mannm101","","regular","5","2","HOM","NW2","y","both","y","y","1947"
"NW2194705200","NY6","NW2","NWK04","19470520","0","","night","","","","","","","","","","","","","","","Pnalbr","strap901","","moorc901","","","willc107","morrb104","","regular","5","7","NW2","NY6","y","both","y","y","1947"
